security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ADCT,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
AKBA,Medical,Medical - Drugs,0.65,3500.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
ALGS,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0
ATRC,Medical,Medical - Products,0.65,5200.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0
ATXS,Medical,Medical - Biomedical and Genetics,0.65,5100.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0
BKD,Medical,Medical - Nursing Homes,0.65,4000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
BTAI,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
CELC,Medical,Medical - Biomedical and Genetics,0.65,14500.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0
CERS,Medical,Medical - Products,0.65,3020.0000000000005,1. p999999_trade_value,1.0,1,0__2,0,2.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0
COLL,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0
CRON,Medical,Medical - Drugs,0.65,4990.000000000001,1. p999999_trade_value,1.0,1,0__2,0,2.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0
DWTX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__0,0,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
DYAI,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0
EDAP,Medical,Medical - Instruments,0.65,,,,1,0__2,0,2.0,4975.0,4975.0,4975.0,4975.0,4975.0,4975.0,4975.0
FGEN,Medical,Medical - Drugs,0.65,7265.000000000001,1. p999999_trade_value,1.0,1,0__2,0,2.0,7265.0,7265.0,7265.0,7265.0,7265.0,7265.0,7265.0
GANX,Medical,Medical - Drugs,0.65,7500.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
GNLX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
HCM,Medical,Medical - Biomedical and Genetics,0.65,5500.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
IFRX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0
KNSA,Medical,Medical - Biomedical and Genetics,0.65,3400.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0
KZIA,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0
LXEO,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
MGTX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
NKTX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0
NNVC,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0
NUVB,Medical,Medical - Biomedical and Genetics,0.65,3500.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
PAHC,Medical,Medical - Products,0.65,,,,1,0__2,0,2.0,6435.0,6435.0,6435.0,6435.0,6435.0,6435.0,6435.0
PRME,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__0,0,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
QNCX,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0
RAPP,Medical,Medical - Biomedical and Genetics,0.65,10000.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
RCEL,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
RENB,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0
RFL,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0,5820.0
RMTI,Medical,Medical - Products,0.65,,,,1,0__2,0,2.0,4190.0,4190.0,4190.0,4190.0,4190.0,4190.0,4190.0
SCPH,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
SNN,Medical,Medical - Products,0.65,4200.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0
STXS,Medical,Medical - Instruments,0.65,,,,1,0__2,0,2.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0
TCMD,Medical,Medical - Instruments,0.65,,,,1,0__2,0,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
TRML,Medical,Medical - Drugs,0.65,7560.000000000001,1. p999999_trade_value,1.0,1,0__2,0,2.0,7560.0,7560.0,7560.0,7560.0,7560.0,7560.0,7560.0
TSHA,Medical,Medical - Generic Drugs,0.65,5700.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5700.0,5700.0,5700.0,5700.0,5700.0,5700.0,5700.0
USNA,Medical,Medical - Drugs,0.65,,,,1,0__2,0,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
YMAB,Medical,Medical - Biomedical and Genetics,0.65,,,,1,0__2,0,2.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0
