security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,1. p999999_trade_value,1188000.0,1188000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,1.0,1.0
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,4. p999_trade_value,860000.0,407550.00000000006,0.0,3.0,0.0,0.55,2. BELOW BASELINE,1.0,4.0,0.25
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,5. p99_trade_value,359910.0,99950.0,7.0,36.0,0.19444444444444445,0.55,2. BELOW BASELINE,8.0,40.0,0.2
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,6. p95_trade_value,99584.0,27927.0,55.0,158.0,0.34810126582278483,0.55,2. BELOW BASELINE,63.0,198.0,0.3181818181818182
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,7. p90_trade_value,27900.0,17290.0,97.0,197.0,0.49238578680203043,0.55,2. BELOW BASELINE,160.0,395.0,0.4050632911392405
BILI,Consumer Discretionary,Broadcast Radio and Television,35__1,35,2,1.0,8. p75_trade_value,17280.0,8711.999999999998,318.0,591.0,0.5380710659898477,0.55,2. BELOW BASELINE,478.0,986.0,0.4847870182555781
FOXA,Consumer Discretionary,Broadcast Radio and Television,20__0,20,2,0.0,1. p999999_trade_value,112500.0,112500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FOXA,Consumer Discretionary,Broadcast Radio and Television,20__0,20,2,0.0,6. p95_trade_value,67320.0,24000.0,3.0,4.0,0.75,0.55,2. BELOW BASELINE,3.0,5.0,0.6
FOXA,Consumer Discretionary,Broadcast Radio and Television,20__0,20,2,0.0,7. p90_trade_value,18990.0,13065.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,5.0,9.0,0.5555555555555556
FOXA,Consumer Discretionary,Broadcast Radio and Television,20__0,20,2,0.0,8. p75_trade_value,12740.0,8690.0,6.0,13.0,0.46153846153846156,0.55,2. BELOW BASELINE,11.0,22.0,0.5
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,1. p999999_trade_value,224850.0,224850.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,4. p999_trade_value,131220.0,131220.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,5. p99_trade_value,123100.0,45220.00000000001,1.0,13.0,0.07692307692307693,0.55,2. BELOW BASELINE,1.0,15.0,0.06666666666666667
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,6. p95_trade_value,45186.0,20254.000000000004,6.0,50.0,0.12,0.55,2. BELOW BASELINE,7.0,65.0,0.1076923076923077
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,7. p90_trade_value,20196.0,13400.0,7.0,65.0,0.1076923076923077,0.55,2. BELOW BASELINE,14.0,130.0,0.1076923076923077
FUBO,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,8. p75_trade_value,13391.999999999998,7566.0,22.0,195.0,0.11282051282051282,0.55,2. BELOW BASELINE,36.0,325.0,0.11076923076923077
NMAX,Consumer Discretionary,Broadcast Radio and Television,25__0,25,2,0.0,1. p999999_trade_value,149250.0,149250.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
NMAX,Consumer Discretionary,Broadcast Radio and Television,25__0,25,2,0.0,5. p99_trade_value,145600.0,60000.0,1.0,4.0,0.25,0.55,2. BELOW BASELINE,1.0,5.0,0.2
NMAX,Consumer Discretionary,Broadcast Radio and Television,25__0,25,2,0.0,6. p95_trade_value,53280.00000000001,19320.0,10.0,19.0,0.5263157894736842,0.55,2. BELOW BASELINE,11.0,24.0,0.4583333333333333
NMAX,Consumer Discretionary,Broadcast Radio and Television,25__0,25,2,0.0,7. p90_trade_value,18765.0,12870.000000000002,10.0,24.0,0.4166666666666667,0.55,2. BELOW BASELINE,21.0,48.0,0.4375
NMAX,Consumer Discretionary,Broadcast Radio and Television,25__0,25,2,0.0,8. p75_trade_value,12749.999999999998,8119.999999999999,39.0,71.0,0.5492957746478874,0.55,2. BELOW BASELINE,60.0,119.0,0.5042016806722689
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,1. p999999_trade_value,1161194.0,1161194.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,3. p9999_trade_value,702754.0,702754.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,4. p999_trade_value,674500.0,359229.0,3.0,9.0,0.3333333333333333,0.55,2. BELOW BASELINE,3.0,11.0,0.2727272727272727
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,5. p99_trade_value,346288.0,86300.0,55.0,96.0,0.5729166666666666,0.55,2. BELOW BASELINE,58.0,107.0,0.5420560747663551
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,6. p95_trade_value,86250.0,23968.000000000004,232.0,427.0,0.5433255269320844,0.55,2. BELOW BASELINE,290.0,534.0,0.5430711610486891
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,7. p90_trade_value,23920.0,14960.0,284.0,534.0,0.5318352059925093,0.55,2. BELOW BASELINE,574.0,1068.0,0.5374531835205992
ROKU,Consumer Discretionary,Broadcast Radio and Television,40__0,40,2,0.0,8. p75_trade_value,14925.0,7905.0,841.0,1601.0,0.5252966895690193,0.55,2. BELOW BASELINE,1415.0,2669.0,0.5301611090295991
SIRI,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,1. p999999_trade_value,511658.0,511658.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
SIRI,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,4. p999_trade_value,482000.0,482000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
SIRI,Consumer Discretionary,Broadcast Radio and Television,30__2,30,2,2.0,5. p99_trade_value,470000.0,104085.00000000001,10.0,12.0,0.8333333333333334,0.55,2. BELOW BASELINE,11.0,14.0,0.7857142857142857
