security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AS,Consumer Discretionary,Leisure and Recreation Products,0.55,208425.0,1. p999999_trade_value,1.0,123,20__2,20,2.0,20108.0,47250.0,173075.0,204347.15,208017.22,208384.22,208420.92
POOL,Consumer Discretionary,Leisure and Recreation Products,0.55,,,,107,20__0,20,0.0,7651.2,9419.0,13741.6,14248.46,14298.45,14303.44,14303.94
SRAD,Consumer Discretionary,Leisure and Recreation Products,0.55,,,,86,20__0,20,0.0,16347.5,20829.25,29116.0,29911.6,29991.16,29999.12,29999.91
