security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ABR,Finance,REIT and Equity Trust,25__2,25,2.0,1. p999999_trade_value,315000.0,315000.0,O:ABR250221C00014000,ABR,C,14.0,2025-02-21,235,0,313,0.21,1738178029967000000,15000,315000.0,2025-01-29,Multi Leg floor trade,Finance,REIT and Equity Trust,13.36,13.48,13.19,13.38,1,5.498310553789601,1,1,1,0,0
AGNC,Finance,REIT and Equity Trust,25__0,25,0.0,5. p99_trade_value,100000.0,110000.0,O:AGNC241011P00009500,AGNC,P,9.5,2024-10-11,241,0,302,0.05,1726151785984000000,20000,100000.0,2024-09-12,Stock Options Cross,Finance,REIT and Equity Trust,10.202,10.24,10.15,10.23,4,5.0,1,0,0,0,1
AGNC,Finance,REIT and Equity Trust,25__0,25,0.0,1. p999999_trade_value,120000.0,120000.0,O:AGNC241220P00009500,AGNC,P,9.5,2024-12-20,231,0,300,0.2,1732114458759000000,6000,120000.0,2024-11-20,Single Leg Floor Trade,Finance,REIT and Equity Trust,9.65,9.68,9.55,9.65,1,5.079181246047625,1,1,1,1,0
AGNC,Finance,REIT and Equity Trust,25__0,25,0.0,5. p99_trade_value,100000.0,110000.0,O:AGNC250117P00009000,AGNC,P,9.0,2025-01-17,227,0,308,0.11,1734553101417000000,10000,110000.0,2024-12-18,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,9.575,9.67,9.28,9.31,2,5.041392685158225,1,1,0,0,0
AGNC,Finance,REIT and Equity Trust,25__0,25,0.0,5. p99_trade_value,100000.0,110000.0,O:AGNC250417P00008000,AGNC,P,8.0,2025-04-17,227,0,312,0.11,1744140167633000000,9929,109219.0,2025-04-08,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,8.99,9.05,8.47,8.54,3,5.0382981958538915,1,1,0,0,0
AKR,Finance,REIT and Equity Trust - Retail,0__2,0,2.0,1. p999999_trade_value,5824.0,5824.0,O:AKR241115C00025000,AKR,C,25.0,2024-11-15,227,0,323,0.64,1730127794053000000,91,5824.0,2024-10-28,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Retail,24.39,24.74,24.155,24.6,1,3.765221366304981,1,1,0,0,0
AMH,Finance,REIT and Equity Trust - Residential,0__2,0,2.0,1. p999999_trade_value,3680.0000000000005,3680.0000000000005,O:AMH240920C00040000,AMH,C,40.0,2024-09-20,209,0,307,0.8,1725046838441000000,46,3680.0000000000005,2024-08-30,Automatic Execution,Finance,REIT and Equity Trust - Residential,39.33,39.905,39.15,39.77,1,3.5658478186735176,1,1,0,0,0
ARE,Finance,REIT and Equity Trust - Other,20__0,20,0.0,1. p999999_trade_value,95250.0,95250.0,O:ARE241115P00110000,ARE,P,110.0,2024-11-15,235,0,301,1.5,1730836680032000000,635,95250.0,2024-11-05,Multi Leg floor trade,Finance,REIT and Equity Trust - Other,112.0,114.16,111.95,113.84,1,4.978864984347657,1,1,1,1,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,1. p999999_trade_value,29939.999999999996,29939.999999999996,O:ARR250221C00019000,ARR,C,19.0,2025-02-21,231,0,323,0.15,1739207265790000000,1996,29939.999999999996,2025-02-10,Single Leg Floor Trade,Finance,REIT and Equity Trust,18.85,18.935,18.82,18.9,1,4.476251796007033,1,1,1,0,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,7. p90_trade_value,16379.999999999998,18148.0,O:ARR250516C00015000,ARR,C,15.0,2025-05-16,227,0,309,0.26,1745253188377000000,698,18148.0,2025-04-21,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,14.15,14.16,13.7,14.08,3,4.258828770593979,2,1,1,1,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,7. p90_trade_value,16379.999999999998,18148.0,O:ARR250516C00017000,ARR,C,17.0,2025-05-16,209,0,323,0.3,1745954530472000000,546,16379.999999999998,2025-04-29,Automatic Execution,Finance,REIT and Equity Trust,16.46,16.81,16.26,16.65,4,4.214313897424399,2,1,0,0,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,6. p95_trade_value,25000.0,25000.0,O:ARR250516C00017000,ARR,C,17.0,2025-05-16,209,0,308,0.25,1745954121408000000,1000,25000.0,2025-04-29,Automatic Execution,Finance,REIT and Equity Trust,16.46,16.81,16.26,16.65,2,4.3979400086720375,1,1,0,0,0
AVB,Finance,REIT and Equity Trust - Residential,10__0,10,0.0,1. p999999_trade_value,14100.0,14100.0,O:AVB240920C00230000,AVB,C,230.0,2024-09-20,209,0,325,1.88,1725374883761000000,75,14100.0,2024-09-03,Automatic Execution,Finance,REIT and Equity Trust - Residential,224.68,228.34,224.23,227.14,1,4.14921911265538,1,1,1,1,0
BIP,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,8910.0,8910.0,O:BIP250417C00030000,BIP,C,30.0,2025-04-17,209,0,308,0.45,1742564145908000000,198,8910.0,2025-03-21,Automatic Execution,Finance,REIT and Equity Trust - Other,28.86,28.9,28.28,28.72,1,3.949877704036875,1,1,0,0,0
BXP,Finance,REIT and Equity Trust - Other,20__0,20,0.0,8. p75_trade_value,7285.000000000001,13250.0,O:BXP240920C00075000,BXP,C,75.0,2024-09-20,227,0,312,1.25,1725908824603000000,106,13250.0,2024-09-09,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Other,74.51,74.625,73.47,74.3,15,4.122215878272827,3,1,1,1,0
