security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AEE,Utilities,Utility - Electric Power,15__0,15,3,0.0,1. p999999_trade_value,19845.0,19845.0,O:AEE250516P00095000,AEE,P,95.0,2025-05-16,209,0,319,1.35,1745248429923000000,147,19845.0,2025-04-21,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,98.08,98.2445,95.27,96.48,1,4.297651103243182,20,1,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP240920C00105000,AEP,C,105.0,2024-09-20,209,0,313,0.55,1725647783131000000,138,7590.000000000001,2024-09-06,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,103.48,103.55,101.97,102.05,53,3.8802417758954806,20,5,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241115C00105000,AEP,C,105.0,2024-11-15,227,0,312,0.58,1729539117095000000,131,7597.999999999999,2024-10-21,3000.0,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,100.78,101.08,99.66,100.16,52,3.8806992892187013,20,5,0,0,0,1
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241115C00105000,AEP,C,105.0,2024-11-15,227,0,312,0.58,1729539117095000000,130,7539.999999999999,2024-10-21,3000.0,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,100.78,101.08,99.66,100.16,54,3.877371345869774,20,5,0,0,0,1
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,16000.0,24565.0,O:AEP241115P00090000,AEP,P,90.0,2024-11-15,209,0,319,0.35,1730210022625000000,491,17185.0,2024-10-29,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,98.73,98.73,97.07,97.39,21,4.235149536473244,20,2,0,0,0,1
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241115P00090000,AEP,P,90.0,2024-11-15,209,0,304,0.35,1730210022631000000,203,7105.0,2024-10-29,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,98.73,98.73,97.07,97.39,59,3.8515640822634887,20,5,0,0,0,1
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241115P00092500,AEP,P,92.5,2024-11-15,209,0,308,0.4,1731425720497000000,317,12680.000000000002,2024-11-12,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,94.32,94.74,92.6,92.96,27,4.103119253545714,20,3,0,0,0,1
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241220P00095000,AEP,P,95.0,2024-12-20,209,0,308,1.35,1732134029579000000,100,13500.0,2024-11-20,3000.0,30,True,Automatic Execution,Utilities,Utility - Electric Power,96.25,96.859,95.9,96.8,25,4.1303337684950066,20,3,1,1,1,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,5. p99_trade_value,130391.00000000001,148500.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,227,0,312,1.01,1732219925217000000,1291,130391.00000000001,2024-11-21,3000.0,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,3,5.1152476160490625,20,1,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,16000.0,24565.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,219,0,323,1.0,1732220540450000000,162,16200.0,2024-11-21,3000.0,30,True,Intermarket Sweep Order,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,23,4.209515014542631,20,2,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,25000.0,120000.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,227,0,312,1.01,1732219925217000000,305,30805.0,2024-11-21,3000.0,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,10,4.488621213129428,20,1,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,219,0,302,1.0,1732220540449000000,94,9400.0,2024-11-21,3000.0,30,True,Intermarket Sweep Order,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,40,3.9731278535996988,20,4,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,219,0,302,1.0,1732220540449000000,120,12000.0,2024-11-21,3000.0,30,True,Intermarket Sweep Order,Utilities,Utility - Electric Power,97.11,98.15,96.405,98.08,31,4.079181246047625,20,3,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,7100.0,13500.0,O:AEP241220C00100000,AEP,C,100.0,2024-12-20,227,0,323,0.94,1732551025444000000,100,9400.0,2024-11-25,3000.0,30,True,Single Leg Auction Non ISO,Utilities,Utility - Electric Power,97.89,98.5,97.1175,98.1,41,3.9731278535996988,20,4,1,0,0,0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,25000.0,120000.0,O:AEP241220P00095000,AEP,P,95.0,2024-12-20,233,0,304,0.43,1733172727657000000,901,38743.0,2024-12-02,3000.0,30,True,Multi Leg Auction,Utilities,Utility - Electric Power,99.96,100.0,97.732,98.22,8,4.5881932465586495,20,1,1,1,1,0
