security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__0,20,0.0,1. p999999_trade_value,300000.0,300000.0,O:MAT241115C00019000,MAT,C,19.0,2024-11-15,241,0,323,0.3,1729786129877000000,10000,300000.0,2024-10-24,Stock Options Cross,Consumer Discretionary,Toys - Games - Hobbies,18.44,18.75,17.9,18.57,1,5.477121254719663,1,1,1,0,0
MAT,Consumer Discretionary,Toys - Games - Hobbies,20__0,20,0.0,5. p99_trade_value,43616.0,43616.0,O:MAT250117C00018000,MAT,C,18.0,2025-01-17,233,0,308,0.47,1734709636674000000,928,43616.0,2024-12-20,Multi Leg Auction,Consumer Discretionary,Toys - Games - Hobbies,17.62,17.985,17.58,17.86,2,4.63964583415458,1,1,1,0,0
