security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MTW,Industrial Products,Manufacturing - Construction and Mining,10__0,10,3,0.0,8. p75_trade_value,6480.0,6480.0,O:MTW241115C00011000,MTW,C,11.0,2024-11-15,209,0,302,0.45,1730313378112000000,144,6480.0,2024-10-30,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - Construction and Mining,9.66,10.55,9.66,10.37,2,3.8115750058705933,20,2,1,0,0,0
MTW,Industrial Products,Manufacturing - Construction and Mining,10__0,10,3,0.0,1. p999999_trade_value,11280.0,11280.0,O:MTW241115C00011000,MTW,C,11.0,2024-11-15,219,0,313,0.6,1730316642324000000,188,11280.0,2024-10-30,3000.0,30,True,Intermarket Sweep Order,Industrial Products,Manufacturing - Construction and Mining,9.66,10.55,9.66,10.37,1,4.052309099647323,20,1,1,0,0,0
NDSN,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,1. p999999_trade_value,154030.0,154030.0,O:NDSN241115C00260000,NDSN,C,260.0,2024-11-15,227,0,308,3.65,1729280999380000000,422,154030.0,2024-10-18,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - General Industrial ,256.66,257.59,253.99,257.17,1,5.187605315418149,20,1,1,0,0,0
AGCO,Industrial Products,Manufacturing - Farm Equipment,15__0,15,3,0.0,1. p999999_trade_value,58800.0,58800.0,O:AGCO250221P00100000,AGCO,P,100.0,2025-02-21,242,0,302,2.45,1738777215769000000,240,58800.0,2025-02-05,3000.0,30,True,Stock Options floor trade,Industrial Products,Manufacturing - Farm Equipment,103.8,104.34,102.44,103.31,1,4.769377326076138,20,1,1,1,1,0
ALTG,Industrial Products,Manufacturing - General Industrial ,5__0,5,3,0.0,1. p999999_trade_value,10325.0,10325.0,O:ALTG241115P00007500,ALTG,P,7.5,2024-11-15,209,0,302,0.35,1731011421896000000,295,10325.0,2024-11-07,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,7.57,8.1,7.55,8.0,1,4.013890060328438,20,1,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,17200.0,17200.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,313,4.3,1737566972261000000,40,17200.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,4,4.235528446907549,20,2,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,17200.0,17200.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,308,4.3,1737566972330000000,40,17200.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,7,4.235528446907549,20,4,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,17200.0,17200.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,308,4.3,1737566972330000000,40,17200.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,3,4.235528446907549,20,2,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,1. p999999_trade_value,55800.0,55800.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,308,4.5,1737556222609000000,124,55800.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,1,4.746634198937579,20,1,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,17200.0,17200.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,313,4.3,1737566972261000000,40,17200.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,6,4.235528446907549,20,3,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,17200.0,17200.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,313,4.3,1737566972261000000,40,17200.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,5,4.235528446907549,20,3,1,1,1,0
DXPE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,6. p95_trade_value,17550.0,17550.0,O:DXPE250221P00100000,DXPE,P,100.0,2025-02-21,209,0,308,4.5,1737556222609000000,39,17550.0,2025-01-22,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,103.69,104.5778,101.32,104.21,2,4.244277120801843,20,1,1,1,1,0
FLS,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,1. p999999_trade_value,60600.0,60600.0,O:FLS250620P00048000,FLS,P,48.0,2025-06-20,235,0,313,0.75,1748622253193000000,808,60600.0,2025-05-30,3000.0,30,True,Multi Leg floor trade,Industrial Products,Manufacturing - General Industrial ,50.2,50.54,49.445,49.91,1,4.782472624166286,20,1,1,0,0,0
GGG,Industrial Products,Manufacturing - General Industrial ,10__0,10,3,0.0,8. p75_trade_value,17577.0,17577.0,O:GGG240920C00085000,GGG,C,85.0,2024-09-20,232,0,308,0.93,1726514991213000000,189,17577.0,2024-09-16,3000.0,30,True,Multi Leg auto-electronic trade,Industrial Products,Manufacturing - General Industrial ,83.55,84.26,83.34,83.97,2,4.2449447527271795,20,2,1,1,0,0
GGG,Industrial Products,Manufacturing - General Industrial ,10__0,10,3,0.0,1. p999999_trade_value,41495.0,41495.0,O:GGG241115C00090000,GGG,C,90.0,2024-11-15,235,0,301,2.15,1729091942888000000,193,41495.0,2024-10-16,3000.0,30,True,Multi Leg floor trade,Industrial Products,Manufacturing - General Industrial ,86.41,86.81,86.02,86.11,1,4.617995768923379,20,1,1,1,0,0
GTES,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,1. p999999_trade_value,97500.0,97500.0,O:GTES250321P00021000,GTES,P,21.0,2025-03-21,235,0,301,0.65,1740516418672000000,1500,97500.0,2025-02-25,3000.0,30,True,Multi Leg floor trade,Industrial Products,Manufacturing - General Industrial ,21.78,22.15,21.35,21.42,1,4.989004615698537,20,1,1,1,1,0
KMT,Industrial Products,Manufacturing - Tools & Related Products,0__2,0,3,2.0,1. p999999_trade_value,6960.000000000001,6960.000000000001,O:KMT250221C00022500,KMT,C,22.5,2025-02-21,209,0,325,0.4,1738961966053000000,174,6960.000000000001,2025-02-07,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - Tools & Related Products,22.07,22.46,21.88,22.28,1,3.842609239610562,20,1,1,1,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,6. p95_trade_value,10900.000000000002,10900.000000000002,O:LASE241018C00015000,LASE,C,15.0,2024-10-18,227,0,300,2.18,1727363583100000000,50,10900.000000000002,2024-09-26,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - General Industrial ,12.5,14.8309,12.0801,12.7,2,4.037426497940624,20,1,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,7805.0,8480.000000000002,O:LASE241018C00015000,LASE,C,15.0,2024-10-18,227,0,300,2.23,1727363706510000000,35,7805.0,2024-09-26,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - General Industrial ,12.5,14.8309,12.0801,12.7,4,3.8923729073984363,20,2,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,7. p90_trade_value,7805.0,8480.000000000002,O:LASE241018C00015000,LASE,C,15.0,2024-10-18,227,0,300,2.12,1727363061478000000,40,8480.000000000002,2024-09-26,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - General Industrial ,12.5,14.8309,12.0801,12.7,3,3.9283958522567137,20,2,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,1. p999999_trade_value,15044.999999999998,15044.999999999998,O:LASE241018C00010000,LASE,C,10.0,2024-10-18,209,0,313,0.85,1728407635215000000,177,15044.999999999998,2024-10-08,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,4.16,9.42,4.16,7.93,1,4.177392192076099,20,1,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,8. p75_trade_value,7125.0,7650.0,O:LASE241018C00010000,LASE,C,10.0,2024-10-18,209,0,313,0.75,1728407935902000000,95,7125.0,2024-10-08,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,4.16,9.42,4.16,7.93,9,3.8527848686805477,20,5,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,8. p75_trade_value,7125.0,7650.0,O:LASE241018C00010000,LASE,C,10.0,2024-10-18,209,0,313,0.75,1728407837228000000,100,7500.0,2024-10-08,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,4.16,9.42,4.16,7.93,7,3.8750612633917,20,4,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,8. p75_trade_value,7125.0,7650.0,O:LASE241018C00010000,LASE,C,10.0,2024-10-18,209,0,313,0.85,1728410310890000000,90,7650.0,2024-10-08,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,4.16,9.42,4.16,7.93,5,3.8836614351536176,20,3,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,8. p75_trade_value,7125.0,7650.0,O:LASE241018C00010000,LASE,C,10.0,2024-10-18,209,0,313,0.75,1728407888508000000,100,7500.0,2024-10-08,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,4.16,9.42,4.16,7.93,8,3.8750612633917,20,4,1,0,0,0
LASE,Industrial Products,Manufacturing - General Industrial ,15__0,15,3,0.0,8. p75_trade_value,7125.0,7650.0,O:LASE250314C00005000,LASE,C,5.0,2025-03-14,209,0,313,0.3,1739374291364000000,250,7500.0,2025-02-12,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - General Industrial ,3.96,4.04,3.8,3.95,6,3.8750612633917,20,3,0,0,0,1
LECO,Industrial Products,Manufacturing - Tools & Related Products,10__0,10,3,0.0,1. p999999_trade_value,18000.0,18000.0,O:LECO241115C00210000,LECO,C,210.0,2024-11-15,232,0,304,3.6,1729621534341000000,50,18000.0,2024-10-22,3000.0,30,True,Multi Leg auto-electronic trade,Industrial Products,Manufacturing - Tools & Related Products,198.64,198.64,194.425,195.77,1,4.2552725051033065,20,1,1,0,0,0
LECO,Industrial Products,Manufacturing - Tools & Related Products,10__0,10,3,0.0,8. p75_trade_value,8350.0,11063.000000000002,O:LECO241115C00210000,LECO,C,210.0,2024-11-15,232,0,304,2.99,1729621153848000000,37,11063.000000000002,2024-10-22,3000.0,30,True,Multi Leg auto-electronic trade,Industrial Products,Manufacturing - Tools & Related Products,198.64,198.64,194.425,195.77,2,4.043872912391425,20,2,1,0,0,0
LECO,Industrial Products,Manufacturing - Tools & Related Products,10__0,10,3,0.0,8. p75_trade_value,8350.0,11063.000000000002,O:LECO250221C00195000,LECO,C,195.0,2025-02-21,227,0,323,3.34,1738768424482000000,25,8350.0,2025-02-05,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - Tools & Related Products,193.47,193.47,189.0,192.11,3,3.921686475483602,20,3,1,1,1,0
LNN,Industrial Products,Manufacturing - Farm Equipment,15__0,15,3,0.0,6. p95_trade_value,11200.0,11200.0,O:LNN250117C00130000,LNN,C,130.0,2025-01-17,209,0,320,1.4,1736195791119000000,80,11200.0,2025-01-06,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - Farm Equipment,118.83,120.065,116.7369,117.64,2,4.049218022670182,20,1,1,1,1,0
LNN,Industrial Products,Manufacturing - Farm Equipment,15__0,15,3,0.0,1. p999999_trade_value,13200.0,13200.0,O:LNN250117C00130000,LNN,C,130.0,2025-01-17,227,0,312,1.32,1736195791223000000,100,13200.0,2025-01-06,3000.0,30,True,Single Leg Auction Non ISO,Industrial Products,Manufacturing - Farm Equipment,118.83,120.065,116.7369,117.64,1,4.12057393120585,20,1,1,1,1,0
PPSI,Industrial Products,Manufacturing - Electronics,0__2,0,3,2.0,1. p999999_trade_value,5000.0,5000.0,O:PPSI241018C00006000,PPSI,C,6.0,2024-10-18,209,0,309,0.25,1728568172333000000,200,5000.0,2024-10-10,3000.0,30,True,Automatic Execution,Industrial Products,Manufacturing - Electronics,5.85,5.85,5.22,5.85,1,3.6989700043360187,20,1,1,1,1,0
