security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACM,Construction,Engineering - R and D Services,0.55,,,,37,15__0,15,0.0,8729.0,9721.0,24837.0,32183.7,32918.37,32991.84,32999.18
AMTM,Construction,Engineering - R and D Services,0.55,390000.0,1. p999999_trade_value,1.0,451,25__1,25,1.0,23400.0,51375.0,129000.0,312408.75,382240.87,389224.09,389922.41
CHX,Construction,Engineering - R and D Services,0.55,3375.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0
FLR,Construction,Engineering - R and D Services,0.55,8000.0,8. p75_trade_value,140.0,557,25__1,25,1.0,15516.0,24200.0,183842.8,610653.96,745056.4,758496.64,759840.66
KBR,Construction,Engineering - R and D Services,0.55,12599.999999999998,8. p75_trade_value,18.0,73,20__0,20,0.0,37600.0,39952.0,54020.16,65730.82,66901.88,67018.99,67030.7
MAGN,Construction,Engineering - R and D Services,0.55,132000.0,1. p999999_trade_value,1.0,6,10__2,10,2.0,119500.0,125750.0,130750.0,131875.0,131987.5,131998.75,131999.88
PWR,Construction,Engineering - R and D Services,0.55,8550.0,8. p75_trade_value,488.0,1937,35__1,35,1.0,16000.0,27502.0,141591.6,732608.0,1072919.28,1081328.63,1082169.56
STRL,Construction,Engineering - R and D Services,0.55,70250.0,1. p999999_trade_value,1.0,237,25__1,25,1.0,14910.0,27560.0,69300.0,70191.0,70244.1,70249.41,70249.94
TSSI,Construction,Engineering - R and D Services,0.55,26946.000000000004,1. p999999_trade_value,1.0,172,20__0,20,0.0,12000.0,17538.0,25919.3,26791.07,26930.51,26944.45,26945.85
VSEC,Construction,Engineering - R and D Services,0.55,,,,5,5__0,5,0.0,5112.0,5216.0,5299.2,5317.92,5319.79,5319.98,5320.0
