security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
CPRT,Business Services,Auction and Valuation Services,25__0,25,0.0,5. p99_trade_value,96425.0,96425.0,O:CPRT250620P00060000,CPRT,P,60.0,2025-06-20,231,0,301,1.45,1747835855308000000,665,96425.0,2025-05-21,Single Leg Floor Trade,Business Services,Auction and Valuation Services,61.255,61.66,60.88,61.09,2,4.98418964753808,1,1,0,0,0
CPRT,Business Services,Auction and Valuation Services,25__0,25,0.0,1. p999999_trade_value,330000.0,330000.0,O:CPRT250620P00060000,CPRT,P,60.0,2025-06-20,229,0,300,1.65,1747926712414000000,2000,330000.0,2025-05-22,Single Leg Cross Non ISO,Business Services,Auction and Valuation Services,60.93,61.235,60.39,60.66,1,5.518513939877887,1,1,0,0,0
