security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,1. p999999_trade_value,154980.0,154980.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,5. p99_trade_value,148500.0,130391.00000000001,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,120000.0,25000.0,6.0,9.0,0.6666666666666666,0.55,1. ABOVE BASELINE,9.0,12.0,0.75
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,24565.0,16000.0,11.0,12.0,0.9166666666666666,0.55,1. ABOVE BASELINE,20.0,24.0,0.8333333333333334
AEP,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,13500.0,7100.0,24.0,36.0,0.6666666666666666,0.55,1. ABOVE BASELINE,44.0,60.0,0.7333333333333333
AES,Utilities,Utility - Electric Power,25__0,25,2,0.0,1. p999999_trade_value,200000.0,200000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AES,Utilities,Utility - Electric Power,25__0,25,2,0.0,5. p99_trade_value,138848.0,92500.0,4.0,6.0,0.6666666666666666,0.55,1. ABOVE BASELINE,5.0,7.0,0.7142857142857143
AES,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,71520.0,31500.0,12.0,20.0,0.6,0.55,1. ABOVE BASELINE,17.0,27.0,0.6296296296296297
AES,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,31275.0,19140.0,14.0,26.0,0.5384615384615384,0.55,2. BELOW BASELINE,31.0,53.0,0.5849056603773585
AES,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,18650.0,8480.000000000002,55.0,79.0,0.6962025316455697,0.55,2. BELOW BASELINE,86.0,132.0,0.6515151515151515
D,Utilities,Utility - Electric Power,20__0,20,2,0.0,1. p999999_trade_value,148240.0,148240.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
D,Utilities,Utility - Electric Power,20__0,20,2,0.0,5. p99_trade_value,54036.0,54036.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
D,Utilities,Utility - Electric Power,20__0,20,2,0.0,6. p95_trade_value,44910.0,24521.0,2.0,7.0,0.2857142857142857,0.55,2. BELOW BASELINE,3.0,9.0,0.3333333333333333
D,Utilities,Utility - Electric Power,20__0,20,2,0.0,7. p90_trade_value,22999.999999999996,18389.0,7.0,8.0,0.875,0.55,2. BELOW BASELINE,10.0,17.0,0.5882352941176471
D,Utilities,Utility - Electric Power,20__0,20,2,0.0,8. p75_trade_value,17955.0,9880.0,11.0,25.0,0.44,0.55,2. BELOW BASELINE,21.0,42.0,0.5
DUK,Utilities,Utility - Electric Power,25__0,25,2,0.0,1. p999999_trade_value,1170000.0,1170000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
DUK,Utilities,Utility - Electric Power,25__0,25,2,0.0,5. p99_trade_value,886900.0,80000.0,3.0,4.0,0.75,0.55,1. ABOVE BASELINE,4.0,5.0,0.8
DUK,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,67360.0,26500.0,7.0,19.0,0.3684210526315789,0.55,2. BELOW BASELINE,11.0,24.0,0.4583333333333333
DUK,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,26477.0,13800.0,12.0,24.0,0.5,0.55,2. BELOW BASELINE,23.0,48.0,0.4791666666666667
DUK,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,13485.0,7800.0,41.0,70.0,0.5857142857142857,0.55,2. BELOW BASELINE,64.0,118.0,0.5423728813559322
ED,Utilities,Utility - Electric Power,20__0,20,2,0.0,1. p999999_trade_value,145015.0,145015.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ED,Utilities,Utility - Electric Power,20__0,20,2,0.0,5. p99_trade_value,121409.99999999999,121409.99999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
ED,Utilities,Utility - Electric Power,20__0,20,2,0.0,6. p95_trade_value,106834.99999999999,32400.0,4.0,4.0,1.0,0.55,1. ABOVE BASELINE,6.0,6.0,1.0
ED,Utilities,Utility - Electric Power,20__0,20,2,0.0,7. p90_trade_value,20000.0,12710.0,6.0,8.0,0.75,0.55,1. ABOVE BASELINE,12.0,14.0,0.8571428571428571
ED,Utilities,Utility - Electric Power,20__0,20,2,0.0,8. p75_trade_value,12000.0,6669.999999999999,11.0,15.0,0.7333333333333333,0.55,1. ABOVE BASELINE,23.0,29.0,0.7931034482758621
EIX,Utilities,Utility - Electric Power,30__2,30,2,2.0,1. p999999_trade_value,434759.99999999994,434759.99999999994,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
EIX,Utilities,Utility - Electric Power,30__2,30,2,2.0,5. p99_trade_value,320220.0,106640.00000000001,6.0,7.0,0.8571428571428571,0.55,2. BELOW BASELINE,6.0,8.0,0.75
EIX,Utilities,Utility - Electric Power,30__2,30,2,2.0,6. p95_trade_value,104000.0,22660.000000000004,22.0,28.0,0.7857142857142857,0.55,2. BELOW BASELINE,28.0,36.0,0.7777777777777778
EIX,Utilities,Utility - Electric Power,30__2,30,2,2.0,7. p90_trade_value,21870.0,16275.0,27.0,36.0,0.75,0.55,2. BELOW BASELINE,55.0,72.0,0.7638888888888888
EIX,Utilities,Utility - Electric Power,30__2,30,2,2.0,8. p75_trade_value,16064.999999999998,8580.0,74.0,107.0,0.6915887850467289,0.55,2. BELOW BASELINE,129.0,179.0,0.7206703910614525
ETR,Utilities,Utility - Electric Power,25__0,25,2,0.0,1. p999999_trade_value,68750.0,68750.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ETR,Utilities,Utility - Electric Power,25__0,25,2,0.0,5. p99_trade_value,63456.00000000001,63456.00000000001,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
ETR,Utilities,Utility - Electric Power,25__0,25,2,0.0,6. p95_trade_value,41860.0,20000.0,6.0,7.0,0.8571428571428571,0.55,2. BELOW BASELINE,7.0,9.0,0.7777777777777778
ETR,Utilities,Utility - Electric Power,25__0,25,2,0.0,7. p90_trade_value,16500.0,11000.000000000002,4.0,9.0,0.4444444444444444,0.55,2. BELOW BASELINE,11.0,18.0,0.6111111111111112
ETR,Utilities,Utility - Electric Power,25__0,25,2,0.0,8. p75_trade_value,10694.999999999998,6825.0,16.0,27.0,0.5925925925925926,0.55,2. BELOW BASELINE,27.0,45.0,0.6
EXC,Utilities,Utility - Electric Power,20__0,20,2,0.0,1. p999999_trade_value,64000.0,64000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
EXC,Utilities,Utility - Electric Power,20__0,20,2,0.0,6. p95_trade_value,52500.0,22200.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,2.0,4.0,0.5
EXC,Utilities,Utility - Electric Power,20__0,20,2,0.0,7. p90_trade_value,16000.0,13800.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,4.0,7.0,0.5714285714285714
EXC,Utilities,Utility - Electric Power,20__0,20,2,0.0,8. p75_trade_value,13328.0,6884.999999999999,7.0,10.0,0.7,0.55,2. BELOW BASELINE,11.0,17.0,0.6470588235294118
HE,Utilities,Utility - Electric Power,20__0,20,2,0.0,1. p999999_trade_value,117000.0,117000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
HE,Utilities,Utility - Electric Power,20__0,20,2,0.0,6. p95_trade_value,49028.0,18000.0,3.0,3.0,1.0,0.55,1. ABOVE BASELINE,4.0,4.0,1.0
HE,Utilities,Utility - Electric Power,20__0,20,2,0.0,7. p90_trade_value,17982.0,14602.000000000002,2.0,3.0,0.6666666666666666,0.55,1. ABOVE BASELINE,6.0,7.0,0.8571428571428571
HE,Utilities,Utility - Electric Power,20__0,20,2,0.0,8. p75_trade_value,13500.0,8832.0,8.0,10.0,0.8,0.55,1. ABOVE BASELINE,14.0,17.0,0.8235294117647058
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,1. p999999_trade_value,1168000.0,1168000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,1.0,1.0
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,4. p999_trade_value,645000.0,501420.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,5. p99_trade_value,480000.0,91266.0,16.0,27.0,0.5925925925925926,0.55,2. BELOW BASELINE,18.0,30.0,0.6
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,6. p95_trade_value,90387.00000000001,25730.0,62.0,118.0,0.5254237288135594,0.55,2. BELOW BASELINE,80.0,148.0,0.5405405405405406
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,7. p90_trade_value,25200.0,15800.0,90.0,148.0,0.6081081081081081,0.55,2. BELOW BASELINE,170.0,296.0,0.5743243243243243
NEE,Utilities,Utility - Electric Power,35__1,35,2,1.0,8. p75_trade_value,15753.0,8526.0,205.0,443.0,0.46275395033860045,0.55,2. BELOW BASELINE,375.0,739.0,0.5074424898511503
NRG,Utilities,Utility - Electric Power,30__2,30,2,2.0,1. p999999_trade_value,257136.0,257136.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
NRG,Utilities,Utility - Electric Power,30__2,30,2,2.0,4. p999_trade_value,225000.0,225000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
