security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
AIR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,1. p999999_trade_value,12480.0,12480.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AIR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,6. p95_trade_value,9400.0,9400.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
AIR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,7. p90_trade_value,9075.000000000002,7578.999999999999,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,4.0,4.0,1.0
AIR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,8. p75_trade_value,7000.0,5850.0,5.0,6.0,0.8333333333333334,0.55,1. ABOVE BASELINE,9.0,10.0,0.9
ASLE,Aerospace,Aerospace - Defense Equipment,5__0,5,3,0.0,1. p999999_trade_value,7280.0,7280.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ASLE,Aerospace,Aerospace - Defense Equipment,5__0,5,3,0.0,8. p75_trade_value,6525.0,6525.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CAE,Aerospace,Aerospace - Defense Equipment,5__0,5,3,0.0,1. p999999_trade_value,5670.0,5670.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CAE,Aerospace,Aerospace - Defense Equipment,5__0,5,3,0.0,8. p75_trade_value,4000.0,4000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
DCO,Aerospace,Aerospace - Defense Equipment,5__3,5,3,3.0,1. p999999_trade_value,16800.0,16800.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
DRS,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,1. p999999_trade_value,8647.999999999998,8647.999999999998,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
DRS,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,8. p75_trade_value,5800.0,5800.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
HXL,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,1. p999999_trade_value,15300.0,15300.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
HXL,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,8. p75_trade_value,14400.0,8448.0,1.0,3.0,0.3333333333333333,0.55,2. BELOW BASELINE,1.0,5.0,0.2
ISSC,Aerospace,Aerospace - Defense Equipment,0__2,0,3,2.0,1. p999999_trade_value,4000.0,4000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LOAR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,1. p999999_trade_value,175075.0,175075.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
LOAR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,6. p95_trade_value,76960.0,76960.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
LOAR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,7. p90_trade_value,59150.0,16835.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,3.0,4.0,0.75
LOAR,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,8. p75_trade_value,11069.999999999998,6400.0,4.0,5.0,0.8,0.55,2. BELOW BASELINE,7.0,9.0,0.7777777777777778
MRCY,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,1. p999999_trade_value,74900.0,74900.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MRCY,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,7. p90_trade_value,54000.0,54000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
MRCY,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,8. p75_trade_value,43680.0,22440.0,3.0,3.0,1.0,0.55,1. ABOVE BASELINE,5.0,5.0,1.0
POWW,Aerospace,Aerospace - Defense Equipment,5__0,5,3,0.0,1. p999999_trade_value,5830.0,5830.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
SARO,Aerospace,Aerospace - Defense,5__0,5,3,0.0,1. p999999_trade_value,4000.0,4000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
SPR,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,1. p999999_trade_value,63690.00000000001,63690.00000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
SPR,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,7. p90_trade_value,25000.0,25000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
SPR,Aerospace,Aerospace - Defense Equipment,10__0,10,3,0.0,8. p75_trade_value,23449.999999999996,23449.999999999996,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
TDY,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,1. p999999_trade_value,53340.0,53340.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
TDY,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,6. p95_trade_value,29000.0,29000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
TDY,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,7. p90_trade_value,21000.0,16576.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,2.0,4.0,0.5
TDY,Aerospace,Aerospace - Defense Equipment,15__0,15,3,0.0,8. p75_trade_value,13840.0,6400.0,4.0,6.0,0.6666666666666666,0.55,2. BELOW BASELINE,6.0,10.0,0.6
