security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
CCK,Industrial Products,Containers - Metal and Glass,25__2,25,2,2.0,1. p999999_trade_value,638820.0000000001,638820.0000000001,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CCK,Industrial Products,Containers - Metal and Glass,25__2,25,2,2.0,5. p99_trade_value,616680.0,513900.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
CCK,Industrial Products,Containers - Metal and Glass,25__2,25,2,2.0,6. p95_trade_value,414050.0,38595.0,6.0,12.0,0.5,0.55,2. BELOW BASELINE,7.0,15.0,0.4666666666666667
CCK,Industrial Products,Containers - Metal and Glass,25__2,25,2,2.0,7. p90_trade_value,38346.0,18096.0,10.0,14.0,0.7142857142857143,0.55,2. BELOW BASELINE,17.0,29.0,0.5862068965517241
CCK,Industrial Products,Containers - Metal and Glass,25__2,25,2,2.0,8. p75_trade_value,18090.0,8750.0,23.0,42.0,0.5476190476190477,0.55,2. BELOW BASELINE,40.0,71.0,0.5633802816901409
PKG,Industrial Products,Containers - Paper and Packaging,20__0,20,2,0.0,1. p999999_trade_value,46284.0,46284.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
PKG,Industrial Products,Containers - Paper and Packaging,20__0,20,2,0.0,5. p99_trade_value,45750.0,45750.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
PKG,Industrial Products,Containers - Paper and Packaging,20__0,20,2,0.0,6. p95_trade_value,41140.0,15120.000000000002,5.0,6.0,0.8333333333333334,0.55,2. BELOW BASELINE,6.0,8.0,0.75
PKG,Industrial Products,Containers - Paper and Packaging,20__0,20,2,0.0,7. p90_trade_value,14750.0,12900.0,4.0,8.0,0.5,0.55,2. BELOW BASELINE,10.0,16.0,0.625
PKG,Industrial Products,Containers - Paper and Packaging,20__0,20,2,0.0,8. p75_trade_value,12740.0,7920.0,15.0,23.0,0.6521739130434783,0.55,2. BELOW BASELINE,25.0,39.0,0.6410256410256411
