security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
BTU,Oils-Energy,Coal,30__2,30,2,2.0,1. p999999_trade_value,495000.0,495000.0,O:BTU241018C00027000,BTU,C,27.0,2024-10-18,231,0,301,0.55,1727723431598000000,9000,495000.0,2024-09-30,3000.0,30,True,Single Leg Floor Trade,Oils-Energy,Coal,26.26,26.6,26.14,26.54,1,5.694605198933568,20,1,1,0,0,0
HCC,Oils-Energy,Coal,20__0,20,2,0.0,1. p999999_trade_value,169980.0,169980.0,O:HCC250117C00055000,HCC,C,55.0,2025-01-17,227,0,304,0.6,1736966391422000000,2833,169980.0,2025-01-15,3000.0,30,True,Single Leg Auction Non ISO,Oils-Energy,Coal,54.33,54.86,53.2,53.9,1,5.230397824904081,20,1,1,1,1,0
