security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ALTO,Consumer Discretionary,Consumer Products - Discretionary,5__0,5,0.0,1. p999999_trade_value,7455.0,7455.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BNED,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,1. p999999_trade_value,43224.0,43224.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BNED,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,7. p90_trade_value,30000.0,30000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
BNED,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,8. p75_trade_value,22260.0,22260.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
CENT,Consumer Discretionary,Consumer Products - Discretionary,0__2,0,2.0,1. p999999_trade_value,15000.0,15000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FNKO,Consumer Discretionary,Consumer Products - Discretionary,15__1,15,1.0,1. p999999_trade_value,1275000.0,1275000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,1.0,1.0
FNKO,Consumer Discretionary,Consumer Products - Discretionary,15__1,15,1.0,6. p95_trade_value,75000.0,68000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
FNKO,Consumer Discretionary,Consumer Products - Discretionary,15__1,15,1.0,7. p90_trade_value,39840.0,34000.0,2.0,2.0,1.0,0.55,2. BELOW BASELINE,4.0,5.0,0.8
FNKO,Consumer Discretionary,Consumer Products - Discretionary,15__1,15,1.0,8. p75_trade_value,33325.0,14200.0,7.0,7.0,1.0,0.55,2. BELOW BASELINE,11.0,12.0,0.9166666666666666
HNST,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,1. p999999_trade_value,10350.0,10350.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
HNST,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,7. p90_trade_value,5460.0,5460.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
HNST,Consumer Discretionary,Consumer Products - Discretionary,10__0,10,0.0,8. p75_trade_value,4800.0,4290.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,4.0,0.0
K,Consumer Discretionary,Consumer Products - Discretionary,15__0,15,0.0,1. p999999_trade_value,118175.0,118175.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
K,Consumer Discretionary,Consumer Products - Discretionary,15__0,15,0.0,6. p95_trade_value,24210.0,15000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
K,Consumer Discretionary,Consumer Products - Discretionary,15__0,15,0.0,7. p90_trade_value,10500.0,7380.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,3.0,6.0,0.5
