security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ATAT,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,88740.0,88740.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ATAT,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,6. p95_trade_value,50575.0,50575.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
ATAT,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,7. p90_trade_value,19000.0,18000.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,4.0,0.0
ATAT,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,8. p75_trade_value,16467.0,13500.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,2.0,9.0,0.2222222222222222
CUK,Consumer Discretionary,Leisure and Recreation Services,5__0,5,3,0.0,1. p999999_trade_value,5500.000000000001,5500.000000000001,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FUN,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,37510.0,37510.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
FUN,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,6. p95_trade_value,34540.0,16500.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
FUN,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,7. p90_trade_value,13149.0,12500.0,0.0,9.0,0.0,0.55,2. BELOW BASELINE,0.0,12.0,0.0
FUN,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,8. p75_trade_value,11900.0,11560.0,7.0,7.0,1.0,0.55,2. BELOW BASELINE,7.0,19.0,0.3684210526315789
ISPO,Consumer Discretionary,Leisure and Recreation Services,0__2,0,3,2.0,1. p999999_trade_value,5400.0,5400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LUCK,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,10260.0,10260.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
LUCK,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,7. p90_trade_value,8930.0,8930.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
LUCK,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,8. p75_trade_value,7225.0,5795.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,0.0,5.0,0.0
MANU,Consumer Discretionary,Leisure and Recreation Services,5__0,5,3,0.0,1. p999999_trade_value,7000.0,7000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MCS,Consumer Discretionary,Leisure and Recreation Services,0__2,0,3,2.0,1. p999999_trade_value,4000.0,4000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MSGS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,22656.0,22656.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
MSGS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,6. p95_trade_value,13376.0,12100.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
MSGS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,7. p90_trade_value,10800.0,9600.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,5.0,0.2
MSGS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,8. p75_trade_value,9569.999999999998,8190.000000000001,0.0,8.0,0.0,0.55,2. BELOW BASELINE,1.0,13.0,0.07692307692307693
PRKS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,100000.0,100000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
PRKS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,6. p95_trade_value,36936.0,36936.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
PRKS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,7. p90_trade_value,24250.0,24250.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
PRKS,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,8. p75_trade_value,14900.0,10425.0,0.0,4.0,0.0,0.55,2. BELOW BASELINE,1.0,7.0,0.14285714285714285
PRSU,Consumer Discretionary,Leisure and Recreation Services,0__2,0,3,2.0,1. p999999_trade_value,3904.0,3904.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
RICK,Consumer Discretionary,Leisure and Recreation Services,15__0,15,3,0.0,1. p999999_trade_value,32835.0,32835.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
