security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,7. p90_trade_value,17000.0,26865.000000000004,O:CLS240920P00040000,CLS,P,40.0,2024-09-20,235,0,301,0.12,1724435201603000000,1600,19200.0,2024-08-23,Multi Leg floor trade,Computer and Technology,Electronics - Manufacturing Services,53.36,54.58,52.97,53.14,470,4.283301228703549,2,0,0,0,1
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240920P00047000,CLS,P,47.0,2024-09-20,232,0,312,0.69,1724431527066000000,150,10349.999999999998,2024-08-23,Multi Leg auto-electronic trade,Computer and Technology,Electronics - Manufacturing Services,53.36,54.58,52.97,53.14,1114,4.014940349792936,4,1,0,0,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,5. p99_trade_value,104084.99999999999,740346.0,O:CLS240920P00050000,CLS,P,50.0,2024-09-20,235,0,301,1.4,1724435201603000000,1600,224000.0,2024-08-23,Multi Leg floor trade,Computer and Technology,Electronics - Manufacturing Services,53.36,54.58,52.97,53.14,28,5.350248018334163,1,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240920P00048000,CLS,P,48.0,2024-09-20,209,0,302,1.4,1724683220451000000,63,8819.999999999998,2024-08-26,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,53.0,53.01,50.9301,51.0,1373,3.94546858513182,5,1,0,0,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240920C00053500,CLS,C,53.5,2024-09-20,209,0,320,1.45,1724766556195000000,85,12325.0,2024-08-27,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,50.42,51.525,50.02,50.33,873,4.090786927949267,4,0,0,0,1
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240920C00052000,CLS,C,52.0,2024-09-20,209,0,300,1.9,1724875028345000000,69,13110.0,2024-08-28,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,50.01,50.27,48.54,50.0,796,4.1176026916900845,3,1,0,0,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,6. p95_trade_value,26909.999999999996,100650.0,O:CLS240920P00040000,CLS,P,40.0,2024-09-20,235,0,301,0.3,1725478327906000000,1000,30000.0,2024-09-04,Multi Leg floor trade,Computer and Technology,Electronics - Manufacturing Services,45.62,46.76,45.01,46.65,235,4.477121254719663,1,0,0,0,1
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,227,0,323,1.99,1725478845604000000,50,9950.0,2024-09-04,Single Leg Auction Non ISO,Computer and Technology,Electronics - Manufacturing Services,45.62,46.76,45.01,46.65,1161,3.9978230807457256,5,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240906P00045000,CLS,P,45.0,2024-09-06,209,0,301,0.5,1725566292598000000,183,9150.0,2024-09-05,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.89,47.03,45.395,45.9,1292,3.9614210940664485,5,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,7. p90_trade_value,17000.0,26865.000000000004,O:CLS240906P00045000,CLS,P,45.0,2024-09-06,209,0,308,0.5,1725566294643000000,366,18300.0,2024-09-05,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.89,47.03,45.395,45.9,507,4.26245108973043,2,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,209,0,320,1.55,1725551932920000000,70,10850.0,2024-09-05,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.89,47.03,45.395,45.9,1057,4.035429738184549,4,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,227,0,300,1.61,1725562930851000000,62,9982.0,2024-09-05,Single Leg Auction Non ISO,Computer and Technology,Electronics - Manufacturing Services,45.89,47.03,45.395,45.9,1157,3.9992175655301034,5,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,209,0,320,1.6,1725563714626000000,100,16000.0,2024-09-05,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.89,47.03,45.395,45.9,607,4.204119982655925,3,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,7. p90_trade_value,17000.0,26865.000000000004,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,209,0,308,0.85,1725632165444000000,200,17000.0,2024-09-06,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.43,45.65,40.645,41.03,563,4.230448921378274,2,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,8. p75_trade_value,8576.0,16983.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,209,0,320,1.25,1726151011366000000,100,12500.0,2024-09-12,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.38,46.92,45.0555,45.55,841,4.096910013008056,3,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,7. p90_trade_value,17000.0,26865.000000000004,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,209,0,308,1.2,1726148373264000000,171,20520.0,2024-09-12,Automatic Execution,Computer and Technology,Electronics - Manufacturing Services,45.38,46.92,45.0555,45.55,431,4.312177356439778,2,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,6. p95_trade_value,26909.999999999996,100650.0,O:CLS240927C00048000,CLS,C,48.0,2024-09-27,227,0,323,1.52,1726159898269000000,200,30400.0,2024-09-12,Single Leg Auction Non ISO,Computer and Technology,Electronics - Manufacturing Services,45.38,46.92,45.0555,45.55,224,4.482873583608754,1,1,1,1,0
CLS,Computer and Technology,Electronics - Manufacturing Services,40__0,40,0.0,7. p90_trade_value,17000.0,26865.000000000004,O:CLS240927P00043000,CLS,P,43.0,2024-09-27,233,0,301,0.88,1726166992023000000,272,23936.0,2024-09-12,Multi Leg Auction,Computer and Technology,Electronics - Manufacturing Services,45.38,46.92,45.0555,45.55,339,4.379051576184367,2,0,0,0,1
