security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ECPG,Finance,Financial - Consumer Loans,5__0,5,0.0,1. p999999_trade_value,11000.000000000002,11000.000000000002,O:ECPG241115C00047500,ECPG,C,47.5,2024-11-15,209,0,308,2.2,1730303827055000000,50,11000.000000000002,2024-10-30,3000,30,True,Automatic Execution,Finance,Financial - Consumer Loans,45.77,47.26,45.77,46.41,1,4.041392685158225,20,1,1,1,1,0
ECPG,Finance,Financial - Consumer Loans,5__0,5,0.0,8. p75_trade_value,10400.0,10400.0,O:ECPG250321P00047500,ECPG,P,47.5,2025-03-21,209,0,325,1.04,1739982032272000000,100,10400.0,2025-02-19,3000,30,True,Automatic Execution,Finance,Financial - Consumer Loans,49.96,51.77,49.955,51.25,2,4.017033339298781,20,2,1,1,1,0
EEFT,Finance,Financial - Miscellaneous Services,10__0,10,0.0,1. p999999_trade_value,20470.0,20470.0,O:EEFT241220C00105000,EEFT,C,105.0,2024-12-20,209,0,320,2.3,1732116847714000000,89,20470.0,2024-11-20,3000,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,100.89,103.62,100.845,103.43,1,4.311117842662505,20,1,1,1,0,0
ENVA,Finance,Financial - Consumer Loans,10__0,10,0.0,1. p999999_trade_value,9250.0,9250.0,O:ENVA250221P00110000,ENVA,P,110.0,2025-02-21,209,0,320,3.7,1738702011771000000,25,9250.0,2025-02-04,3000,30,True,Automatic Execution,Finance,Financial - Consumer Loans,110.49,114.07,110.49,112.94,1,3.9661417327390325,20,1,1,1,1,0
ENVA,Finance,Financial - Consumer Loans,10__0,10,0.0,8. p75_trade_value,6250.0,6250.0,O:ENVA250417P00080000,ENVA,P,80.0,2025-04-17,209,0,313,2.5,1743795195059000000,25,6250.0,2025-04-04,3000,30,True,Automatic Execution,Finance,Financial - Consumer Loans,86.37,88.5,83.4951,85.91,2,3.7958800173440754,20,2,1,0,0,0
EVR,Finance,Financial - Investment Bank,20__1,20,1.0,1. p999999_trade_value,445670.0,445670.0,O:EVR250516C00210000,EVR,C,210.0,2025-05-16,241,0,323,4.1,1745936299339000000,1087,445670.0,2025-04-29,3000,30,True,Stock Options Cross,Finance,Financial - Investment Bank,195.03,199.2,192.77,199.0,1,5.64901340080603,20,1,1,1,1,0
FHI,Finance,Financial - Investment Management,0__0,0,0.0,1. p999999_trade_value,12000.0,12000.0,O:FHI250117P00040000,FHI,P,40.0,2025-01-17,242,0,300,0.4,1735229969323000000,300,12000.0,2024-12-26,3000,30,True,Stock Options floor trade,Finance,Financial - Investment Management,41.18,41.59,40.89,41.51,1,4.079181246047625,20,1,1,1,1,0
FINV,Finance,Financial - Miscellaneous Services,10__0,10,0.0,8. p75_trade_value,29970.0,29970.0,O:FINV250321C00010000,FINV,C,10.0,2025-03-21,209,0,308,0.15,1740067322795000000,1998,29970.0,2025-02-20,3000,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,8.58,8.68,8.415,8.62,2,4.4766867429456445,20,2,1,1,1,0
FINV,Finance,Financial - Miscellaneous Services,10__0,10,0.0,1. p999999_trade_value,37485.0,37485.0,O:FINV250321C00010000,FINV,C,10.0,2025-03-21,209,0,308,0.15,1740061941783000000,2499,37485.0,2025-02-20,3000,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,8.58,8.68,8.415,8.62,1,4.573857515182131,20,1,1,1,1,0
FOA,Finance,Financial - Mortgage & Related Services,5__0,5,0.0,1. p999999_trade_value,5865.0,5865.0,O:FOA250321C00022500,FOA,C,22.5,2025-03-21,209,0,325,0.85,1741703541519000000,69,5865.0,2025-03-11,3000,30,True,Automatic Execution,Finance,Financial - Mortgage & Related Services,20.91,21.4,20.475,21.2,1,3.768268016451548,20,1,1,0,0,0
