security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ABR,Finance,REIT and Equity Trust,0.55,315000.0,1. p999999_trade_value,1.0,260,25__0,25,0.0,29160.6,72484.25,170492.25,290395.0,312539.5,314753.95,314975.39
ADC,Finance,REIT and Equity Trust - Retail,0.55,,,,4,5__0,5,0.0,6622.0,6811.0,6962.2,6996.22,6999.62,6999.96,7000.0
AGNC,Finance,REIT and Equity Trust,0.55,100000.0,5. p99_trade_value,4.0,379,25__1,25,1.0,16343.6,34993.0,92200.0,116220.0,119622.0,119962.2,119996.22
AHR,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,0.0,10047.5,10336.25,10567.25,10619.23,10624.42,10624.94,10624.99
AHT,Finance,REIT and Equity Trust - Other,0.55,,,,1,0__0,0,0.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0
AKR,Finance,REIT and Equity Trust - Retail,0.55,5824.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0
ALEX,Finance,REIT and Equity Trust - Other,0.55,,,,1,0__2,0,2.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0
AMH,Finance,REIT and Equity Trust - Residential,0.55,3680.0000000000005,1. p999999_trade_value,1.0,1,0__0,0,0.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0,3680.0
AMT,Finance,REIT and Equity Trust - Other,0.55,,,,589,30__2,30,2.0,25681.6,52722.0,119171.2,459082.8,605618.28,620271.83,621737.18
ARE,Finance,REIT and Equity Trust - Other,0.55,95250.0,1. p999999_trade_value,1.0,107,20__0,20,0.0,16068.0,39610.5,88275.0,94693.5,95194.35,95244.44,95249.44
ARR,Finance,REIT and Equity Trust,0.55,16379.999999999998,7. p90_trade_value,4.0,34,15__0,15,0.0,16251.0,20546.2,28309.8,29776.98,29923.7,29938.37,29939.84
AVB,Finance,REIT and Equity Trust - Residential,0.55,14100.0,1. p999999_trade_value,1.0,21,15__0,15,0.0,10620.0,13200.0,13920.0,14082.0,14098.2,14099.82,14099.98
BIP,Finance,REIT and Equity Trust - Other,0.55,8910.0,1. p999999_trade_value,1.0,3,5__0,5,0.0,7828.0,8369.0,8801.8,8899.18,8908.92,8909.89,8909.99
BXMT,Finance,REIT and Equity Trust,0.55,,,,32,15__0,15,0.0,12316.5,17307.15,20127.0,20127.0,20127.0,20127.0,20127.0
BXP,Finance,REIT and Equity Trust - Other,0.55,7220.0,8. p75_trade_value,32.0,125,20__0,20,0.0,14522.0,20474.0,73350.24,145110.88,153313.59,154133.86,154215.89
CCI,Finance,REIT and Equity Trust - Other,0.55,340000.0,1. p999999_trade_value,1.0,389,25__1,25,1.0,15148.8,19776.0,36417.44,272100.0,333210.0,339321.0,339932.1
CHCT,Finance,REIT and Equity Trust - Other,0.55,,,,7,10__0,10,0.0,8400.0,8700.0,8940.0,8994.0,8999.4,8999.94,8999.99
CIM,Finance,REIT and Equity Trust,0.55,60000.0,1. p999999_trade_value,1.0,21,15__0,15,0.0,33000.0,34000.0,54800.0,59480.0,59948.0,59994.8,59999.48
CMCT,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,0.0,6790.0,6910.0,7006.0,7027.6,7029.76,7029.98,7030.0
COLD,Finance,REIT and Equity Trust - Other,0.55,,,,3,5__3,5,3.0,12816.0,13855.5,14687.1,14874.21,14892.92,14894.79,14894.98
