security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221C00080000,MMS,C,80.0,2025-02-21,235,0,301,1.0,1738612984687000000,268,26800.0,2025-02-03,3000,30,True,Multi Leg floor trade,Business Services,Government Services,74.74,76.5,74.09,75.79,6,4.4281347940287885,20,3,0,0,0,1
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221P00070000,MMS,P,70.0,2025-02-21,235,0,301,0.5,1738612984687000000,268,13400.0,2025-02-03,3000,30,True,Multi Leg floor trade,Business Services,Government Services,74.74,76.5,74.09,75.79,8,4.127104798364807,20,4,1,1,1,0
MMS,Business Services,Government Services,15__1,15,1.0,7. p90_trade_value,120000.0,132900.0,O:MMS250221P00065000,MMS,P,65.0,2025-02-21,235,0,313,1.2,1738689096339000000,1000,120000.0,2025-02-04,3000,30,True,Multi Leg floor trade,Business Services,Government Services,75.48,76.625,74.48,75.11,4,5.079181246047625,20,2,1,1,0,0
MMS,Business Services,Government Services,15__1,15,1.0,6. p95_trade_value,240000.0,240000.0,O:MMS250221P00065000,MMS,P,65.0,2025-02-21,234,0,312,0.6,1738693291840000000,4000,240000.0,2025-02-04,3000,30,True,Multi Leg Cross,Business Services,Government Services,75.48,76.625,74.48,75.11,2,5.380211241711606,20,1,1,1,0,0
MMS,Business Services,Government Services,15__1,15,1.0,1. p999999_trade_value,608000.0,608000.0,O:MMS250221P00070000,MMS,P,70.0,2025-02-21,234,0,312,1.52,1738693291840000000,4000,608000.0,2025-02-04,3000,30,True,Multi Leg Cross,Business Services,Government Services,75.48,76.625,74.48,75.11,1,5.783903579272735,20,1,1,1,1,0
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221P00075000,MMS,P,75.0,2025-02-21,209,0,316,2.5,1738770379495000000,45,11250.0,2025-02-05,3000,30,True,Automatic Execution,Business Services,Government Services,75.62,76.79,75.135,75.83,9,4.051152522447381,20,5,1,1,1,0
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221P00075000,MMS,P,75.0,2025-02-21,209,0,320,3.1,1738777967642000000,36,11160.0,2025-02-05,3000,30,True,Automatic Execution,Business Services,Government Services,75.62,76.79,75.135,75.83,10,4.04766419460156,20,5,1,1,1,0
MMS,Business Services,Government Services,15__1,15,1.0,7. p90_trade_value,120000.0,132900.0,O:MMS250221P00075000,MMS,P,75.0,2025-02-21,228,0,312,3.0,1738777474657000000,443,132900.0,2025-02-05,3000,30,True,Single Leg Auction ISO,Business Services,Government Services,75.62,76.79,75.135,75.83,3,5.123524980942732,20,2,1,1,1,0
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221P00065000,MMS,P,65.0,2025-02-21,235,0,313,0.9,1739374248212000000,150,13500.0,2025-02-12,3000,30,True,Multi Leg floor trade,Business Services,Government Services,66.8,68.03,66.5179,67.17,7,4.1303337684950066,20,4,1,1,0,0
MMS,Business Services,Government Services,15__1,15,1.0,8. p75_trade_value,11160.0,97500.0,O:MMS250221P00065000,MMS,P,65.0,2025-02-21,235,0,313,1.0,1739374248212000000,975,97500.0,2025-02-12,3000,30,True,Multi Leg floor trade,Business Services,Government Services,66.8,68.03,66.5179,67.17,5,4.989004615698537,20,3,1,1,0,0
