data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-24,CRBG,O:CRBG250620C00030000,2025-06-20,C,30.0,87,10,21,61.078,31
2025-05-05,CRBG,O:CRBG250620C00031000,2025-06-20,C,31.0,69,10,21,61.078,24
2025-05-02,CRBG,O:CRBG250620C00031000,2025-06-20,C,31.0,72,17,21,61.078,25
2025-04-22,CRBG,O:CRBG250620C00032000,2025-06-20,C,32.0,150,2,21,61.078,33
2025-05-16,CRBG,O:CRBG250620C00033000,2025-06-20,C,33.0,65,6,21,61.078,15
2025-05-06,CRBG,O:CRBG250620C00033000,2025-06-20,C,33.0,556,9,21,61.078,23
2025-05-02,CRBG,O:CRBG250620C00033000,2025-06-20,C,33.0,505,2,21,61.078,25
2025-04-30,CRBG,O:CRBG250620C00033000,2025-06-20,C,33.0,1000,8,21,61.078,27
2025-05-14,CRBG,O:CRBG250620C00034000,2025-06-20,C,34.0,156,5,21,61.078,17
2025-05-20,CRBG,O:CRBG250620P00032000,2025-06-20,P,32.0,90,3,21,61.078,13
2025-05-20,CRBG,O:CRBG250620P00033000,2025-06-20,P,33.0,92,5,21,61.078,13
2025-04-11,CRBG,O:CRBG250718C00028000,2025-07-18,C,28.0,494,46,21,61.078,39
2025-01-29,CRBG,O:CRBG250718C00030000,2025-07-18,C,30.0,2912,205,21,61.078,90
2025-04-17,CRBG,O:CRBG250718C00032000,2025-07-18,C,32.0,388,2,21,61.078,35
2025-03-07,CRBG,O:CRBG250718C00033000,2025-07-18,C,33.0,4850,1,21,61.078,64
2025-02-24,CRBG,O:CRBG250718C00033000,2025-07-18,C,33.0,738,6,21,61.078,73
2025-01-29,CRBG,O:CRBG250718C00033000,2025-07-18,C,33.0,4868,201,21,61.078,90
2025-04-14,CRBG,O:CRBG250718C00034000,2025-07-18,C,34.0,141,1,21,61.078,38
2025-01-29,CRBG,O:CRBG250718C00034000,2025-07-18,C,34.0,110,27,21,61.078,90
2025-05-20,CRBG,O:CRBG250718C00035000,2025-07-18,C,35.0,134,27,21,61.078,13
2025-05-19,CRBG,O:CRBG250718C00035000,2025-07-18,C,35.0,101,3,21,61.078,14
2025-05-15,CRBG,O:CRBG250718C00035000,2025-07-18,C,35.0,125,11,21,61.078,16
2025-05-12,CRBG,O:CRBG250718C00035000,2025-07-18,C,35.0,235,20,21,61.078,19
2025-02-19,CRBG,O:CRBG250718C00036000,2025-07-18,C,36.0,421,9,21,61.078,76
2025-02-12,CRBG,O:CRBG250718C00036000,2025-07-18,C,36.0,374,6,21,61.078,80
2025-01-29,CRBG,O:CRBG250718C00036000,2025-07-18,C,36.0,818,24,21,61.078,90
2025-05-08,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,210,3,21,61.078,21
2025-03-04,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,148,5,21,61.078,67
2025-03-03,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,177,4,21,61.078,68
2025-02-27,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,225,12,21,61.078,70
2025-02-12,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,150,16,21,61.078,80
2025-01-29,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,106,18,21,61.078,90
2025-01-24,CRBG,O:CRBG250718C00037000,2025-07-18,C,37.0,284,11,21,61.078,93
2025-01-30,CRBG,O:CRBG250718C00040000,2025-07-18,C,40.0,75,1,21,61.078,89
2025-04-09,CRBG,O:CRBG250718P00029000,2025-07-18,P,29.0,566,36,21,61.078,41
2025-02-24,CRBG,O:CRBG250718P00029000,2025-07-18,P,29.0,124,10,21,61.078,73
2025-04-23,CRBG,O:CRBG250718P00030000,2025-07-18,P,30.0,90,2,21,61.078,32
