data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-22,CBU,O:CBU250516P00065000,2025-05-16,P,65.0,14,1,0,14.0,1
2025-04-14,CBU,O:CBU250417P00040000,2025-04-17,P,40.0,17,1,0,14.0,1
