data_date,options_ticker,size,price,trade_value,trade_value_bracket,sip_timestamp,conditions,correction,exchange,id,name,type,data_types,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-06-03,O:FHN250620C00021000,1302,0.15,19530.0,<$0.1M,1748972463649000000,209,0,309,209,Automatic Execution,sale_condition,trade,FHN,O:FHN250620C00021000,2025-06-20,C,21.0,5158,118,9,479.6085,4
2025-06-06,O:FHN250620C00020000,84,0.55,4620.0,<$0.1M,1749223439053000000,232,0,313,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,92,0.55,5060.0,<$0.1M,1749223439053000000,232,0,300,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,76,0.55,4180.0,<$0.1M,1749223439746000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,65,0.53,3445.0000000000005,<$0.1M,1749223440364000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,77,0.55,4235.0,<$0.1M,1749223441665000000,232,0,301,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,60,0.55,3300.0,<$0.1M,1749223442073000000,232,0,301,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250620C00020000,59,0.53,3127.0000000000005,<$0.1M,1749223442172000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,479.6085,1
2025-06-06,O:FHN250718C00021000,84,0.55,4620.0,<$0.1M,1749223439053000000,232,0,313,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,92,0.55,5060.0,<$0.1M,1749223439053000000,232,0,300,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,76,0.55,4180.0,<$0.1M,1749223439746000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,65,0.53,3445.0000000000005,<$0.1M,1749223440364000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,54,0.55,2970.0000000000005,<$0.1M,1749223440882000000,232,0,300,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,77,0.55,4235.0,<$0.1M,1749223441665000000,232,0,301,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,60,0.55,3300.0,<$0.1M,1749223442073000000,232,0,301,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
2025-06-06,O:FHN250718C00021000,59,0.53,3127.0000000000005,<$0.1M,1749223442172000000,232,0,322,232,Multi Leg auto-electronic trade,sale_condition,trade,FHN,O:FHN250718C00021000,2025-07-18,C,21.0,906,36,9,479.6085,1
