data_date,options_ticker,size,price,trade_value,trade_value_bracket,sip_timestamp,conditions,correction,exchange,id,name,type,data_types,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-05-30,O:NTRS250718C00110000,50,2.5,12500.0,<$0.1M,1748613191570000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,348,2.7,93960.0,<$0.1M,1748614467606000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,78,2.69,20982.0,<$0.1M,1748614467706000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,41,2.7,11070.0,<$0.1M,1748631098194000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,50,2.7,13500.0,<$0.1M,1748631804969000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,32,2.7,8640.0,<$0.1M,1748631804970000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-05-30,O:NTRS250718C00110000,100,2.69,26900.0,<$0.1M,1748631805070000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250718C00110000,2025-07-18,C,110.0,4006,358,9,1558.305,6
2025-06-05,O:NTRS250620C00110000,42,1.05,4410.0,<$0.1M,1749135365692000000,209,0,308,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,500,1.15,57500.0,<$0.1M,1749135940228000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,80,1.09,8720.0,<$0.1M,1749135940328000000,227,0,307,227,Single Leg Auction Non ISO,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,56,1.2,6720.0,<$0.1M,1749142086607000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,31,1.3,4030.0000000000005,<$0.1M,1749142986180000000,209,0,315,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
2025-06-05,O:NTRS250620C00110000,61,1.3,7930.0,<$0.1M,1749142986180000000,209,0,316,209,Automatic Execution,sale_condition,trade,NTRS,O:NTRS250620C00110000,2025-06-20,C,110.0,3648,332,9,1558.305,2
