data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-15,NBTB,O:NBTB250516C00040000,2025-05-16,C,40.0,126,4,9,74.851,8
2025-04-08,NBTB,O:NBTB250516C00040000,2025-05-16,C,40.0,75,14,9,74.851,13
2025-01-27,NBTB,O:NBTB250221C00050000,2025-02-21,C,50.0,107,11,9,74.851,11
2025-03-18,NBTB,O:NBTB250417C00045000,2025-04-17,C,45.0,80,8,9,74.851,2
2025-03-12,NBTB,O:NBTB250417C00045000,2025-04-17,C,45.0,110,11,9,74.851,6
2025-06-02,NBTB,O:NBTB250620C00040000,2025-06-20,C,40.0,100,8,9,74.851,2
2025-01-15,NBTB,O:NBTB250221C00045000,2025-02-21,C,45.0,76,13,9,74.851,25
2025-04-15,NBTB,O:NBTB250516C00045000,2025-05-16,C,45.0,132,10,9,74.851,5
