data_date,option_ticker,size,price,trade_value,trade_value_bracket,sip_timestamp,conditions,correction,exchange,id,name,type,data_types,security,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-01-16,O:COOP250117C00100000,265,1.7,45050.0,<$0.1M,1737048662822000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,COOP,2025-01-17,C,100.0,341,21,21,199.38850000000002,98
2025-01-16,O:COOP250221C00105000,330,2.45,80850.00000000001,<$0.1M,1737048662823000000,235,0,301,235,Multi Leg floor trade,sale_condition,trade,COOP,2025-02-21,C,105.0,358,6,21,199.38850000000002,98
2025-02-13,O:COOP250221C00105000,330,3.65,120450.0,$0.1M-$0.3M,1739471180119000000,235,0,313,235,Multi Leg floor trade,sale_condition,trade,COOP,2025-02-21,C,105.0,352,4,21,199.38850000000002,79
2025-02-11,O:COOP250221C00110000,104,2.15,22360.0,<$0.1M,1739307467947000000,209,0,319,209,Automatic Execution,sale_condition,trade,COOP,2025-02-21,C,110.0,224,29,21,199.38850000000002,81
2025-02-11,O:COOP250221C00110000,33,2.15,7095.0,<$0.1M,1739307468045000000,227,0,323,227,Single Leg Auction Non ISO,sale_condition,trade,COOP,2025-02-21,C,110.0,224,29,21,199.38850000000002,81
2025-02-11,O:COOP250221C00110000,33,2.15,7095.0,<$0.1M,1739307468045000000,227,0,323,227,Single Leg Auction Non ISO,sale_condition,trade,COOP,2025-02-21,C,110.0,224,29,21,199.38850000000002,81
2025-02-13,O:COOP250321C00115000,415,1.2,49800.0,<$0.1M,1739471180119000000,235,0,313,235,Multi Leg floor trade,sale_condition,trade,COOP,2025-03-21,C,115.0,426,10,21,199.38850000000002,79
2025-02-28,O:COOP250321C00115000,420,1.91,80220.0,<$0.1M,1740758696025000000,242,0,302,242,Stock Options floor trade,sale_condition,trade,COOP,2025-03-21,C,115.0,533,6,21,199.38850000000002,69
2025-03-12,O:COOP250417C00105000,525,1.95,102375.0,$0.1M-$0.3M,1741795012758000000,235,0,313,235,Multi Leg floor trade,sale_condition,trade,COOP,2025-04-17,C,105.0,530,4,21,199.38850000000002,61
2025-03-31,O:COOP250417C00105000,315,18.8,592200.0,$0.3M-$1.0M,1743437102321000000,231,0,313,231,Single Leg Floor Trade,sale_condition,trade,COOP,2025-04-17,C,105.0,1099,11,21,199.38850000000002,48
2025-03-31,O:COOP250417C00105000,420,18.8,789600.0,$0.3M-$1.0M,1743437102321000000,202,0,313,202,Late and Out Of Sequence,sale_condition,trade,COOP,2025-04-17,C,105.0,1099,11,21,199.38850000000002,48
2025-03-31,O:COOP250417C00105000,210,18.9,396899.99999999994,$0.3M-$1.0M,1743436638856000000,231,0,313,231,Single Leg Floor Trade,sale_condition,trade,COOP,2025-04-17,C,105.0,1099,11,21,199.38850000000002,48
2025-03-31,O:COOP250417C00105000,210,18.9,396899.99999999994,$0.3M-$1.0M,1743437119265000000,231,0,313,231,Single Leg Floor Trade,sale_condition,trade,COOP,2025-04-17,C,105.0,1099,11,21,199.38850000000002,48
2025-03-31,O:COOP250417C00105000,315,18.8,592200.0,$0.3M-$1.0M,1743436520726000000,231,0,313,231,Single Leg Floor Trade,sale_condition,trade,COOP,2025-04-17,C,105.0,1099,11,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.0,8800.0,<$0.1M,1743446230216000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,26,8.2,21320.0,<$0.1M,1743446420620000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,42,8.2,34440.0,<$0.1M,1743447815144000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,26,8.2,21320.0,<$0.1M,1743447835123000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449605424000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449611349000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,22,8.0,17600.0,<$0.1M,1743449614007000000,219,0,313,219,Intermarket Sweep Order,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,11,8.1,8910.0,<$0.1M,1743450131283000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-03-31,O:COOP250417C00115000,27,8.2,22139.999999999996,<$0.1M,1743447787829000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,758,148,21,199.38850000000002,48
2025-04-01,O:COOP250417C00115000,15,8.3,12450.000000000002,<$0.1M,1743518673303000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,50,8.7,43499.99999999999,<$0.1M,1743516474149000000,209,0,325,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,15,8.3,12450.000000000002,<$0.1M,1743518673303000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,25,8.5,21250.0,<$0.1M,1743514831338000000,209,0,325,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,25,8.3,20750.000000000004,<$0.1M,1743514822197000000,209,0,325,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,20,7.35,14700.0,<$0.1M,1743514387339000000,232,0,312,232,Multi Leg auto-electronic trade,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,15,8.3,12450.000000000002,<$0.1M,1743518673303000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,15,8.3,12450.000000000002,<$0.1M,1743518673303000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,15,8.7,13050.0,<$0.1M,1743519495084000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,39,8.9,34710.0,<$0.1M,1743519729683000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
2025-04-01,O:COOP250417C00115000,15,8.7,13050.0,<$0.1M,1743516654521000000,209,0,313,209,Automatic Execution,sale_condition,trade,COOP,2025-04-17,C,115.0,627,95,21,199.38850000000002,47
