data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-05-08,FHN,O:FHN250516C00021000,2025-05-16,C,21.0,2080,60,9,64.446,3
2025-05-07,FHN,O:FHN250516C00021000,2025-05-16,C,21.0,1689,50,9,64.446,4
2025-06-06,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,910,33,9,64.446,1
2025-05-29,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,1301,38,9,64.446,7
2025-05-23,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,1001,46,9,64.446,10
2025-05-22,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,1093,52,9,64.446,11
2025-05-12,FHN,O:FHN250620C00020000,2025-06-20,C,20.0,927,62,9,64.446,19
2025-02-06,FHN,O:FHN250221C00022000,2025-02-21,C,22.0,75,8,9,64.446,10
2025-01-30,FHN,O:FHN250221C00022000,2025-02-21,C,22.0,144,11,9,64.446,15
2025-01-22,FHN,O:FHN250221C00022000,2025-02-21,C,22.0,115,9,9,64.446,21
2025-01-17,FHN,O:FHN250221C00022000,2025-02-21,C,22.0,101,19,9,64.446,23
2025-01-15,FHN,O:FHN250221C00022000,2025-02-21,C,22.0,81,21,9,64.446,25
2025-02-03,FHN,O:FHN250221P00021000,2025-02-21,P,21.0,112,1,9,64.446,10
2025-01-23,FHN,O:FHN250221P00021000,2025-02-21,P,21.0,112,2,9,64.446,17
2025-02-25,FHN,O:FHN250321C00021000,2025-03-21,C,21.0,67,4,9,64.446,10
2025-03-24,FHN,O:FHN250417C00021000,2025-04-17,C,21.0,93,13,9,64.446,8
2025-03-20,FHN,O:FHN250417C00021000,2025-04-17,C,21.0,66,5,9,64.446,10
2025-04-10,FHN,O:FHN250417P00014000,2025-04-17,P,14.0,67,15,9,64.446,1
2025-05-13,FHN,O:FHN250516C00018000,2025-05-16,C,18.0,92,9,9,64.446,2
2025-04-17,FHN,O:FHN250516C00018000,2025-05-16,C,18.0,76,7,9,64.446,19
2025-04-16,FHN,O:FHN250516C00018000,2025-05-16,C,18.0,297,17,9,64.446,20
2025-04-15,FHN,O:FHN250516C00018000,2025-05-16,C,18.0,320,16,9,64.446,21
2025-04-14,FHN,O:FHN250516C00018000,2025-05-16,C,18.0,183,13,9,64.446,22
2025-01-16,FHN,O:FHN250221C00024000,2025-02-21,C,24.0,102,9,9,64.446,1
2025-03-07,FHN,O:FHN250321P00019000,2025-03-21,P,19.0,101,3,9,64.446,7
2025-04-16,FHN,O:FHN250417P00018000,2025-04-17,P,18.0,71,12,9,64.446,1
