data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-01-31,NWBI,O:NWBI250221C00012500,2025-02-21,C,12.5,719,58,9,108.77600000000001,13
2025-01-23,NWBI,O:NWBI250221C00015000,2025-02-21,C,15.0,209,51,9,108.77600000000001,11
