data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-04-17,FFIN,O:FFIN250516P00035000,2025-05-16,P,35.0,55,1,0,55.0,1
2025-04-14,FFIN,O:FFIN250516P00035000,2025-05-16,P,35.0,55,1,0,55.0,4
2025-03-17,FFIN,O:FFIN250417P00030000,2025-04-17,P,30.0,133,1,0,55.0,1
2025-04-14,FFIN,O:FFIN250417P00035000,2025-04-17,P,35.0,55,1,0,55.0,1
