data_date,security,option_ticker,expiration,option_type,strike_price,volume,transactions,anomaly_category,anomaly_volume,day_rank
2025-01-16,PNC,O:PNC250117C00200000,2025-01-17,C,200.0,973,164,9,160.253,1
2025-01-15,PNC,O:PNC250117C00200000,2025-01-17,C,200.0,1630,206,9,160.253,2
2025-02-13,PNC,O:PNC250214C00202500,2025-02-14,C,202.5,202,3,9,160.253,1
2025-02-06,PNC,O:PNC250214C00202500,2025-02-14,C,202.5,286,5,9,160.253,6
2025-02-06,PNC,O:PNC250214P00195000,2025-02-14,P,195.0,351,325,9,160.253,6
2025-03-11,PNC,O:PNC250314P00167500,2025-03-14,P,167.5,350,15,9,160.253,3
2025-03-26,PNC,O:PNC250328P00172500,2025-03-28,P,172.5,213,213,9,160.253,2
2025-04-07,PNC,O:PNC250411C00160000,2025-04-11,C,160.0,242,13,9,160.253,4
2025-04-16,PNC,O:PNC250417P00172500,2025-04-17,P,172.5,230,2,9,160.253,1
2025-01-14,PNC,O:PNC250117C00180000,2025-01-17,C,180.0,3055,19,9,160.253,1
2025-01-16,PNC,O:PNC250117P00220000,2025-01-17,P,220.0,310,1,9,160.253,1
2025-01-21,PNC,O:PNC250124P00192500,2025-01-24,P,192.5,436,25,9,160.253,3
2025-01-16,PNC,O:PNC250124P00192500,2025-01-24,P,192.5,473,60,9,160.253,5
2025-02-05,PNC,O:PNC250207C00200000,2025-02-07,C,200.0,251,47,9,160.253,1
2025-02-03,PNC,O:PNC250207C00200000,2025-02-07,C,200.0,306,5,9,160.253,3
2025-01-23,PNC,O:PNC250207C00200000,2025-02-07,C,200.0,501,21,9,160.253,10
2025-01-21,PNC,O:PNC250221C00205000,2025-02-21,C,205.0,1004,5,9,160.253,19
2025-02-03,PNC,O:PNC250228P00175000,2025-02-28,P,175.0,250,58,9,160.253,14
2025-03-11,PNC,O:PNC250314P00160000,2025-03-14,P,160.0,320,2,9,160.253,1
2025-04-14,PNC,O:PNC250417P00132000,2025-04-17,P,132.0,261,18,9,160.253,3
2025-04-16,PNC,O:PNC250417P00185000,2025-04-17,P,185.0,280,2,9,160.253,1
2025-04-16,PNC,O:PNC250417P00195000,2025-04-17,P,195.0,530,2,9,160.253,1
2025-04-16,PNC,O:PNC250417P00200000,2025-04-17,P,200.0,752,6,9,160.253,1
2025-05-08,PNC,O:PNC250509P00165000,2025-05-09,P,165.0,168,167,9,160.253,1
2025-04-16,PNC,O:PNC250516P00190000,2025-05-16,P,190.0,260,3,9,160.253,17
2025-06-04,PNC,O:PNC250606P00172500,2025-06-06,P,172.5,271,19,9,160.253,1
2025-01-14,PNC,O:PNC250117C00140000,2025-01-17,C,140.0,1521,13,9,160.253,1
2025-01-16,PNC,O:PNC250117P00195000,2025-01-17,P,195.0,938,315,9,160.253,1
2025-01-15,PNC,O:PNC250117P00195000,2025-01-17,P,195.0,1252,173,9,160.253,2
2025-01-17,PNC,O:PNC250124C00205000,2025-01-24,C,205.0,195,31,9,160.253,3
2025-01-23,PNC,O:PNC250131P00180000,2025-01-31,P,180.0,248,214,9,160.253,1
2025-02-11,PNC,O:PNC250214P00182500,2025-02-14,P,182.5,319,161,9,160.253,1
2025-02-11,PNC,O:PNC250214P00192500,2025-02-14,P,192.5,319,161,9,160.253,3
2025-01-17,PNC,O:PNC250221C00220000,2025-02-21,C,220.0,516,14,9,160.253,8
2025-01-15,PNC,O:PNC250221C00220000,2025-02-21,C,220.0,230,19,9,160.253,10
2025-02-20,PNC,O:PNC250307P00170000,2025-03-07,P,170.0,310,31,9,160.253,1
2025-02-21,PNC,O:PNC250321C00210000,2025-03-21,C,210.0,602,55,9,160.253,14
2025-04-03,PNC,O:PNC250425C00180000,2025-04-25,C,180.0,429,1,9,160.253,8
2025-04-02,PNC,O:PNC250425C00180000,2025-04-25,C,180.0,431,2,9,160.253,9
2025-04-17,PNC,O:PNC250425P00148000,2025-04-25,P,148.0,167,42,9,160.253,4
2025-03-28,PNC,O:PNC250502C00185000,2025-05-02,C,185.0,662,258,9,160.253,1
2025-05-01,PNC,O:PNC250502P00152500,2025-05-02,P,152.5,162,68,9,160.253,1
2025-04-28,PNC,O:PNC250502P00152500,2025-05-02,P,152.5,219,215,9,160.253,4
2025-04-25,PNC,O:PNC250502P00152500,2025-05-02,P,152.5,372,91,9,160.253,5
2025-05-07,PNC,O:PNC250509P00160000,2025-05-09,P,160.0,162,162,9,160.253,1
2025-05-02,PNC,O:PNC250509P00160000,2025-05-09,P,160.0,165,106,9,160.253,4
2025-05-07,PNC,O:PNC250516C00172500,2025-05-16,C,172.5,245,36,9,160.253,2
2025-01-16,PNC,O:PNC250117P00200000,2025-01-17,P,200.0,228,57,9,160.253,1
2025-01-15,PNC,O:PNC250117P00200000,2025-01-17,P,200.0,362,80,9,160.253,2
2025-01-21,PNC,O:PNC250124P00195000,2025-01-24,P,195.0,768,54,9,160.253,3
2025-02-28,PNC,O:PNC250307P00180000,2025-03-07,P,180.0,429,215,9,160.253,4
2025-02-26,PNC,O:PNC250307P00180000,2025-03-07,P,180.0,426,82,9,160.253,6
2025-04-04,PNC,O:PNC250411P00155000,2025-04-11,P,155.0,202,3,9,160.253,5
2025-03-26,PNC,O:PNC250411P00155000,2025-04-11,P,155.0,420,53,9,160.253,12
2025-04-25,PNC,O:PNC250502P00145000,2025-05-02,P,145.0,376,92,9,160.253,1
2025-04-17,PNC,O:PNC250516P00130000,2025-05-16,P,130.0,166,4,9,160.253,13
2025-05-02,PNC,O:PNC250530C00175000,2025-05-30,C,175.0,438,86,9,160.253,18
2025-05-23,PNC,O:PNC250620C00170000,2025-06-20,C,170.0,293,2,9,160.253,10
2025-01-14,PNC,O:PNC250117C00130000,2025-01-17,C,130.0,760,12,9,160.253,1
2025-01-15,PNC,O:PNC250117C00202500,2025-01-17,C,202.5,315,100,9,160.253,2
2025-01-24,PNC,O:PNC250131P00185000,2025-01-31,P,185.0,281,8,9,160.253,2
2025-01-31,PNC,O:PNC250207C00205000,2025-02-07,C,205.0,209,17,9,160.253,4
2025-02-20,PNC,O:PNC250228P00177500,2025-02-28,P,177.5,267,267,9,160.253,2
2025-03-19,PNC,O:PNC250321C00177500,2025-03-21,C,177.5,478,1,9,160.253,1
2025-03-24,PNC,O:PNC250328C00180000,2025-03-28,C,180.0,288,32,9,160.253,3
2025-03-28,PNC,O:PNC250417C00180000,2025-04-17,C,180.0,479,4,9,160.253,14
2025-03-26,PNC,O:PNC250417C00180000,2025-04-17,C,180.0,202,3,9,160.253,16
2025-03-24,PNC,O:PNC250417C00180000,2025-04-17,C,180.0,498,11,9,160.253,18
2025-04-16,PNC,O:PNC250417P00150000,2025-04-17,P,150.0,208,72,9,160.253,1
2025-04-15,PNC,O:PNC250417P00150000,2025-04-17,P,150.0,388,185,9,160.253,2
2025-04-14,PNC,O:PNC250417P00150000,2025-04-17,P,150.0,544,282,9,160.253,3
2025-04-16,PNC,O:PNC250417P00177500,2025-04-17,P,177.5,250,2,9,160.253,1
2025-04-23,PNC,O:PNC250425P00157500,2025-04-25,P,157.5,172,165,9,160.253,1
2025-05-02,PNC,O:PNC250516P00152500,2025-05-16,P,152.5,161,121,9,160.253,1
2025-05-08,PNC,O:PNC250523C00170000,2025-05-23,C,170.0,472,4,9,160.253,1
2025-05-07,PNC,O:PNC250523C00170000,2025-05-23,C,170.0,466,9,9,160.253,2
2025-05-23,PNC,O:PNC250620P00155000,2025-06-20,P,155.0,291,1,9,160.253,1
2025-01-14,PNC,O:PNC250117C00155000,2025-01-17,C,155.0,5222,14,9,160.253,1
2025-01-14,PNC,O:PNC250117C00185000,2025-01-17,C,185.0,304,4,9,160.253,2
2025-01-15,PNC,O:PNC250117C00215000,2025-01-17,C,215.0,441,115,9,160.253,2
2025-01-16,PNC,O:PNC250117P00197500,2025-01-17,P,197.5,182,44,9,160.253,1
2025-01-15,PNC,O:PNC250117P00197500,2025-01-17,P,197.5,177,36,9,160.253,2
2025-02-06,PNC,O:PNC250207P00195000,2025-02-07,P,195.0,318,318,9,160.253,1
2025-01-31,PNC,O:PNC250207P00195000,2025-02-07,P,195.0,597,587,9,160.253,5
2025-01-31,PNC,O:PNC250207P00200000,2025-02-07,P,200.0,309,5,9,160.253,5
2025-02-14,PNC,O:PNC250221P00192500,2025-02-21,P,192.5,208,14,9,160.253,4
2025-02-21,PNC,O:PNC250228P00182500,2025-02-28,P,182.5,228,6,9,160.253,5
2025-02-21,PNC,O:PNC250228P00187500,2025-02-28,P,187.5,266,30,9,160.253,5
2025-02-20,PNC,O:PNC250228P00187500,2025-02-28,P,187.5,267,267,9,160.253,6
2025-03-06,PNC,O:PNC250314P00155000,2025-03-14,P,155.0,201,23,9,160.253,1
2025-02-27,PNC,O:PNC250321C00200000,2025-03-21,C,200.0,561,14,9,160.253,3
2025-02-24,PNC,O:PNC250321C00200000,2025-03-21,C,200.0,562,57,9,160.253,6
2025-02-13,PNC,O:PNC250321C00200000,2025-03-21,C,200.0,1014,12,9,160.253,12
2025-04-15,PNC,O:PNC250417C00152500,2025-04-17,C,152.5,351,12,9,160.253,2
2025-04-23,PNC,O:PNC250425C00165000,2025-04-25,C,165.0,183,39,9,160.253,1
2025-01-14,PNC,O:PNC250117C00125000,2025-01-17,C,125.0,2280,14,9,160.253,1
2025-01-14,PNC,O:PNC250117C00170000,2025-01-17,C,170.0,1520,12,9,160.253,1
2025-01-15,PNC,O:PNC250117C00210000,2025-01-17,C,210.0,753,141,9,160.253,2
2025-02-07,PNC,O:PNC250214P00200000,2025-02-14,P,200.0,289,4,9,160.253,2
2025-02-18,PNC,O:PNC250221C00200000,2025-02-21,C,200.0,341,40,9,160.253,3
2025-02-14,PNC,O:PNC250221C00200000,2025-02-21,C,200.0,163,12,9,160.253,4
2025-01-17,PNC,O:PNC250221C00200000,2025-02-21,C,200.0,2902,22,9,160.253,23
2025-01-16,PNC,O:PNC250221C00200000,2025-02-21,C,200.0,293,39,9,160.253,24
2025-01-15,PNC,O:PNC250221C00200000,2025-02-21,C,200.0,244,43,9,160.253,25
2025-01-30,PNC,O:PNC250221P00175000,2025-02-21,P,175.0,350,35,9,160.253,1
2025-01-24,PNC,O:PNC250221P00195000,2025-02-21,P,195.0,231,38,9,160.253,18
2025-01-21,PNC,O:PNC250221P00195000,2025-02-21,P,195.0,1002,3,9,160.253,21
2025-03-14,PNC,O:PNC250321C00170000,2025-03-21,C,170.0,175,23,9,160.253,5
2025-04-01,PNC,O:PNC250404C00180000,2025-04-04,C,180.0,194,38,9,160.253,3
2025-04-15,PNC,O:PNC250417C00160000,2025-04-17,C,160.0,270,83,9,160.253,2
2025-04-15,PNC,O:PNC250417C00162500,2025-04-17,C,162.5,399,53,9,160.253,1
2025-04-14,PNC,O:PNC250417C00162500,2025-04-17,C,162.5,343,75,9,160.253,2
2025-04-09,PNC,O:PNC250417C00162500,2025-04-17,C,162.5,416,62,9,160.253,5
2025-04-08,PNC,O:PNC250417C00162500,2025-04-17,C,162.5,418,2,9,160.253,6
2025-04-23,PNC,O:PNC250502C00165000,2025-05-02,C,165.0,252,44,9,160.253,7
2025-04-11,PNC,O:PNC250516C00160000,2025-05-16,C,160.0,269,27,9,160.253,20
2025-04-16,PNC,O:PNC250516P00180000,2025-05-16,P,180.0,310,2,9,160.253,6
2025-05-21,PNC,O:PNC250627P00175000,2025-06-27,P,175.0,415,1,9,160.253,1
2025-01-16,PNC,O:PNC250117C00197500,2025-01-17,C,197.5,345,66,9,160.253,1
2025-01-14,PNC,O:PNC250117C00197500,2025-01-17,C,197.5,322,15,9,160.253,3
2025-01-16,PNC,O:PNC250117P00180000,2025-01-17,P,180.0,165,9,9,160.253,1
2025-01-14,PNC,O:PNC250221C00150000,2025-02-21,C,150.0,308,4,9,160.253,1
2025-03-03,PNC,O:PNC250307P00187500,2025-03-07,P,187.5,440,16,9,160.253,1
2025-02-21,PNC,O:PNC250321P00185000,2025-03-21,P,185.0,432,8,9,160.253,20
2025-03-13,PNC,O:PNC250321P00190000,2025-03-21,P,190.0,290,1,9,160.253,6
2025-03-05,PNC,O:PNC250321P00190000,2025-03-21,P,190.0,382,57,9,160.253,12
2025-04-17,PNC,O:PNC250516C00165000,2025-05-16,C,165.0,568,9,9,160.253,20
2025-05-07,PNC,O:PNC250530P00155000,2025-05-30,P,155.0,416,5,9,160.253,2
2025-04-30,PNC,O:PNC250530P00155000,2025-05-30,P,155.0,415,2,9,160.253,7
2025-05-16,PNC,O:PNC250620C00200000,2025-06-20,C,200.0,716,5,9,160.253,1
2025-01-14,PNC,O:PNC250117C00160000,2025-01-17,C,160.0,1764,24,9,160.253,1
2025-01-14,PNC,O:PNC250117C00165000,2025-01-17,C,165.0,2913,19,9,160.253,1
2025-01-16,PNC,O:PNC250117C00192500,2025-01-17,C,192.5,268,40,9,160.253,1
2025-01-14,PNC,O:PNC250117C00192500,2025-01-17,C,192.5,241,27,9,160.253,3
2025-01-16,PNC,O:PNC250117P00185000,2025-01-17,P,185.0,542,48,9,160.253,1
2025-01-15,PNC,O:PNC250117P00185000,2025-01-17,P,185.0,560,149,9,160.253,2
2025-01-16,PNC,O:PNC250117P00187500,2025-01-17,P,187.5,251,63,9,160.253,1
2025-01-15,PNC,O:PNC250117P00187500,2025-01-17,P,187.5,610,71,9,160.253,2
2025-01-22,PNC,O:PNC250124C00200000,2025-01-24,C,200.0,193,28,9,160.253,2
2025-01-17,PNC,O:PNC250124C00200000,2025-01-24,C,200.0,184,55,9,160.253,4
2025-01-16,PNC,O:PNC250124C00200000,2025-01-24,C,200.0,274,68,9,160.253,5
2025-01-23,PNC,O:PNC250131P00190000,2025-01-31,P,190.0,225,218,9,160.253,5
2025-02-06,PNC,O:PNC250214P00185000,2025-02-14,P,185.0,321,321,9,160.253,6
2025-01-15,PNC,O:PNC250221P00185000,2025-02-21,P,185.0,258,16,9,160.253,23
2025-04-04,PNC,O:PNC250417C00190000,2025-04-17,C,190.0,557,1,9,160.253,1
2025-03-21,PNC,O:PNC250417C00190000,2025-04-17,C,190.0,571,7,9,160.253,11
2025-04-15,PNC,O:PNC250417P00155000,2025-04-17,P,155.0,347,218,9,160.253,2
2025-04-16,PNC,O:PNC250417P00190000,2025-04-17,P,190.0,1061,4,9,160.253,1
2025-05-01,PNC,O:PNC250509P00145000,2025-05-09,P,145.0,163,2,9,160.253,1
2025-05-09,PNC,O:PNC250516P00146000,2025-05-16,P,146.0,300,30,9,160.253,2
2025-04-16,PNC,O:PNC250516P00195000,2025-05-16,P,195.0,167,2,9,160.253,16
2025-06-04,PNC,O:PNC250620P00145000,2025-06-20,P,145.0,200,24,9,160.253,1
2025-01-14,PNC,O:PNC250117C00115000,2025-01-17,C,115.0,850,13,9,160.253,1
2025-01-14,PNC,O:PNC250117C00120000,2025-01-17,C,120.0,1713,22,9,160.253,1
2025-01-14,PNC,O:PNC250117C00177500,2025-01-17,C,177.5,200,2,9,160.253,1
2025-03-04,PNC,O:PNC250404C00195000,2025-04-04,C,195.0,280,5,9,160.253,1
2025-02-28,PNC,O:PNC250404C00195000,2025-04-04,C,195.0,280,6,9,160.253,3
2025-04-10,PNC,O:PNC250417C00175000,2025-04-17,C,175.0,557,2,9,160.253,1
2025-04-04,PNC,O:PNC250417C00175000,2025-04-17,C,175.0,578,7,9,160.253,5
2025-04-03,PNC,O:PNC250417P00157500,2025-04-17,P,157.5,275,29,9,160.253,10
2025-05-30,PNC,O:PNC250627C00185000,2025-06-27,C,185.0,432,90,9,160.253,1
2025-01-14,PNC,O:PNC250117C00182500,2025-01-17,C,182.5,785,5,9,160.253,1
2025-01-16,PNC,O:PNC250117C00195000,2025-01-17,C,195.0,432,60,9,160.253,1
2025-01-15,PNC,O:PNC250117C00195000,2025-01-17,C,195.0,200,39,9,160.253,2
2025-02-06,PNC,O:PNC250207P00197500,2025-02-07,P,197.5,330,321,9,160.253,1
2025-02-05,PNC,O:PNC250207P00197500,2025-02-07,P,197.5,271,50,9,160.253,2
2025-03-17,PNC,O:PNC250321P00195000,2025-03-21,P,195.0,200,2,9,160.253,4
2025-03-13,PNC,O:PNC250321P00195000,2025-03-21,P,195.0,380,1,9,160.253,6
2025-04-16,PNC,O:PNC250516P00175000,2025-05-16,P,175.0,760,3,9,160.253,21
2025-05-01,PNC,O:PNC250516P00200000,2025-05-16,P,200.0,168,2,9,160.253,11
2025-04-24,PNC,O:PNC250516P00200000,2025-05-16,P,200.0,161,2,9,160.253,16
2025-04-16,PNC,O:PNC250516P00200000,2025-05-16,P,200.0,339,3,9,160.253,21
2025-01-14,PNC,O:PNC250117C00110000,2025-01-17,C,110.0,905,18,9,160.253,1
2025-01-15,PNC,O:PNC250117C00205000,2025-01-17,C,205.0,696,99,9,160.253,2
2025-01-16,PNC,O:PNC250117P00192500,2025-01-17,P,192.5,531,312,9,160.253,1
2025-01-15,PNC,O:PNC250117P00192500,2025-01-17,P,192.5,780,89,9,160.253,2
2025-01-27,PNC,O:PNC250131C00202500,2025-01-31,C,202.5,173,25,9,160.253,4
2025-01-24,PNC,O:PNC250131C00202500,2025-01-31,C,202.5,232,23,9,160.253,5
2025-01-27,PNC,O:PNC250131P00197500,2025-01-31,P,197.5,263,13,9,160.253,3
2025-01-22,PNC,O:PNC250131P00197500,2025-01-31,P,197.5,279,3,9,160.253,6
2025-01-31,PNC,O:PNC250207P00180000,2025-02-07,P,180.0,319,319,9,160.253,1
2025-02-14,PNC,O:PNC250221P00180000,2025-02-21,P,180.0,333,271,9,160.253,2
2025-03-03,PNC,O:PNC250307P00185000,2025-03-07,P,185.0,504,18,9,160.253,1
2025-02-28,PNC,O:PNC250307P00185000,2025-03-07,P,185.0,426,214,9,160.253,2
2025-02-27,PNC,O:PNC250328C00195000,2025-03-28,C,195.0,240,48,9,160.253,8
2025-04-14,PNC,O:PNC250417P00138000,2025-04-17,P,138.0,710,266,9,160.253,2
2025-05-01,PNC,O:PNC250502P00160000,2025-05-02,P,160.0,164,70,9,160.253,1
2025-05-02,PNC,O:PNC250509P00155000,2025-05-09,P,155.0,166,106,9,160.253,1
2025-05-01,PNC,O:PNC250509P00155000,2025-05-09,P,155.0,162,1,9,160.253,2
2025-05-08,PNC,O:PNC250509P00162500,2025-05-09,P,162.5,165,164,9,160.253,1
2025-05-07,PNC,O:PNC250509P00162500,2025-05-09,P,162.5,164,163,9,160.253,2
2025-05-09,PNC,O:PNC250516P00162500,2025-05-16,P,162.5,169,166,9,160.253,1
2025-06-04,PNC,O:PNC250620P00157500,2025-06-20,P,157.5,539,116,9,160.253,2
2025-05-16,PNC,O:PNC250620P00185000,2025-06-20,P,185.0,163,3,9,160.253,4
2025-01-14,PNC,O:PNC250117C00150000,2025-01-17,C,150.0,3040,12,9,160.253,1
2025-01-16,PNC,O:PNC250117P00190000,2025-01-17,P,190.0,718,71,9,160.253,1
2025-01-15,PNC,O:PNC250117P00190000,2025-01-17,P,190.0,471,76,9,160.253,2
2025-01-31,PNC,O:PNC250221C00210000,2025-02-21,C,210.0,500,48,9,160.253,7
2025-01-27,PNC,O:PNC250221C00210000,2025-02-21,C,210.0,237,75,9,160.253,11
2025-01-17,PNC,O:PNC250221C00210000,2025-02-21,C,210.0,500,62,9,160.253,16
2025-02-20,PNC,O:PNC250221P00200000,2025-02-21,P,200.0,411,9,9,160.253,1
2025-01-16,PNC,O:PNC250221P00200000,2025-02-21,P,200.0,198,17,9,160.253,24
2025-03-06,PNC,O:PNC250307P00172500,2025-03-07,P,172.5,214,20,9,160.253,1
2025-03-05,PNC,O:PNC250307P00172500,2025-03-07,P,172.5,213,19,9,160.253,2
2025-02-26,PNC,O:PNC250307P00172500,2025-03-07,P,172.5,426,82,9,160.253,7
2025-03-19,PNC,O:PNC250321C00180000,2025-03-21,C,180.0,401,37,9,160.253,1
2025-02-27,PNC,O:PNC250321C00192500,2025-03-21,C,192.5,299,4,9,160.253,9
2025-03-26,PNC,O:PNC250328P00167500,2025-03-28,P,167.5,223,214,9,160.253,1
2025-03-21,PNC,O:PNC250328P00167500,2025-03-28,P,167.5,479,1,9,160.253,4
2025-04-02,PNC,O:PNC250404P00167500,2025-04-04,P,167.5,223,5,9,160.253,2
2025-03-28,PNC,O:PNC250404P00167500,2025-04-04,P,167.5,217,12,9,160.253,5
2025-04-08,PNC,O:PNC250411C00162500,2025-04-11,C,162.5,161,33,9,160.253,2
2025-04-16,PNC,O:PNC250417P00170000,2025-04-17,P,170.0,1027,7,9,160.253,1
2025-03-11,PNC,O:PNC250417P00170000,2025-04-17,P,170.0,204,69,9,160.253,27
2025-04-16,PNC,O:PNC250417P00180000,2025-04-17,P,180.0,920,2,9,160.253,1
