security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920C00125000,MRK,C,125.0,2024-09-20,235,0,313,0.23,1724947085602000000,2693,61939.0,2024-08-29,3000.0,30,True,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,117.93,118.395,116.7901,117.46,86,4.791964189429104,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240920P00110000,MRK,P,110.0,2024-09-20,235,0,313,0.37,1724947085601000000,2693,99641.0,2024-08-29,3000.0,30,True,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,117.93,118.395,116.7901,117.46,52,4.9984380774785055,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00100000,MRK,P,100.0,2024-09-20,231,0,313,0.12,1725027584920000000,6200,74400.0,2024-08-30,3000.0,30,True,Single Leg Floor Trade,Medical,Large Cap Pharmaceuticals,117.27,118.75,117.15,118.45,69,4.871572935545879,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00115000,MRK,P,115.0,2024-09-20,232,0,300,1.53,1725386290419000000,193,29529.000000000004,2024-09-03,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,118.26,118.84,116.42,116.58,243,4.470248739825372,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240913C00118000,MRK,C,118.0,2024-09-13,227,0,323,0.61,1725465322679000000,595,36295.0,2024-09-04,3000.0,30,True,Single Leg Auction Non ISO,Medical,Large Cap Pharmaceuticals,116.66,116.73,114.47,115.8,184,4.559846800739317,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240920P00110000,MRK,P,110.0,2024-09-20,229,0,313,0.69,1725475411632000000,1578,108882.0,2024-09-04,3000.0,30,True,Single Leg Cross Non ISO,Medical,Large Cap Pharmaceuticals,116.66,116.73,114.47,115.8,46,5.036956089610657,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,5. p99_trade_value,98000.0,1329600.0,O:MRK240913P00117000,MRK,P,117.0,2024-09-13,233,0,309,0.98,1725646211448000000,1500,147000.0,2024-09-06,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,119.095,120.3,117.65,117.84,37,5.1673173347481764,20,1,1,1,1,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00113000,MRK,P,113.0,2024-09-20,209,0,325,1.79,1725976471635000000,215,38485.0,2024-09-10,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,115.21,116.09,113.33,115.33,172,4.585291490895498,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00114000,MRK,P,114.0,2024-09-20,209,0,320,0.82,1726241882559000000,394,32308.0,2024-09-13,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,212,4.50931007420929,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240920P00114000,MRK,P,114.0,2024-09-20,209,0,320,0.92,1726241979424000000,382,35144.0,2024-09-13,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,191,4.545851190257264,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,312,0.77,1726256654239000000,800,61600.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,87,4.789580712164425,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,233,0,323,0.82,1726245766808000000,499,40917.99999999999,2024-09-13,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,158,4.611914398007107,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,308,0.72,1726250523807000000,400,28800.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,249,4.459392487759231,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,233,0,323,0.74,1726250913246000000,399,29526.0,2024-09-13,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,244,4.470204615417725,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,233,0,323,0.78,1726249720622000000,400,31200.0,2024-09-13,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,222,4.494154594018442,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,312,0.8,1726251479466000000,333,26640.000000000004,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,277,4.425534220498264,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,308,0.78,1726246043924000000,344,26832.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,273,4.428653045262011,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,5. p99_trade_value,98000.0,1329600.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,323,0.9,1726245134901000000,2590,233100.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,27,5.367542273520577,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,5. p99_trade_value,98000.0,1329600.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,235,0,301,0.91,1726245263336000000,1335,121485.00000000001,2024-09-13,3000.0,30,True,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,43,5.084522658021688,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,233,0,323,0.87,1726250116238000000,800,69600.0,2024-09-13,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,71,4.842609239610562,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,301,0.78,1726249292072000000,500,39000.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,169,4.5910646070264995,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,233,0,323,0.76,1726249042416000000,399,30324.0,2024-09-13,3000.0,30,True,Multi Leg Auction,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,231,4.48178648796754,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241004C00118000,MRK,C,118.0,2024-10-04,232,0,308,0.8,1726248493879000000,500,40000.0,2024-09-13,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Large Cap Pharmaceuticals,116.09,116.77,115.0,115.86,161,4.6020599913279625,20,1,1,0,0,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241011C00121000,MRK,C,121.0,2024-10-11,209,0,319,1.0,1726496741561000000,273,27300.0,2024-09-16,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,115.8,118.37,115.8,117.96,267,4.4361626470407565,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018P00100000,MRK,P,100.0,2024-10-18,231,0,300,0.1,1726672799033000000,6510,65100.0,2024-09-18,3000.0,30,True,Single Leg Floor Trade,Medical,Large Cap Pharmaceuticals,118.2,119.38,117.87,118.64,79,4.813580988568192,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK240927P00115000,MRK,P,115.0,2024-09-27,231,0,313,0.63,1726765039295000000,500,31500.0,2024-09-19,3000.0,30,True,Single Leg Floor Trade,Medical,Large Cap Pharmaceuticals,118.9,119.2,116.29,117.23,221,4.498310553789601,20,1,1,1,1,0
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00120000,MRK,C,120.0,2024-10-18,231,0,301,1.07,1726851661651000000,280,29960.000000000004,2024-09-20,3000.0,30,True,Single Leg Floor Trade,Medical,Large Cap Pharmaceuticals,117.27,117.5,116.41,117.17,237,4.476541809027429,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00118000,MRK,C,118.0,2024-10-18,209,0,320,1.13,1727192490505000000,243,27458.999999999996,2024-09-24,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,115.85,116.26,114.32,114.96,263,4.438684717081732,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00118000,MRK,C,118.0,2024-10-18,209,0,323,0.97,1727290404356000000,551,53447.0,2024-09-25,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,115.3,116.02,114.62,114.73,105,4.72792333311803,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00115000,MRK,C,115.0,2024-10-18,209,0,313,1.38,1727357967898000000,200,27600.0,2024-09-26,3000.0,30,True,Automatic Execution,Medical,Large Cap Pharmaceuticals,113.88,114.0,112.93,113.09,262,4.440909082065217,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00117000,MRK,C,117.0,2024-10-18,240,0,304,0.69,1727368749639000000,1006,69414.0,2024-09-26,3000.0,30,True,Stock Options auto-electronic trade,Medical,Large Cap Pharmaceuticals,113.88,114.0,112.93,113.09,72,4.841447071457164,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00117000,MRK,C,117.0,2024-10-18,240,0,304,0.69,1727368749671000000,488,33672.0,2024-09-26,3000.0,30,True,Stock Options auto-electronic trade,Medical,Large Cap Pharmaceuticals,113.88,114.0,112.93,113.09,205,4.527268912739966,20,1,0,0,0,1
MRK,Medical,Large Cap Pharmaceuticals,35__1,35,1.0,6. p95_trade_value,26400.0,97305.0,O:MRK241018C00110000,MRK,C,110.0,2024-10-18,235,0,301,0.79,1728397833815000000,750,59250.0,2024-10-08,3000.0,30,True,Multi Leg floor trade,Medical,Large Cap Pharmaceuticals,107.97,108.75,107.81,108.52,93,4.772688354682141,20,1,1,0,0,0
