security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MTG,Finance,Insurance - Multi line,0__0,0,3,0.0,1. p999999_trade_value,10980.0,10980.0,O:MTG250516C00025000,MTG,C,25.0,2025-05-16,209,0,319,0.6,1744821727259000000,183,10980.0,2025-04-16,3000.0,30,True,Automatic Execution,Finance,Insurance - Multi line,24.3,24.5,23.63,23.84,1,4.040602340114073,20,1,1,1,1,0
ORI,Finance,Insurance - Multi line,10__0,10,3,0.0,1. p999999_trade_value,58960.0,58960.0,O:ORI241115P00035000,ORI,P,35.0,2024-11-15,235,0,313,0.55,1729604581520000000,1072,58960.0,2024-10-22,3000.0,30,True,Multi Leg floor trade,Finance,Insurance - Multi line,35.93,35.94,35.365,35.77,1,4.770557474850995,20,1,1,0,0,0
PFG,Finance,Insurance - Multi line,10__0,10,3,0.0,7. p90_trade_value,22200.0,22200.0,O:PFG250417C00085000,PFG,C,85.0,2025-04-17,231,0,301,1.2,1742572722384000000,185,22200.0,2025-03-21,3000.0,30,True,Single Leg Floor Trade,Finance,Insurance - Multi line,83.38,83.7,82.605,83.26,2,4.346352974450639,20,2,1,0,0,0
PFG,Finance,Insurance - Multi line,10__0,10,3,0.0,1. p999999_trade_value,41065.0,41065.0,O:PFG250516C00075000,PFG,C,75.0,2025-05-16,227,0,301,2.15,1744905596912000000,191,41065.0,2025-04-17,3000.0,30,True,Single Leg Auction Non ISO,Finance,Insurance - Multi line,72.03,73.33,71.98,72.14,1,4.613471827163333,20,1,1,1,1,0
PLMR,Finance,Insurance - Property and Casualty,10__0,10,3,0.0,8. p75_trade_value,7350.0,10500.0,O:PLMR241220P00105000,PLMR,P,105.0,2024-12-20,209,0,325,2.1,1733429851646000000,50,10500.0,2024-12-05,3000.0,30,True,Automatic Execution,Finance,Insurance - Property and Casualty,110.58,111.565,105.8,108.42,2,4.021189299069938,20,2,1,1,1,0
PLMR,Finance,Insurance - Property and Casualty,10__0,10,3,0.0,1. p999999_trade_value,20000.0,20000.0,O:PLMR241220P00105000,PLMR,P,105.0,2024-12-20,209,0,325,2.0,1733426844138000000,100,20000.0,2024-12-05,3000.0,30,True,Automatic Execution,Finance,Insurance - Property and Casualty,110.58,111.565,105.8,108.42,1,4.301029995663981,20,1,1,1,1,0
PLMR,Finance,Insurance - Property and Casualty,10__0,10,3,0.0,8. p75_trade_value,7350.0,10500.0,O:PLMR241220P00105000,PLMR,P,105.0,2024-12-20,209,0,304,1.5,1733502958571000000,49,7350.0,2024-12-06,3000.0,30,True,Automatic Execution,Finance,Insurance - Property and Casualty,109.73,111.36,108.135,110.45,3,3.8662873390841948,20,3,1,1,1,0
RYAN,Finance,Insurance - Brokerage,15__0,15,3,0.0,6. p95_trade_value,26180.0,26180.0,O:RYAN241115P00065000,RYAN,P,65.0,2024-11-15,209,0,301,1.4,1729692018500000000,187,26180.0,2024-10-23,3000.0,30,True,Automatic Execution,Finance,Insurance - Brokerage,68.02,69.66,67.98,69.54,2,4.417969642214737,20,1,1,0,0,0
RYAN,Finance,Insurance - Brokerage,15__0,15,3,0.0,1. p999999_trade_value,132719.99999999997,132719.99999999997,O:RYAN241115P00065000,RYAN,P,65.0,2024-11-15,227,0,323,1.4,1729692045507000000,948,132719.99999999997,2024-10-23,3000.0,30,True,Single Leg Auction Non ISO,Finance,Insurance - Brokerage,68.02,69.66,67.98,69.54,1,5.122936373016304,20,1,1,0,0,0
RYAN,Finance,Insurance - Brokerage,15__0,15,3,0.0,8. p75_trade_value,11499.999999999998,20000.0,O:RYAN241115C00070000,RYAN,C,70.0,2024-11-15,209,0,315,2.5,1729783517236000000,80,20000.0,2024-10-24,3000.0,30,True,Automatic Execution,Finance,Insurance - Brokerage,69.13,69.82,68.76,69.65,4,4.301029995663981,20,2,1,1,1,0
