security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
APA,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,906,30__0,30,0.0,11225.0,15572.5,134850.0,684025.0,761402.5,769140.25,769914.03
BP,Oils-Energy,Oil and Gas - Integrated - International,0.55,,,,1565,30__2,30,2.0,19069.6,31885.2,169843.4,703942.34,830369.6,835436.96,835943.7
CLMT,Oils-Energy,Oil and Gas - Integrated - United States,0.55,168750.0,5. p99_trade_value,8.0,740,30__0,30,0.0,17986.5,39762.5,163341.48,440000.0,440000.0,440000.0,440000.0
EOG,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,813,30__0,30,0.0,14423.4,22777.6,76407.6,122109.0,167235.9,171748.59,172199.86
EQT,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,427500.0,1. p999999_trade_value,1.0,1469,30__2,30,2.0,21416.6,61650.4,225202.88,390560.04,425888.14,427338.81,427483.88
ET,Oils-Energy,Oil and Gas - Production Pipeline - MLB,0.55,105000.0,5. p99_trade_value,11.0,1021,30__0,30,0.0,14000.0,20979.0,103949.6,314300.0,426854.88,438289.49,439432.95
FANG,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,1203,30__0,30,0.0,15980.0,26950.0,68995.64,115556.0,123519.2,123951.92,123995.19
HAL,Oils-Energy,Oil and Gas - Field Services,0.55,73724.00000000001,5. p99_trade_value,9.0,855,30__0,30,0.0,14502.4,27000.0,69553.04,126362.14,138623.61,139849.76,139972.38
KMI,Oils-Energy,Oil and Gas - Production and Pipelines,0.55,161000.00000000003,1. p999999_trade_value,1.0,590,30__0,30,0.0,15000.0,23300.4,48656.04,108579.0,155757.9,160475.79,160947.58
MPC,Oils-Energy,Oil and Gas - Refining and Marketing,0.55,,,,1154,30__0,30,0.0,12310.4,18603.05,45987.7,119383.22,134251.24,134925.12,134992.51
NFE,Oils-Energy,Oil and Gas - Integrated - International,0.55,450000.0,1. p999999_trade_value,1.0,640,30__0,30,0.0,14196.0,19327.5,140372.7,322200.0,437220.0,448722.0,449872.2
PBR,Oils-Energy,Oil and Gas - Integrated - International,0.55,441000.0,1. p999999_trade_value,1.0,816,30__0,30,0.0,21445.5,35130.0,98950.0,407585.0,437658.5,440665.85,440966.59
SHEL,Oils-Energy,Oil and Gas - Integrated - International,0.55,,,,728,30__2,30,2.0,30259.5,48633.6,102570.0,191348.3,209961.83,211823.18,212009.32
SLB,Oils-Energy,Oil and Gas - Field Services,0.55,370000.0,4. p999_trade_value,2.0,1647,30__0,30,0.0,14509.8,23982.0,107215.08,338346.0,455210.8,470321.08,471832.11
SOC,Oils-Energy,Oil and Gas - Integrated - United States,0.55,110000.0,5. p99_trade_value,10.0,979,30__0,30,0.0,16875.0,29112.3,108851.84,289903.02,495190.3,515719.03,517771.9
WMB,Oils-Energy,Oil and Gas - Production and Pipelines,0.55,,,,609,30__2,30,2.0,29448.0,53502.0,132751.6,302272.0,311027.2,311902.72,311990.27
