security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
STN,Business Services,Consulting Services,0__2,0,2.0,1. p999999_trade_value,3200.0,3200.0,O:STN250221C00080000,STN,C,80.0,2025-02-21,209,0,325,2.0,1738170047129000000,16,3200.0,2025-01-29,3000,30,True,Automatic Execution,Business Services,Consulting Services,78.2,79.5975,77.71,79.19,1,3.505149978319906,20,1,1,0,0,0
