security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ABT,Medical,Medical - Products,35__0,35,0.0,1. p999999_trade_value,458000.0,458000.0,O:ABT250613C00135000,ABT,C,135.0,2025-06-13,229,0,300,2.29,1747321022917000000,2000,458000.0,2025-05-15,Single Leg Cross Non ISO,Medical,Medical - Products,128.85,133.425,128.85,133.35,1,5.66086547800387,1,1,1,1,0
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY240920C00050000,BMY,C,50.0,2024-09-20,209,0,316,0.93,1724874637723000000,299,27807.0,2024-08-28,Automatic Execution,Medical,Medical - Biomedical and Genetics,48.115,49.92,48.03,49.06,114,4.444154136878365,1,1,0,0,0
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,5. p99_trade_value,97500.0,315000.0,O:BMY240927P00047000,BMY,P,47.0,2024-09-27,229,0,300,0.52,1725989780551000000,5000,260000.0,2024-09-10,Single Leg Cross Non ISO,Medical,Medical - Biomedical and Genetics,48.5,49.315,47.97,49.28,5,5.414973347970818,1,0,0,0,1
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY240927C00051000,BMY,C,51.0,2024-09-27,235,0,301,0.5,1726257438240000000,516,25800.0,2024-09-13,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,48.25,49.15,48.2,49.13,130,4.41161970596323,1,1,1,0,0
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY240927P00049000,BMY,P,49.0,2024-09-27,235,0,300,0.65,1726511752542000000,750,48750.0,2024-09-16,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,49.5,50.25,49.255,49.99,52,4.687974620034556,1,1,0,0,0
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY240927P00046000,BMY,P,46.0,2024-09-27,229,0,301,0.21,1726591834145000000,3900,81900.0,2024-09-17,Single Leg Cross Non ISO,Medical,Medical - Biomedical and Genetics,50.09,50.412,48.85,49.49,31,4.913283901760418,1,0,0,0,1
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,5. p99_trade_value,97500.0,315000.0,O:BMY241018C00051000,BMY,C,51.0,2024-10-18,231,0,301,0.79,1727116638070000000,1836,145044.0,2024-09-23,Single Leg Floor Trade,Medical,Medical - Biomedical and Genetics,49.56,50.23,49.482249,50.01,20,5.161499768155665,1,1,1,1,0
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY241018P00047500,BMY,P,47.5,2024-10-18,209,0,319,0.83,1727275313826000000,335,27805.0,2024-09-25,Automatic Execution,Medical,Medical - Biomedical and Genetics,51.25,51.37,49.11,49.95,115,4.444122899412919,1,0,0,0,1
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY241018P00047500,BMY,P,47.5,2024-10-18,209,0,316,0.83,1727275313826000000,335,27805.0,2024-09-25,Automatic Execution,Medical,Medical - Biomedical and Genetics,51.25,51.37,49.11,49.95,116,4.444122899412919,1,0,0,0,1
BMY,Medical,Medical - Biomedical and Genetics,35__0,35,0.0,6. p95_trade_value,25714.0,97200.00000000001,O:BMY240927P00048500,BMY,P,48.5,2024-09-27,235,0,301,0.45,1727372650643000000,1450,65250.0,2024-09-26,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,49.82,50.55,49.715,50.12,38,4.814580516010318,1,0,0,0,1
