security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ALB,Basic Materials,Chemical - Diversified ,0.75,,,,3014,35__0,35,0.0,14721.1,24420.0,67892.05,334102.67,532797.92,580456.59,585222.46
