security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ABR,Finance,REIT and Equity Trust,25__0,25,0.0,1. p999999_trade_value,315000.0,315000.0,O:ABR250221C00014000,ABR,C,14.0,2025-02-21,235,0,313,0.21,1738178029967000000,15000,315000.0,2025-01-29,Multi Leg floor trade,Finance,REIT and Equity Trust,13.36,13.48,13.19,13.38,1,5.498310553789601,1,1,1,0,0
AGNC,Finance,REIT and Equity Trust,25__1,25,1.0,5. p99_trade_value,100000.0,110000.0,O:AGNC241011P00009500,AGNC,P,9.5,2024-10-11,241,0,302,0.05,1726151785984000000,20000,100000.0,2024-09-12,Stock Options Cross,Finance,REIT and Equity Trust,10.202,10.24,10.15,10.23,4,5.0,1,0,0,0,1
AGNC,Finance,REIT and Equity Trust,25__1,25,1.0,1. p999999_trade_value,120000.0,120000.0,O:AGNC241220P00009500,AGNC,P,9.5,2024-12-20,231,0,300,0.2,1732114458759000000,6000,120000.0,2024-11-20,Single Leg Floor Trade,Finance,REIT and Equity Trust,9.65,9.68,9.55,9.65,1,5.079181246047625,1,1,1,1,0
AGNC,Finance,REIT and Equity Trust,25__1,25,1.0,5. p99_trade_value,100000.0,110000.0,O:AGNC250117P00009000,AGNC,P,9.0,2025-01-17,227,0,308,0.11,1734553101417000000,10000,110000.0,2024-12-18,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,9.575,9.67,9.28,9.31,2,5.041392685158225,1,1,0,0,0
AGNC,Finance,REIT and Equity Trust,25__1,25,1.0,5. p99_trade_value,100000.0,110000.0,O:AGNC250417P00008000,AGNC,P,8.0,2025-04-17,227,0,312,0.11,1744140167633000000,9929,109219.0,2025-04-08,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,8.99,9.05,8.47,8.54,3,5.0382981958538915,1,1,0,0,0
CCI,Finance,REIT and Equity Trust - Other,25__1,25,1.0,1. p999999_trade_value,340000.0,340000.0,O:CCI241115P00110000,CCI,P,110.0,2024-11-15,229,0,301,1.7,1729267207853000000,2000,340000.0,2024-10-18,Single Leg Cross Non ISO,Finance,REIT and Equity Trust - Other,111.91,113.025,110.6,112.38,1,5.531478917042255,1,1,1,1,0
NLY,Finance,REIT and Equity Trust,25__1,25,1.0,1. p999999_trade_value,31500.0,31500.0,O:NLY250117P00018000,NLY,P,18.0,2025-01-17,241,0,323,0.21,1735590176787000000,1500,31500.0,2024-12-30,Stock Options Cross,Finance,REIT and Equity Trust,18.92,18.92,18.62,18.71,1,4.498310553789601,1,1,0,0,0
PLD,Finance,REIT and Equity Trust - Other,25__1,25,1.0,5. p99_trade_value,108500.0,125000.0,O:PLD241115C00130000,PLD,C,130.0,2024-11-15,235,0,323,2.5,1729100334440000000,500,125000.0,2024-10-16,Multi Leg floor trade,Finance,REIT and Equity Trust - Other,123.04,127.65,121.77,126.97,2,5.096910013008056,1,0,0,0,1
PLD,Finance,REIT and Equity Trust - Other,25__1,25,1.0,1. p999999_trade_value,210000.0,210000.0,O:PLD250516C00105000,PLD,C,105.0,2025-05-16,235,0,313,2.1,1745507039254000000,1000,210000.0,2025-04-24,Multi Leg floor trade,Finance,REIT and Equity Trust - Other,101.96,103.72,100.97,103.36,1,5.3222192947339195,1,1,1,1,0
PLD,Finance,REIT and Equity Trust - Other,25__1,25,1.0,5. p99_trade_value,108500.0,125000.0,O:PLD250516C00105000,PLD,C,105.0,2025-05-16,235,0,301,2.17,1745590326139000000,500,108500.0,2025-04-25,Multi Leg floor trade,Finance,REIT and Equity Trust - Other,103.365,103.5,101.99,102.24,4,5.035429738184549,1,1,1,1,0
PLD,Finance,REIT and Equity Trust - Other,25__1,25,1.0,5. p99_trade_value,108500.0,125000.0,O:PLD250516C00105000,PLD,C,105.0,2025-05-16,235,0,301,2.18,1745590326139000000,500,109000.0,2025-04-25,Multi Leg floor trade,Finance,REIT and Equity Trust - Other,103.365,103.5,101.99,102.24,3,5.037426497940624,1,1,1,1,0
SLG,Finance,REIT and Equity Trust - Other,25__1,25,1.0,1. p999999_trade_value,265930.0,265930.0,O:SLG250321P00062500,SLG,P,62.5,2025-03-21,231,0,323,1.45,1740760480351000000,1834,265930.0,2025-02-28,Single Leg Floor Trade,Finance,REIT and Equity Trust - Other,64.66,64.93,63.56,64.54,1,5.424767333568977,1,1,1,1,0
SUI,Finance,REIT and Equity Trust - Residential,25__1,25,1.0,1. p999999_trade_value,280000.0,280000.0,O:SUI241115C00140000,SUI,C,140.0,2024-11-15,231,0,313,2.8,1729177558408000000,1000,280000.0,2024-10-17,Single Leg Floor Trade,Finance,REIT and Equity Trust - Residential,136.39,137.86,136.03,137.58,1,5.447158031342219,1,1,0,0,0
