security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
CEPU,Oils-Energy,Alternative Energy - Other,5__0,5,0.0,1. p999999_trade_value,6000.0,6000.0,O:CEPU250117C00015000,CEPU,C,15.0,2025-01-17,209,0,320,1.0,1735051663841000000,60,6000.0,2024-12-24,Automatic Execution,Oils-Energy,Alternative Energy - Other,14.24,14.4,14.1,14.37,1,3.7781512503836434,1,1,0,0,0
CQP,Oils-Energy,Alternative Energy - Other,5__0,5,0.0,1. p999999_trade_value,7000.0,7000.0,O:CQP250321C00065000,CQP,C,65.0,2025-03-21,209,0,308,0.7,1740164327352000000,100,7000.0,2025-02-21,Automatic Execution,Oils-Energy,Alternative Energy - Other,62.29,63.49,61.5,62.05,1,3.845098040014257,1,1,0,0,0
WDS,Oils-Energy,Alternative Energy - Other,5__0,5,0.0,1. p999999_trade_value,3750.0,3750.0,O:WDS250417C00015000,WDS,C,15.0,2025-04-17,209,0,309,0.3,1742399378429000000,125,3750.0,2025-03-19,Automatic Execution,Oils-Energy,Alternative Energy - Other,14.51,14.745,14.485,14.67,1,3.574031267727719,1,1,0,0,0
