security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,1. p999999_trade_value,29939.999999999996,29939.999999999996,O:ARR250221C00019000,ARR,C,19.0,2025-02-21,231,0,323,0.15,1739207265790000000,1996,29939.999999999996,2025-02-10,Single Leg Floor Trade,Finance,REIT and Equity Trust,18.85,18.935,18.82,18.9,1,4.476251796007033,1,1,1,0,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,7. p90_trade_value,16379.999999999998,18148.0,O:ARR250516C00015000,ARR,C,15.0,2025-05-16,227,0,309,0.26,1745253188377000000,698,18148.0,2025-04-21,Single Leg Auction Non ISO,Finance,REIT and Equity Trust,14.15,14.16,13.7,14.08,3,4.258828770593979,2,1,1,1,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,7. p90_trade_value,16379.999999999998,18148.0,O:ARR250516C00017000,ARR,C,17.0,2025-05-16,209,0,323,0.3,1745954530472000000,546,16379.999999999998,2025-04-29,Automatic Execution,Finance,REIT and Equity Trust,16.46,16.81,16.26,16.65,4,4.214313897424399,2,1,0,0,0
ARR,Finance,REIT and Equity Trust,15__0,15,0.0,6. p95_trade_value,25000.0,25000.0,O:ARR250516C00017000,ARR,C,17.0,2025-05-16,209,0,308,0.25,1745954121408000000,1000,25000.0,2025-04-29,Automatic Execution,Finance,REIT and Equity Trust,16.46,16.81,16.26,16.65,2,4.3979400086720375,1,1,0,0,0
AVB,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,1. p999999_trade_value,14100.0,14100.0,O:AVB240920C00230000,AVB,C,230.0,2024-09-20,209,0,325,1.88,1725374883761000000,75,14100.0,2024-09-03,Automatic Execution,Finance,REIT and Equity Trust - Residential,224.68,228.34,224.23,227.14,1,4.14921911265538,1,1,1,1,0
CIM,Finance,REIT and Equity Trust,15__0,15,0.0,1. p999999_trade_value,60000.0,60000.0,O:CIM240920C00016000,CIM,C,16.0,2024-09-20,235,0,301,0.3,1724698557990000000,2000,60000.0,2024-08-26,Multi Leg floor trade,Finance,REIT and Equity Trust,15.47,15.59,15.39,15.54,1,4.778151250383644,1,1,1,1,0
LINE,Finance,REIT and Equity Trust - Other,15__0,15,0.0,6. p95_trade_value,19380.0,19380.0,O:LINE241115P00075000,LINE,P,75.0,2024-11-15,219,0,316,1.9,1730145560234000000,102,19380.0,2024-10-28,Intermarket Sweep Order,Finance,REIT and Equity Trust - Other,76.73,76.945,76.04,76.23,2,4.287353772714747,1,1,1,1,0
LINE,Finance,REIT and Equity Trust - Other,15__0,15,0.0,1. p999999_trade_value,32500.0,32500.0,O:LINE250417P00055000,LINE,P,55.0,2025-04-17,231,0,301,0.65,1742400467326000000,500,32500.0,2025-03-19,Single Leg Floor Trade,Finance,REIT and Equity Trust - Other,60.62,60.96,59.62,60.32,1,4.511883360978874,1,1,0,0,0
MAA,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,1. p999999_trade_value,28675.0,28675.0,O:MAA241115C00160000,MAA,C,160.0,2024-11-15,231,0,301,1.55,1729278980983000000,185,28675.0,2024-10-18,Single Leg Floor Trade,Finance,REIT and Equity Trust - Residential,153.7,154.79,152.96,154.59,1,4.457503426573306,1,1,0,0,0
MAA,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,8. p75_trade_value,5820.0,6240.000000000001,O:MAA241220C00160000,MAA,C,160.0,2024-12-20,227,0,323,2.91,1732219985739000000,20,5820.0,2024-11-21,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Residential,157.51,159.38,157.3,158.53,5,3.7649229846498886,5,1,0,0,0
MAA,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,8. p75_trade_value,5820.0,6240.000000000001,O:MAA241220P00155000,MAA,P,155.0,2024-12-20,209,0,308,1.3,1732286491057000000,48,6240.000000000001,2024-11-22,Automatic Execution,Finance,REIT and Equity Trust - Residential,159.14,161.22,159.14,160.94,3,3.795184589682424,3,1,1,1,0
MAA,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,7. p90_trade_value,8604.0,8604.0,O:MAA250321C00165000,MAA,C,165.0,2025-03-21,232,0,312,2.39,1740417685642000000,36,8604.0,2025-02-24,Multi Leg auto-electronic trade,Finance,REIT and Equity Trust - Residential,161.14,163.91,159.81,162.85,2,3.934700401715425,2,1,0,0,0
MAA,Finance,REIT and Equity Trust - Residential,15__0,15,0.0,8. p75_trade_value,5820.0,6240.000000000001,O:MAA250516C00160000,MAA,C,160.0,2025-05-16,209,0,316,2.15,1745260187103000000,28,6020.0,2025-04-21,Automatic Execution,Finance,REIT and Equity Trust - Residential,155.91,157.62,153.29,154.82,4,3.7795964912578244,4,1,1,1,0
MAC,Finance,REIT and Equity Trust - Retail,15__0,15,0.0,1. p999999_trade_value,60000.0,60000.0,O:MAC250321P00017000,MAC,P,17.0,2025-03-21,229,0,308,0.3,1741280763855000000,2000,60000.0,2025-03-06,Single Leg Cross Non ISO,Finance,REIT and Equity Trust - Retail,17.99,18.07,17.485,17.59,1,4.778151250383644,1,1,1,0,0
REXR,Finance,REIT and Equity Trust - Other,15__0,15,0.0,6. p95_trade_value,26600.0,27027.0,O:REXR241115C00050000,REXR,C,50.0,2024-11-15,227,0,323,0.21,1729280791368000000,1287,27027.0,2024-10-18,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Other,45.16,46.22,45.125,46.03,2,4.431797841638306,1,0,0,0,1
REXR,Finance,REIT and Equity Trust - Other,15__0,15,0.0,8. p75_trade_value,5900.0,13110.0,O:REXR250221P00035000,REXR,P,35.0,2025-02-21,227,0,300,0.15,1738171789879000000,874,13110.0,2025-01-29,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Other,41.2,41.4,40.08,40.42,7,4.1176026916900845,3,0,0,0,1
REXR,Finance,REIT and Equity Trust - Other,15__0,15,0.0,8. p75_trade_value,5900.0,13110.0,O:REXR250221P00040000,REXR,P,40.0,2025-02-21,209,0,308,1.0,1738171382645000000,106,10600.0,2025-01-29,Automatic Execution,Finance,REIT and Equity Trust - Other,41.2,41.4,40.08,40.42,8,4.02530586526477,3,1,0,0,0
REXR,Finance,REIT and Equity Trust - Other,15__0,15,0.0,1. p999999_trade_value,27100.0,27100.0,O:REXR250221P00040000,REXR,P,40.0,2025-02-21,209,0,301,1.0,1738171382545000000,271,27100.0,2025-01-29,Automatic Execution,Finance,REIT and Equity Trust - Other,41.2,41.4,40.08,40.42,1,4.432969290874405,1,1,0,0,0
REXR,Finance,REIT and Equity Trust - Other,15__0,15,0.0,6. p95_trade_value,26600.0,27027.0,O:REXR250221P00040000,REXR,P,40.0,2025-02-21,209,0,313,0.95,1738171382358000000,280,26600.0,2025-01-29,Automatic Execution,Finance,REIT and Equity Trust - Other,41.2,41.4,40.08,40.42,4,4.424881636631067,2,1,0,0,0
