security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
FOA,Finance,Financial - Mortgage & Related Services,5__0,5,0.0,1. p999999_trade_value,5865.0,5865.0,O:FOA250321C00022500,FOA,C,22.5,2025-03-21,209,0,325,0.85,1741703541519000000,69,5865.0,2025-03-11,3000.0,30,True,Automatic Execution,Finance,Financial - Mortgage & Related Services,20.91,21.4,20.475,21.2,1,3.768268016451548,20,1,1,0,0,0
FRGE,Finance,Financial - Miscellaneous Services,5__0,5,0.0,1. p999999_trade_value,5830.0,5830.0,O:FRGE250516C00015000,FRGE,C,15.0,2025-05-16,209,0,318,1.1,1745258117722000000,53,5830.0,2025-04-21,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,8.8,12.96,8.8,12.3,1,3.765668554759014,20,1,1,0,0,0
FRHC,Finance,Financial - Miscellaneous Services,10__0,10,0.0,1. p999999_trade_value,12000.0,12000.0,O:FRHC241115P00105000,FRHC,P,105.0,2024-11-15,209,0,315,2.4,1730394585442000000,50,12000.0,2024-10-31,3000.0,30,True,Automatic Execution,Finance,Financial - Miscellaneous Services,110.68,111.28,108.3,108.4,1,4.079181246047625,20,1,1,0,0,0
FSK,Finance,Financial - SBIC & Commercial Industry,10__0,10,0.0,8. p75_trade_value,4800.0,6630.0,O:FSK240920P00020000,FSK,P,20.0,2024-09-20,209,0,308,0.6,1724872351218000000,80,4800.0,2024-08-28,3000.0,30,True,Automatic Execution,Finance,Financial - SBIC & Commercial Industry,20.2,20.2298,20.04,20.07,3,3.681241237375587,20,3,1,1,1,0
FSK,Finance,Financial - SBIC & Commercial Industry,10__0,10,0.0,8. p75_trade_value,4800.0,6630.0,O:FSK250417P00017500,FSK,P,17.5,2025-04-17,232,0,302,1.02,1744032633400000000,65,6630.0,2025-04-07,3000.0,30,True,Multi Leg auto-electronic trade,Finance,Financial - SBIC & Commercial Industry,18.33,19.36,17.95,18.44,2,3.821513528404773,20,2,1,0,0,0
FSK,Finance,Financial - SBIC & Commercial Industry,10__0,10,0.0,1. p999999_trade_value,9400.0,9400.0,O:FSK250417P00017500,FSK,P,17.5,2025-04-17,209,0,325,0.47,1744044406001000000,200,9400.0,2025-04-07,3000.0,30,True,Automatic Execution,Finance,Financial - SBIC & Commercial Industry,18.33,19.36,17.95,18.44,1,3.9731278535996988,20,1,1,0,0,0
GBDC,Finance,Financial - SBIC & Commercial Industry,0__2,0,2.0,1. p999999_trade_value,7450.0,7450.0,O:GBDC240920C00015000,GBDC,C,15.0,2024-09-20,209,0,308,0.1,1725902467202000000,745,7450.0,2024-09-09,3000.0,30,True,Automatic Execution,Finance,Financial - SBIC & Commercial Industry,14.85,14.925,14.74,14.75,1,3.8721562727482928,20,1,1,0,0,0
GLAD,Finance,Financial - SBIC & Commercial Industry,0__2,0,2.0,1. p999999_trade_value,3339.0,3339.0,O:GLAD250516C00025000,GLAD,C,25.0,2025-05-16,209,0,325,0.63,1745250740479000000,53,3339.0,2025-04-21,3000.0,30,True,Automatic Execution,Finance,Financial - SBIC & Commercial Industry,24.62,24.75,23.85,23.95,1,3.523616419054371,20,1,1,1,1,0
HASI,Finance,Financial - Miscellaneous Services,15__0,15,0.0,7. p90_trade_value,12000.0,60724.0,O:HASI240920C00035000,HASI,C,35.0,2024-09-20,233,0,323,0.38,1726153046810000000,1598,60724.0,2024-09-12,3000.0,30,True,Multi Leg Auction,Finance,Financial - Miscellaneous Services,33.55,34.71,33.23,34.65,3,4.783360371594783,20,2,1,1,0,0
HASI,Finance,Financial - Miscellaneous Services,15__0,15,0.0,8. p75_trade_value,7125.0,9600.0,O:HASI240920C00035000,HASI,C,35.0,2024-09-20,232,0,302,0.34,1726152982604000000,250,8500.0,2024-09-12,3000.0,30,True,Multi Leg auto-electronic trade,Finance,Financial - Miscellaneous Services,33.55,34.71,33.23,34.65,6,3.929418925714293,20,3,1,1,0,0
HASI,Finance,Financial - Miscellaneous Services,15__0,15,0.0,6. p95_trade_value,60762.0,60762.0,O:HASI240920C00035000,HASI,C,35.0,2024-09-20,233,0,323,0.38,1726153046810000000,1599,60762.0,2024-09-12,3000.0,30,True,Multi Leg Auction,Finance,Financial - Miscellaneous Services,33.55,34.71,33.23,34.65,2,4.783632060363045,20,1,1,1,0,0
HASI,Finance,Financial - Miscellaneous Services,15__0,15,0.0,1. p999999_trade_value,123422.0,123422.0,O:HASI241018C00035000,HASI,C,35.0,2024-10-18,227,0,323,0.26,1728582480075000000,4747,123422.0,2024-10-10,3000.0,30,True,Single Leg Auction Non ISO,Finance,Financial - Miscellaneous Services,34.23,34.72,33.034,33.16,1,5.091392579689178,20,1,1,1,1,0
HASI,Finance,Financial - Miscellaneous Services,15__0,15,0.0,8. p75_trade_value,7125.0,9600.0,O:HASI250321C00030000,HASI,C,30.0,2025-03-21,227,0,323,0.74,1740148469513000000,100,7400.0,2025-02-21,3000.0,30,True,Single Leg Auction Non ISO,Finance,Financial - Miscellaneous Services,29.24,29.47,27.88,28.04,7,3.8692317197309762,20,4,1,0,0,0
