security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ADP,Computer and Technology,Internet - Software,25__0,25,2,0.0,1. p999999_trade_value,168000.0,168000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ADP,Computer and Technology,Internet - Software,25__0,25,2,0.0,5. p99_trade_value,143395.0,61500.0,2.0,5.0,0.4,0.55,2. BELOW BASELINE,2.0,6.0,0.3333333333333333
ADP,Computer and Technology,Internet - Software,25__0,25,2,0.0,6. p95_trade_value,45816.0,20435.0,12.0,20.0,0.6,0.55,2. BELOW BASELINE,14.0,26.0,0.5384615384615384
ADP,Computer and Technology,Internet - Software,25__0,25,2,0.0,7. p90_trade_value,19845.0,14391.0,20.0,25.0,0.8,0.55,2. BELOW BASELINE,34.0,51.0,0.6666666666666666
ADP,Computer and Technology,Internet - Software,25__0,25,2,0.0,8. p75_trade_value,14250.0,8000.0,40.0,77.0,0.5194805194805194,0.55,2. BELOW BASELINE,74.0,128.0,0.578125
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,1. p999999_trade_value,421050.0,421050.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,4. p999_trade_value,236800.0,185000.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,2.0,5.0,0.4
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,5. p99_trade_value,182376.0,52080.00000000001,15.0,37.0,0.40540540540540543,0.55,2. BELOW BASELINE,17.0,42.0,0.40476190476190477
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,6. p95_trade_value,51612.0,21240.0,105.0,167.0,0.6287425149700598,0.55,2. BELOW BASELINE,122.0,209.0,0.583732057416268
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,7. p90_trade_value,21075.0,13455.000000000002,162.0,208.0,0.7788461538461539,0.55,2. BELOW BASELINE,284.0,417.0,0.6810551558752997
ADSK,Computer and Technology,Internet - Software,35__0,35,2,0.0,8. p75_trade_value,13413.0,8239.0,418.0,626.0,0.6677316293929713,0.55,2. BELOW BASELINE,702.0,1043.0,0.673058485139022
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,1. p999999_trade_value,1205999.9999999998,1205999.9999999998,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,1.0,1.0
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,4. p999_trade_value,954000.0,954000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,5. p99_trade_value,787500.0,127500.0,6.0,13.0,0.46153846153846156,0.55,2. BELOW BASELINE,7.0,15.0,0.4666666666666667
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,6. p95_trade_value,105840.00000000001,25500.0,31.0,56.0,0.5535714285714286,0.55,2. BELOW BASELINE,38.0,71.0,0.5352112676056338
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,7. p90_trade_value,25400.0,17085.0,31.0,71.0,0.43661971830985913,0.55,2. BELOW BASELINE,69.0,142.0,0.4859154929577465
AKAM,Computer and Technology,Internet - Services,30__0,30,2,0.0,8. p75_trade_value,17050.0,8510.0,126.0,212.0,0.5943396226415094,0.55,2. BELOW BASELINE,195.0,354.0,0.5508474576271186
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,1. p999999_trade_value,3600000.0,3600000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,3. p9999_trade_value,1700000.0,1700000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,4. p999_trade_value,1626183.0,715340.0,7.0,9.0,0.7777777777777778,0.55,1. ABOVE BASELINE,9.0,11.0,0.8181818181818182
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,5. p99_trade_value,659483.0,104805.0,60.0,93.0,0.6451612903225806,0.55,1. ABOVE BASELINE,69.0,104.0,0.6634615384615384
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,6. p95_trade_value,104000.0,27000.0,245.0,414.0,0.5917874396135265,0.55,1. ABOVE BASELINE,314.0,518.0,0.6061776061776062
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,7. p90_trade_value,26980.0,17120.0,308.0,514.0,0.5992217898832685,0.55,1. ABOVE BASELINE,622.0,1032.0,0.6027131782945736
ALAB,Computer and Technology,Internet - Software,40__1,40,2,1.0,8. p75_trade_value,17100.0,9000.0,894.0,1573.0,0.5683407501589319,0.55,1. ABOVE BASELINE,1516.0,2605.0,0.581957773512476
ALIT,Computer and Technology,Internet - Software,20__0,20,2,0.0,1. p999999_trade_value,125000.0,125000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ALIT,Computer and Technology,Internet - Software,20__0,20,2,0.0,6. p95_trade_value,37500.0,28545.0,3.0,3.0,1.0,0.55,1. ABOVE BASELINE,4.0,4.0,1.0
ALIT,Computer and Technology,Internet - Software,20__0,20,2,0.0,7. p90_trade_value,25480.0,15329.999999999998,4.0,4.0,1.0,0.55,1. ABOVE BASELINE,8.0,8.0,1.0
ALIT,Computer and Technology,Internet - Software,20__0,20,2,0.0,8. p75_trade_value,14419.999999999998,7500.0,10.0,11.0,0.9090909090909091,0.55,1. ABOVE BASELINE,18.0,19.0,0.9473684210526315
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,1. p999999_trade_value,926250.0,926250.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,3. p9999_trade_value,537000.0,537000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,4. p999_trade_value,475000.0,208680.00000000003,10.0,13.0,0.7692307692307693,0.55,1. ABOVE BASELINE,12.0,15.0,0.8
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,5. p99_trade_value,208610.0,60295.00000000001,81.0,134.0,0.6044776119402985,0.55,1. ABOVE BASELINE,93.0,149.0,0.6241610738255033
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,6. p95_trade_value,59616.00000000001,23275.0,367.0,593.0,0.6188870151770658,0.55,1. ABOVE BASELINE,460.0,742.0,0.6199460916442049
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,7. p90_trade_value,23250.0,15660.0,425.0,741.0,0.573549257759784,0.55,1. ABOVE BASELINE,885.0,1483.0,0.5967633175994606
ANET,Computer and Technology,Internet - Software,40__3,40,2,3.0,8. p75_trade_value,15630.999999999998,8500.0,1200.0,2226.0,0.5390835579514824,0.55,2. BELOW BASELINE,2085.0,3709.0,0.5621461310326233
APPF,Computer and Technology,Internet - Software,20__3,20,2,3.0,1. p999999_trade_value,648750.0,648750.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
APPF,Computer and Technology,Internet - Software,20__3,20,2,3.0,5. p99_trade_value,213400.0,213400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
APPF,Computer and Technology,Internet - Software,20__3,20,2,3.0,6. p95_trade_value,48000.0,19500.0,1.0,4.0,0.25,0.55,2. BELOW BASELINE,2.0,6.0,0.3333333333333333
APPF,Computer and Technology,Internet - Software,20__3,20,2,3.0,7. p90_trade_value,14800.0,12000.0,0.0,5.0,0.0,0.55,2. BELOW BASELINE,2.0,11.0,0.18181818181818182
APPF,Computer and Technology,Internet - Software,20__3,20,2,3.0,8. p75_trade_value,10500.0,7100.0,6.0,16.0,0.375,0.55,2. BELOW BASELINE,8.0,27.0,0.2962962962962963
APPN,Computer and Technology,Internet - Software,20__0,20,2,0.0,1. p999999_trade_value,187500.0,187500.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
APPN,Computer and Technology,Internet - Software,20__0,20,2,0.0,6. p95_trade_value,63360.0,51150.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,2.0,4.0,0.5
APPN,Computer and Technology,Internet - Software,20__0,20,2,0.0,7. p90_trade_value,35000.0,33000.0,1.0,3.0,0.3333333333333333,0.55,2. BELOW BASELINE,3.0,7.0,0.42857142857142855
APPN,Computer and Technology,Internet - Software,20__0,20,2,0.0,8. p75_trade_value,28000.0,9425.0,8.0,10.0,0.8,0.55,2. BELOW BASELINE,11.0,17.0,0.6470588235294118
APPS,Computer and Technology,Internet - Software,20__0,20,2,0.0,1. p999999_trade_value,40000.0,40000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
APPS,Computer and Technology,Internet - Software,20__0,20,2,0.0,6. p95_trade_value,22000.000000000004,10458.0,1.0,4.0,0.25,0.55,2. BELOW BASELINE,1.0,5.0,0.2
APPS,Computer and Technology,Internet - Software,20__0,20,2,0.0,7. p90_trade_value,10000.0,7200.0,3.0,5.0,0.6,0.55,2. BELOW BASELINE,4.0,10.0,0.4
APPS,Computer and Technology,Internet - Software,20__0,20,2,0.0,8. p75_trade_value,7000.0,5453.0,3.0,13.0,0.23076923076923078,0.55,2. BELOW BASELINE,7.0,23.0,0.30434782608695654
ARQQ,Computer and Technology,Internet - Software,25__0,25,2,0.0,1. p999999_trade_value,50235.0,50235.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ARQQ,Computer and Technology,Internet - Software,25__0,25,2,0.0,5. p99_trade_value,40000.0,38610.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
ARQQ,Computer and Technology,Internet - Software,25__0,25,2,0.0,6. p95_trade_value,35900.0,16000.0,5.0,7.0,0.7142857142857143,0.55,1. ABOVE BASELINE,8.0,10.0,0.8
ARQQ,Computer and Technology,Internet - Software,25__0,25,2,0.0,7. p90_trade_value,15263.999999999998,10260.0,4.0,11.0,0.36363636363636365,0.55,2. BELOW BASELINE,12.0,21.0,0.5714285714285714
ARQQ,Computer and Technology,Internet - Software,25__0,25,2,0.0,8. p75_trade_value,10069.999999999998,6500.0,15.0,29.0,0.5172413793103449,0.55,2. BELOW BASELINE,27.0,50.0,0.54
ASAN,Computer and Technology,Internet - Software,30__2,30,2,2.0,1. p999999_trade_value,118881.0,118881.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
ASAN,Computer and Technology,Internet - Software,30__2,30,2,2.0,5. p99_trade_value,103824.0,49800.0,1.0,5.0,0.2,0.55,2. BELOW BASELINE,2.0,6.0,0.3333333333333333
ASAN,Computer and Technology,Internet - Software,30__2,30,2,2.0,6. p95_trade_value,39750.0,14720.000000000002,19.0,23.0,0.8260869565217391,0.55,2. BELOW BASELINE,21.0,29.0,0.7241379310344828
ASAN,Computer and Technology,Internet - Software,30__2,30,2,2.0,7. p90_trade_value,14400.0,12000.0,16.0,29.0,0.5517241379310345,0.55,2. BELOW BASELINE,37.0,58.0,0.6379310344827587
ASAN,Computer and Technology,Internet - Software,30__2,30,2,2.0,8. p75_trade_value,11904.0,7250.0,46.0,85.0,0.5411764705882353,0.55,2. BELOW BASELINE,83.0,143.0,0.5804195804195804
AVPT,Computer and Technology,Internet - Software,20__3,20,2,3.0,1. p999999_trade_value,260000.0,260000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
AVPT,Computer and Technology,Internet - Software,20__3,20,2,3.0,6. p95_trade_value,160000.0,26500.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
AVPT,Computer and Technology,Internet - Software,20__3,20,2,3.0,7. p90_trade_value,20240.0,15500.0,2.0,3.0,0.6666666666666666,0.55,2. BELOW BASELINE,4.0,6.0,0.6666666666666666
AVPT,Computer and Technology,Internet - Software,20__3,20,2,3.0,8. p75_trade_value,10500.0,7370.0,3.0,9.0,0.3333333333333333,0.55,2. BELOW BASELINE,7.0,15.0,0.4666666666666667
BB,Computer and Technology,Internet - Software,25__0,25,2,0.0,1. p999999_trade_value,144096.0,144096.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BB,Computer and Technology,Internet - Software,25__0,25,2,0.0,5. p99_trade_value,126083.99999999999,42000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
BB,Computer and Technology,Internet - Software,25__0,25,2,0.0,6. p95_trade_value,24934.000000000004,13797.0,6.0,11.0,0.5454545454545454,0.55,2. BELOW BASELINE,7.0,14.0,0.5
BB,Computer and Technology,Internet - Software,25__0,25,2,0.0,7. p90_trade_value,13284.0,10500.0,7.0,14.0,0.5,0.55,2. BELOW BASELINE,14.0,28.0,0.5
BB,Computer and Technology,Internet - Software,25__0,25,2,0.0,8. p75_trade_value,10000.0,6430.0,17.0,42.0,0.40476190476190477,0.55,2. BELOW BASELINE,31.0,70.0,0.44285714285714284
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,1. p999999_trade_value,789842.0,789842.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,4. p999_trade_value,780000.0,420000.0,1.0,2.0,0.5,0.55,2. BELOW BASELINE,2.0,3.0,0.6666666666666666
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,5. p99_trade_value,384999.99999999994,102000.00000000001,11.0,21.0,0.5238095238095238,0.55,2. BELOW BASELINE,13.0,24.0,0.5416666666666666
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,6. p95_trade_value,99900.0,28800.0,50.0,94.0,0.5319148936170213,0.55,2. BELOW BASELINE,63.0,118.0,0.5338983050847458
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,7. p90_trade_value,28720.0,17750.0,50.0,117.0,0.42735042735042733,0.55,2. BELOW BASELINE,113.0,235.0,0.4808510638297872
BEKE,Computer and Technology,Internet - Services,35__1,35,2,1.0,8. p75_trade_value,17712.0,9600.0,188.0,355.0,0.5295774647887324,0.55,2. BELOW BASELINE,301.0,590.0,0.5101694915254237
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,1. p999999_trade_value,1160000.0,1160000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,4. p999_trade_value,734790.0,660000.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,5. p99_trade_value,522000.0,82875.0,9.0,20.0,0.45,0.55,2. BELOW BASELINE,9.0,23.0,0.391304347826087
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,6. p95_trade_value,82170.0,25000.0,37.0,86.0,0.43023255813953487,0.55,2. BELOW BASELINE,46.0,109.0,0.42201834862385323
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,7. p90_trade_value,24924.0,15750.0,47.0,109.0,0.43119266055045874,0.55,2. BELOW BASELINE,93.0,218.0,0.42660550458715596
BILL,Computer and Technology,Internet - Software,35__1,35,2,1.0,8. p75_trade_value,15700.0,8050.0,167.0,326.0,0.5122699386503068,0.55,2. BELOW BASELINE,260.0,544.0,0.47794117647058826
BMBL,Computer and Technology,Internet - Software,20__3,20,2,3.0,1. p999999_trade_value,465455.99999999994,465455.99999999994,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BMBL,Computer and Technology,Internet - Software,20__3,20,2,3.0,5. p99_trade_value,290910.0,290910.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
BMBL,Computer and Technology,Internet - Software,20__3,20,2,3.0,6. p95_trade_value,71640.0,11835.0,2.0,4.0,0.5,0.55,2. BELOW BASELINE,4.0,6.0,0.6666666666666666
BMBL,Computer and Technology,Internet - Software,20__3,20,2,3.0,7. p90_trade_value,11819.999999999998,9350.0,4.0,6.0,0.6666666666666666,0.55,2. BELOW BASELINE,8.0,12.0,0.6666666666666666
BMBL,Computer and Technology,Internet - Software,20__3,20,2,3.0,8. p75_trade_value,9150.0,6600.0,11.0,18.0,0.6111111111111112,0.55,2. BELOW BASELINE,19.0,30.0,0.6333333333333333
BOX,Computer and Technology,Internet - Software,25__0,25,2,0.0,1. p999999_trade_value,213572.00000000003,213572.00000000003,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
BOX,Computer and Technology,Internet - Software,25__0,25,2,0.0,5. p99_trade_value,54450.0,52500.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
BOX,Computer and Technology,Internet - Software,25__0,25,2,0.0,6. p95_trade_value,47586.0,18000.0,3.0,8.0,0.375,0.55,2. BELOW BASELINE,3.0,11.0,0.2727272727272727
BOX,Computer and Technology,Internet - Software,25__0,25,2,0.0,7. p90_trade_value,16932.000000000004,13688.0,5.0,10.0,0.5,0.55,2. BELOW BASELINE,8.0,21.0,0.38095238095238093
BOX,Computer and Technology,Internet - Software,25__0,25,2,0.0,8. p75_trade_value,12865.0,7734.999999999999,13.0,32.0,0.40625,0.55,2. BELOW BASELINE,21.0,53.0,0.39622641509433965
BRZE,Computer and Technology,Internet - Software,25__0,25,2,0.0,1. p999999_trade_value,169020.0,169020.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BRZE,Computer and Technology,Internet - Software,25__0,25,2,0.0,5. p99_trade_value,140000.0,100000.0,2.0,3.0,0.6666666666666666,0.55,1. ABOVE BASELINE,3.0,4.0,0.75
BRZE,Computer and Technology,Internet - Software,25__0,25,2,0.0,6. p95_trade_value,87768.0,27000.0,9.0,16.0,0.5625,0.55,1. ABOVE BASELINE,12.0,20.0,0.6
BRZE,Computer and Technology,Internet - Software,25__0,25,2,0.0,7. p90_trade_value,26200.0,16165.0,17.0,21.0,0.8095238095238095,0.55,1. ABOVE BASELINE,29.0,41.0,0.7073170731707317
BRZE,Computer and Technology,Internet - Software,25__0,25,2,0.0,8. p75_trade_value,15800.0,8240.0,41.0,56.0,0.7321428571428571,0.55,1. ABOVE BASELINE,70.0,97.0,0.7216494845360825
CFLT,Computer and Technology,Internet - Software,30__0,30,2,0.0,1. p999999_trade_value,800000.0,800000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CFLT,Computer and Technology,Internet - Software,30__0,30,2,0.0,4. p999_trade_value,430000.0,430000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CFLT,Computer and Technology,Internet - Software,30__0,30,2,0.0,5. p99_trade_value,344000.0,143846.0,7.0,12.0,0.5833333333333334,0.55,2. BELOW BASELINE,8.0,14.0,0.5714285714285714
CFLT,Computer and Technology,Internet - Software,30__0,30,2,0.0,6. p95_trade_value,140304.0,27000.0,21.0,56.0,0.375,0.55,2. BELOW BASELINE,29.0,70.0,0.4142857142857143
CFLT,Computer and Technology,Internet - Software,30__0,30,2,0.0,7. p90_trade_value,26750.0,16750.0,35.0,68.0,0.5147058823529411,0.55,2. BELOW BASELINE,64.0,138.0,0.463768115942029
