security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
CHH,Consumer Discretionary,Hotels and Motels,5__0,5,3,0.0,3. p9999_trade_value,3340.9999999999995,3340.9999999999995,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CVEO,Consumer Discretionary,Hotels and Motels,0__2,0,3,2.0,1. p999999_trade_value,5000.0,5000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
HGV,Consumer Discretionary,Hotels and Motels,10__0,10,3,0.0,2. p99999_trade_value,24224.999999999996,24224.999999999996,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
HGV,Consumer Discretionary,Hotels and Motels,10__0,10,3,0.0,7. p90_trade_value,24000.0,24000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
HGV,Consumer Discretionary,Hotels and Motels,10__0,10,3,0.0,8. p75_trade_value,17400.0,10150.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,4.0,4.0,1.0
HTHT,Consumer Discretionary,Hotels and Motels,15__0,15,3,0.0,1. p999999_trade_value,12705.000000000002,12705.000000000002,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
HTHT,Consumer Discretionary,Hotels and Motels,15__0,15,3,0.0,6. p95_trade_value,10395.0,10395.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
HTHT,Consumer Discretionary,Hotels and Motels,15__0,15,3,0.0,7. p90_trade_value,6825.0,6825.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
HTHT,Consumer Discretionary,Hotels and Motels,15__0,15,3,0.0,8. p75_trade_value,6439.999999999999,5565.000000000001,1.0,3.0,0.3333333333333333,0.55,2. BELOW BASELINE,1.0,6.0,0.16666666666666666
SHCO,Consumer Discretionary,Hotels and Motels,5__0,5,3,0.0,1. p999999_trade_value,6980.0,6980.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
SHCO,Consumer Discretionary,Hotels and Motels,5__0,5,3,0.0,8. p75_trade_value,6000.0,6000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,2.0,0.0
WH,Consumer Discretionary,Hotels and Motels,5__0,5,3,0.0,1. p999999_trade_value,8500.0,8500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
