security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH240920C00330000,MOH,C,330.0,2024-09-20,209,0,316,6.2,1725900177993000000,31,19220.0,2024-09-09,Automatic Execution,Medical,Medical - HMOs,326.6,329.9,322.79,323.72,50,4.2837533833325265,2,1,1,1,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH240920C00330000,MOH,C,330.0,2024-09-20,209,0,316,6.1,1725900177990000000,31,18910.0,2024-09-09,Automatic Execution,Medical,Medical - HMOs,326.6,329.9,322.79,323.72,54,4.276691528845039,2,1,1,1,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH240920P00310000,MOH,P,310.0,2024-09-20,235,0,301,1.5,1725900174744000000,650,97500.0,2024-09-09,Multi Leg floor trade,Medical,Medical - HMOs,326.6,329.9,322.79,323.72,10,4.989004615698537,1,0,0,0,1
MOH,Medical,Medical - HMOs,30__1,30,1.0,5. p99_trade_value,165000.0,297500.0,O:MOH240920P00320000,MOH,P,320.0,2024-09-20,235,0,301,3.7,1725900174744000000,650,240500.0,2024-09-09,Multi Leg floor trade,Medical,Medical - HMOs,326.6,329.9,322.79,323.72,4,5.381115080709851,1,0,0,0,1
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH241018P00330000,MOH,P,330.0,2024-10-18,227,0,323,3.44,1727185467124000000,53,18232.0,2024-09-24,Single Leg Auction Non ISO,Medical,Medical - HMOs,346.04,348.83,344.89,346.29,61,4.260834312172319,2,1,1,1,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH241018C00350000,MOH,C,350.0,2024-10-18,209,0,308,6.0,1727372598581000000,104,62400.0,2024-09-26,Automatic Execution,Medical,Medical - HMOs,344.16,345.355,337.3,338.52,13,4.795184589682424,1,0,0,0,1
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH241115C00300000,MOH,C,300.0,2024-11-15,228,0,312,13.77,1729187402859000000,24,33048.0,2024-10-17,Single Leg Auction ISO,Medical,Medical - HMOs,295.0,299.08,285.0,289.46,22,4.51914518196853,1,1,1,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,5. p99_trade_value,165000.0,297500.0,O:MOH241115C00300000,MOH,C,300.0,2024-11-15,228,0,312,13.85,1729187402859000000,157,217444.99999999997,2024-10-17,Single Leg Auction ISO,Medical,Medical - HMOs,295.0,299.08,285.0,289.46,5,5.337349425809701,1,1,1,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH241115P00270000,MOH,P,270.0,2024-11-15,232,0,313,8.45,1729183772829000000,25,21124.999999999996,2024-10-17,Multi Leg auto-electronic trade,Medical,Medical - HMOs,295.0,299.08,285.0,289.46,41,4.32479671762173,2,0,0,0,1
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH241115P00280000,MOH,P,280.0,2024-11-15,232,0,302,13.95,1729540681282000000,14,19530.0,2024-10-21,Multi Leg auto-electronic trade,Medical,Medical - HMOs,289.22,290.66,285.76,286.6,49,4.290702243287854,2,1,0,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH241115C00310000,MOH,C,310.0,2024-11-15,209,0,308,9.0,1729611388000000000,29,26100.0,2024-10-22,Automatic Execution,Medical,Medical - HMOs,286.0,286.97,282.19,283.96,29,4.416640507338281,1,1,0,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH241115C00310000,MOH,C,310.0,2024-11-15,209,0,308,9.0,1729611678570000000,30,27000.0,2024-10-22,Automatic Execution,Medical,Medical - HMOs,286.0,286.97,282.19,283.96,28,4.431363764158987,1,1,0,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,7. p90_trade_value,18000.0,24200.000000000004,O:MOH241115C00310000,MOH,C,310.0,2024-11-15,209,0,308,9.0,1729612160301000000,20,18000.0,2024-10-22,Automatic Execution,Medical,Medical - HMOs,286.0,286.97,282.19,283.96,62,4.2552725051033065,3,1,0,0,0
MOH,Medical,Medical - HMOs,30__1,30,1.0,6. p95_trade_value,24440.0,135660.0,O:MOH241115C00310000,MOH,C,310.0,2024-11-15,209,0,308,9.0,1729611705060000000,33,29700.0,2024-10-22,Automatic Execution,Medical,Medical - HMOs,286.0,286.97,282.19,283.96,27,4.472756449317212,1,1,0,0,0
