security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
ANSS,Computer and Technology,Computer - Software,25__0,25,2,0.0,1. p999999_trade_value,225000.0,225000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
ANSS,Computer and Technology,Computer - Software,25__0,25,2,0.0,5. p99_trade_value,132000.0,57000.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,0.0,3.0,0.0
ANSS,Computer and Technology,Computer - Software,25__0,25,2,0.0,6. p95_trade_value,54500.0,15200.0,9.0,13.0,0.6923076923076923,0.55,2. BELOW BASELINE,9.0,16.0,0.5625
ANSS,Computer and Technology,Computer - Software,25__0,25,2,0.0,7. p90_trade_value,13454.999999999998,9000.0,8.0,12.0,0.6666666666666666,0.55,2. BELOW BASELINE,17.0,28.0,0.6071428571428571
ANSS,Computer and Technology,Computer - Software,25__0,25,2,0.0,8. p75_trade_value,8800.0,6020.0,36.0,42.0,0.8571428571428571,0.55,2. BELOW BASELINE,53.0,70.0,0.7571428571428571
CACI,Computer and Technology,Computer - Services,25__0,25,2,0.0,1. p999999_trade_value,264960.0,264960.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CACI,Computer and Technology,Computer - Services,25__0,25,2,0.0,5. p99_trade_value,254794.99999999997,84455.0,2.0,2.0,1.0,0.55,1. ABOVE BASELINE,3.0,3.0,1.0
CACI,Computer and Technology,Computer - Services,25__0,25,2,0.0,6. p95_trade_value,84000.0,25350.0,6.0,8.0,0.75,0.55,1. ABOVE BASELINE,9.0,11.0,0.8181818181818182
CACI,Computer and Technology,Computer - Services,25__0,25,2,0.0,7. p90_trade_value,23940.000000000004,12078.0,7.0,10.0,0.7,0.55,1. ABOVE BASELINE,16.0,21.0,0.7619047619047619
CACI,Computer and Technology,Computer - Services,25__0,25,2,0.0,8. p75_trade_value,12076.999999999998,7950.0,18.0,32.0,0.5625,0.55,1. ABOVE BASELINE,34.0,53.0,0.6415094339622641
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,1. p999999_trade_value,332464.0,332464.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,4. p999_trade_value,214240.0,214200.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,3.0,0.3333333333333333
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,5. p99_trade_value,212800.0,77550.0,10.0,20.0,0.5,0.55,2. BELOW BASELINE,11.0,23.0,0.4782608695652174
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,6. p95_trade_value,76200.0,22800.0,49.0,93.0,0.5268817204301075,0.55,2. BELOW BASELINE,60.0,116.0,0.5172413793103449
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,7. p90_trade_value,22720.0,15300.0,64.0,115.0,0.5565217391304348,0.55,2. BELOW BASELINE,124.0,231.0,0.5367965367965368
CDNS,Computer and Technology,Computer - Software,35__0,35,2,0.0,8. p75_trade_value,15255.000000000002,8280.0,198.0,345.0,0.5739130434782609,0.55,2. BELOW BASELINE,322.0,576.0,0.5590277777777778
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,1. p999999_trade_value,1189881.0,1189881.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,1.0,1.0
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,4. p999_trade_value,424000.0,293964.99999999994,1.0,4.0,0.25,0.55,2. BELOW BASELINE,2.0,5.0,0.4
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,5. p99_trade_value,290000.0,67497.0,29.0,42.0,0.6904761904761905,0.55,2. BELOW BASELINE,31.0,47.0,0.6595744680851063
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,6. p95_trade_value,67044.0,22610.0,120.0,187.0,0.6417112299465241,0.55,2. BELOW BASELINE,151.0,234.0,0.6452991452991453
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,7. p90_trade_value,22599.999999999996,15047.999999999998,112.0,234.0,0.47863247863247865,0.55,2. BELOW BASELINE,263.0,468.0,0.561965811965812
CSCO,Computer and Technology,Computer - Networking,35__0,35,2,0.0,8. p75_trade_value,15028.0,8128.0,390.0,702.0,0.5555555555555556,0.55,2. BELOW BASELINE,653.0,1170.0,0.5581196581196581
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,1. p999999_trade_value,900800.0,900800.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,4. p999_trade_value,765000.0,765000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,5. p99_trade_value,498500.0,61200.0,7.0,13.0,0.5384615384615384,0.55,2. BELOW BASELINE,9.0,15.0,0.6
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,6. p95_trade_value,59780.00000000001,27440.000000000004,49.0,62.0,0.7903225806451613,0.55,2. BELOW BASELINE,58.0,77.0,0.7532467532467533
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,7. p90_trade_value,27259.999999999996,19880.0,40.0,72.0,0.5555555555555556,0.55,2. BELOW BASELINE,98.0,149.0,0.6577181208053692
CVLT,Computer and Technology,Computer - Software,30__0,30,2,0.0,8. p75_trade_value,19780.0,9760.0,129.0,223.0,0.57847533632287,0.55,2. BELOW BASELINE,227.0,372.0,0.6102150537634409
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,1. p999999_trade_value,337500.0,337500.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,4. p999_trade_value,235000.0,235000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,5. p99_trade_value,216542.99999999997,50000.0,7.0,12.0,0.5833333333333334,0.55,1. ABOVE BASELINE,9.0,14.0,0.6428571428571429
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,6. p95_trade_value,48000.0,21229.0,31.0,52.0,0.5961538461538461,0.55,1. ABOVE BASELINE,40.0,66.0,0.6060606060606061
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,7. p90_trade_value,21070.0,14235.0,35.0,65.0,0.5384615384615384,0.55,2. BELOW BASELINE,75.0,131.0,0.5725190839694656
HPE,Computer and Technology,Computer - Integrated Systems,30__2,30,2,2.0,8. p75_trade_value,14191.0,8055.0,101.0,195.0,0.517948717948718,0.55,2. BELOW BASELINE,176.0,326.0,0.5398773006134969
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,1. p999999_trade_value,299933.99999999994,299933.99999999994,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,4. p999_trade_value,291000.0,291000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,5. p99_trade_value,199955.99999999997,54432.00000000001,6.0,10.0,0.6,0.55,2. BELOW BASELINE,7.0,12.0,0.5833333333333334
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,6. p95_trade_value,54010.0,21600.0,27.0,47.0,0.574468085106383,0.55,2. BELOW BASELINE,34.0,59.0,0.576271186440678
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,7. p90_trade_value,21500.0,15400.0,36.0,53.0,0.6792452830188679,0.55,2. BELOW BASELINE,70.0,112.0,0.625
HPQ,Computer and Technology,Computer - Micro Computers,30__2,30,2,2.0,8. p75_trade_value,15322.999999999998,8000.0,87.0,169.0,0.514792899408284,0.55,2. BELOW BASELINE,157.0,281.0,0.5587188612099644
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,1. p999999_trade_value,899200.0,899200.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,3. p9999_trade_value,891250.0,891250.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,4. p999_trade_value,740000.0,285417.0,11.0,13.0,0.8461538461538461,0.55,1. ABOVE BASELINE,13.0,15.0,0.8666666666666667
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,5. p99_trade_value,277500.0,60719.99999999999,94.0,129.0,0.7286821705426356,0.55,1. ABOVE BASELINE,107.0,144.0,0.7430555555555556
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,6. p95_trade_value,60679.99999999999,24070.0,365.0,575.0,0.6347826086956522,0.55,1. ABOVE BASELINE,472.0,719.0,0.6564673157162726
IBM,Computer and Technology,Computer - Integrated Systems,40__3,40,2,3.0,7. p90_trade_value,24062.0,15768.0,395.0,719.0,0.5493741307371349,0.55,2. BELOW BASELINE,867.0,1438.0,0.6029207232267038
