security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
PNR,Business Services,Waste Removal Services,20__1,20,1.0,5. p99_trade_value,180000.0,180000.0,O:PNR240920C00090000,PNR,C,90.0,2024-09-20,235,0,313,1.2,1724682753979000000,1500,180000.0,2024-08-26,Multi Leg floor trade,Business Services,Waste Removal Services,87.25,87.46,86.19,86.65,2,5.2552725051033065,1,1,1,1,0
PNR,Business Services,Waste Removal Services,20__1,20,1.0,6. p95_trade_value,79200.0,172499.99999999997,O:PNR241018C00100000,PNR,C,100.0,2024-10-18,235,0,313,1.15,1727791629632000000,1500,172499.99999999997,2024-10-01,Multi Leg floor trade,Business Services,Waste Removal Services,97.97,97.97,96.23,96.81,3,5.236789099409293,1,0,0,0,1
PNR,Business Services,Waste Removal Services,20__1,20,1.0,1. p999999_trade_value,293287.5,293287.5,O:PNR241115C00100000,PNR,C,100.0,2024-11-15,227,0,308,2.475,1729280999504000000,1185,293287.5,2024-10-18,Single Leg Auction Non ISO,Business Services,Waste Removal Services,99.42,99.42,98.34,99.04,1,5.46729355361571,1,1,1,1,0
PNR,Business Services,Waste Removal Services,20__1,20,1.0,6. p95_trade_value,79200.0,172499.99999999997,O:PNR241220P00105000,PNR,P,105.0,2024-12-20,235,0,301,1.32,1732547934446000000,600,79200.0,2024-11-25,Multi Leg floor trade,Business Services,Waste Removal Services,107.79,109.305,107.12,107.94,7,4.898725181589493,1,1,1,1,0
PNR,Business Services,Waste Removal Services,20__1,20,1.0,6. p95_trade_value,79200.0,172499.99999999997,O:PNR250221P00100000,PNR,P,100.0,2025-02-21,233,0,302,1.43,1737664281857000000,599,85657.0,2025-01-23,Multi Leg Auction,Business Services,Waste Removal Services,104.69,104.89,103.73,104.35,6,4.932762859854373,1,1,1,1,0
PNR,Business Services,Waste Removal Services,20__1,20,1.0,6. p95_trade_value,79200.0,172499.99999999997,O:PNR250221P00100000,PNR,P,100.0,2025-02-21,235,0,301,2.06,1738595693187000000,600,123600.0,2025-02-03,Multi Leg floor trade,Business Services,Waste Removal Services,101.5,103.75,100.5,102.63,5,5.092018470752797,1,1,1,1,0
PNR,Business Services,Waste Removal Services,20__1,20,1.0,6. p95_trade_value,79200.0,172499.99999999997,O:PNR250321C00095000,PNR,C,95.0,2025-03-21,235,0,313,1.4,1740516337252000000,1000,140000.0,2025-02-25,Multi Leg floor trade,Business Services,Waste Removal Services,92.87,93.95,92.43,93.34,4,5.146128035678238,1,1,0,0,0
RSG,Business Services,Waste Removal Services,20__0,20,0.0,1. p999999_trade_value,167250.0,167250.0,O:RSG241115C00210000,RSG,C,210.0,2024-11-15,231,0,323,2.5,1729695659502000000,669,167250.0,2024-10-23,Single Leg Floor Trade,Business Services,Waste Removal Services,203.44,204.6837,202.77,203.98,1,5.223366126439861,1,1,0,0,0
VLTO,Business Services,Waste Removal Services,20__0,20,0.0,8. p75_trade_value,8280.0,22116.000000000004,O:VLTO241115P00105000,VLTO,P,105.0,2024-11-15,209,0,325,1.15,1729706249743000000,185,21274.999999999996,2024-10-23,Automatic Execution,Business Services,Waste Removal Services,111.91,113.07,110.2242,110.93,15,4.3278695687566255,4,1,1,1,0
VLTO,Business Services,Waste Removal Services,20__0,20,0.0,6. p95_trade_value,33465.0,50400.0,O:VLTO241115P00105000,VLTO,P,105.0,2024-11-15,231,0,323,1.05,1729697409871000000,480,50400.0,2024-10-23,Single Leg Floor Trade,Business Services,Waste Removal Services,111.91,113.07,110.2242,110.93,2,4.702430536445525,1,1,1,1,0
