security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACNT,Industrial Products,Manufacturing - General Industrial ,0.55,,,,1,0__0,0,0.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
AGCO,Industrial Products,Manufacturing - Farm Equipment,0.55,58800.0,1. p999999_trade_value,1.0,26,15__0,15,0.0,18750.0,29745.0,51765.0,58096.5,58729.65,58792.97,58799.3
AIT,Industrial Products,Manufacturing - General Industrial ,0.55,24100.0,1. p999999_trade_value,1.0,58,20__0,20,0.0,12348.0,13117.5,21763.0,23866.3,24076.63,24097.66,24099.77
ALTG,Industrial Products,Manufacturing - General Industrial ,0.55,10325.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,9889.5,10107.25,10281.45,10320.64,10324.56,10324.96,10325.0
AOS,Industrial Products,Manufacturing - Electronics,0.55,143550.0,6. p95_trade_value,4.0,65,20__1,20,1.0,21793.0,139082.0,214440.4,231945.04,233695.5,233870.55,233888.06
AZZ,Industrial Products,Manufacturing - Electronics,0.55,,,,35,15__0,15,0.0,8000.0,9029.1,11894.2,12772.42,12860.24,12869.02,12869.9
CAT,Industrial Products,Manufacturing - Construction and Mining,0.55,1337500.0,3. p9999_trade_value,2.0,10854,40__1,40,1.0,14968.4,23663.35,65827.75,344483.5,1292979.37,1571510.88,1597151.09
CMCO,Industrial Products,Manufacturing - Material Handling,0.55,,,,1,0__0,0,0.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0
CNH,Industrial Products,Manufacturing - Farm Equipment,0.55,50000.0,1. p999999_trade_value,1.0,7,10__0,10,0.0,35840.0,42920.0,48584.0,49858.4,49985.84,49998.58,49999.86
CNM,Industrial Products,Manufacturing - Tools & Related Products,0.55,,,,371,25__0,25,0.0,41030.0,82600.0,205796.2,465931.26,562968.13,572671.81,573642.18
CR,Industrial Products,Manufacturing - General Industrial ,0.55,742500.0,1. p999999_trade_value,1.0,225,25__0,25,0.0,53640.0,89014.0,190321.68,634980.0,731748.0,741424.8,742392.48
DE,Industrial Products,Manufacturing - Farm Equipment,0.55,8230.000000000002,8. p75_trade_value,1446.0,5781,40__1,40,1.0,14868.0,23320.0,52280.0,152807.96,976252.5,1555625.25,1613562.52
DNOW,Industrial Products,Manufacturing - General Industrial ,0.55,,,,2,5__0,5,0.0,4497.0,4498.5,4499.7,4499.97,4500.0,4500.0,4500.0
DOV,Industrial Products,Manufacturing - General Industrial ,0.55,387000.0,1. p999999_trade_value,1.0,255,25__0,25,0.0,47210.4,93033.5,148380.0,352202.0,383520.2,386652.02,386965.2
DXPE,Industrial Products,Manufacturing - General Industrial ,0.55,17200.0,7. p90_trade_value,7.0,23,15__0,15,0.0,17200.0,17515.0,47385.0,54958.5,55715.85,55791.59,55799.16
