security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD241018C00145000,RGLD,C,145.0,2024-10-18,235,0,313,3.3,1726847699476000000,135,44550.0,2024-09-20,3000.0,30,True,Multi Leg floor trade,Basic Materials,Mining - Gold,141.84,144.58,141.84,143.61,12,4.648847708372894,20,2,1,1,1,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD241115C00155000,RGLD,C,155.0,2024-11-15,209,0,319,4.6,1729278585919000000,48,22080.0,2024-10-18,3000.0,30,True,Automatic Execution,Basic Materials,Mining - Gold,149.93,153.78,149.5,152.65,22,4.343999069057161,20,2,1,0,0,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD241115C00155000,RGLD,C,155.0,2024-11-15,209,0,320,4.8,1729278552267000000,50,24000.0,2024-10-18,3000.0,30,True,Automatic Execution,Basic Materials,Mining - Gold,149.93,153.78,149.5,152.65,19,4.380211241711606,20,2,1,0,0,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,6. p95_trade_value,56791.99999999999,125000.0,O:RGLD241115C00155000,RGLD,C,155.0,2024-11-15,235,0,301,4.55,1729270583885000000,135,61425.0,2024-10-18,3000.0,30,True,Multi Leg floor trade,Basic Materials,Mining - Gold,149.93,153.78,149.5,152.65,10,4.788345165152118,20,1,1,0,0,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,1. p999999_trade_value,204590.0,204590.0,O:RGLD241220C00150000,RGLD,C,150.0,2024-12-20,227,0,302,4.1,1732306224128000000,499,204590.0,2024-11-22,3000.0,30,True,Single Leg Auction Non ISO,Basic Materials,Mining - Gold,149.38,149.83,148.05,148.99,1,5.310884402343126,20,1,1,0,0,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,1. p999999_trade_value,204590.0,204590.0,O:RGLD241220C00150000,RGLD,C,150.0,2024-12-20,227,0,323,4.1,1732306224129000000,499,204590.0,2024-11-22,3000.0,30,True,Single Leg Auction Non ISO,Basic Materials,Mining - Gold,149.38,149.83,148.05,148.99,2,5.310884402343126,20,1,1,0,0,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD250117C00140000,RGLD,C,140.0,2025-01-17,231,0,301,2.6,1734712613269000000,120,31200.0,2024-12-20,3000.0,30,True,Single Leg Floor Trade,Basic Materials,Mining - Gold,134.56,137.07,133.07,133.81,15,4.494154594018442,20,2,0,0,0,1
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD250321C00155000,RGLD,C,155.0,2025-03-21,235,0,301,2.32,1740156309615000000,106,24592.0,2025-02-21,3000.0,30,True,Multi Leg floor trade,Basic Materials,Mining - Gold,151.39,151.65,147.97,148.45,18,4.39079385015567,20,2,1,1,1,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD250417C00160000,RGLD,C,160.0,2025-04-17,231,0,301,2.7,1742570330112000000,107,28890.000000000004,2025-03-21,3000.0,30,True,Single Leg Floor Trade,Basic Materials,Mining - Gold,154.05,157.46,152.62,157.01,16,4.460747541844197,20,2,1,1,1,0
RGLD,Basic Materials,Mining - Gold,25__0,25,0.0,7. p90_trade_value,22080.0,44550.0,O:RGLD250417C00165000,RGLD,C,165.0,2025-04-17,209,0,320,2.25,1742913371472000000,103,23175.0,2025-03-25,3000.0,30,True,Automatic Execution,Basic Materials,Mining - Gold,158.33,162.195,158.005,160.23,20,4.365019742816535,20,2,1,1,1,0
