security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
GRBK,Finance,Real Estate - Development,15__0,15,0.0,1. p999999_trade_value,24050.0,24050.0,O:GRBK241115P00075000,GRBK,P,75.0,2024-11-15,209,0,316,1.85,1729532299951000000,130,24050.0,2024-10-21,Automatic Execution,Finance,Real Estate - Development,83.56,83.56,79.37,79.56,1,4.381115080709851,1,1,1,1,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,20000.0,O:GRBK250321P00060000,GRBK,P,60.0,2025-03-21,209,0,308,1.4,1740676783526000000,100,14000.0,2025-02-27,Automatic Execution,Finance,Real Estate - Development,63.72,65.125,61.09,61.2,6,4.146128035678238,3,1,1,1,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,20000.0,O:GRBK250417P00055000,GRBK,P,55.0,2025-04-17,227,0,323,2.37,1744042967197000000,50,11850.0,2025-04-07,Single Leg Auction Non ISO,Finance,Real Estate - Development,55.44,58.75,55.02,55.75,7,4.073718350346122,4,1,1,0,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,20000.0,O:GRBK250417P00055000,GRBK,P,55.0,2025-04-17,209,0,308,2.0,1744054176164000000,100,20000.0,2025-04-07,Automatic Execution,Finance,Real Estate - Development,55.44,58.75,55.02,55.75,4,4.301029995663981,2,1,1,0,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,7. p90_trade_value,21500.0,21500.0,O:GRBK250417P00055000,GRBK,P,55.0,2025-04-17,209,0,308,2.15,1744055256413000000,100,21500.0,2025-04-07,Automatic Execution,Finance,Real Estate - Development,55.44,58.75,55.02,55.75,3,4.332438459915605,2,1,1,0,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,6. p95_trade_value,23680.0,23680.0,O:GRBK250417P00055000,GRBK,P,55.0,2025-04-17,209,0,308,1.85,1744052146137000000,128,23680.0,2025-04-07,Automatic Execution,Finance,Real Estate - Development,55.44,58.75,55.02,55.75,2,4.3743816980508825,1,1,1,0,0
GRBK,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,20000.0,O:GRBK250620C00060000,GRBK,C,60.0,2025-06-20,209,0,308,0.95,1748883408534000000,200,19000.0,2025-06-02,Automatic Execution,Finance,Real Estate - Development,58.09,58.13,56.8471,57.82,5,4.278753600952829,3,1,0,0,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,18000.0,O:LGIH240920C00110000,LGIH,C,110.0,2024-09-20,209,0,313,1.5,1725989704950000000,79,11850.0,2024-09-10,Automatic Execution,Finance,Real Estate - Development,105.23,105.6,102.72,104.67,6,4.073718350346122,3,1,1,1,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,18000.0,O:LGIH240920C00110000,LGIH,C,110.0,2024-09-20,209,0,320,1.5,1725989704951000000,120,18000.0,2024-09-10,Automatic Execution,Finance,Real Estate - Development,105.23,105.6,102.72,104.67,4,4.2552725051033065,2,1,1,1,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,8. p75_trade_value,11850.0,18000.0,O:LGIH241220P00105000,LGIH,P,105.0,2024-12-20,209,0,313,2.5,1732894532210000000,50,12500.0,2024-11-29,Automatic Execution,Finance,Real Estate - Development,111.26,112.97,108.71,109.49,5,4.096910013008056,3,1,1,1,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,1. p999999_trade_value,49979.99999999999,49979.99999999999,O:LGIH241220P00105000,LGIH,P,105.0,2024-12-20,209,0,313,2.55,1733331385528000000,196,49979.99999999999,2024-12-04,Automatic Execution,Finance,Real Estate - Development,108.14,109.5665,107.5025,109.01,1,4.698796251790431,1,1,1,1,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,7. p90_trade_value,23840.0,23840.0,O:LGIH241220P00100000,LGIH,P,100.0,2024-12-20,209,0,313,1.6,1734034723777000000,149,23840.0,2024-12-12,Automatic Execution,Finance,Real Estate - Development,104.02,104.31,101.78,102.39,3,4.377306251068199,2,1,1,1,0
LGIH,Finance,Real Estate - Development,15__0,15,0.0,6. p95_trade_value,48000.0,48000.0,O:LGIH250620P00050000,LGIH,P,50.0,2025-06-20,209,0,316,2.4,1748016436378000000,200,48000.0,2025-05-23,Automatic Execution,Finance,Real Estate - Development,50.53,51.93,50.49,51.5,2,4.681241237375588,1,1,0,0,0
