security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAON,Construction,Building Products - Air Conditioner and Heating,0.65,,,,59,20__0,20,0.0,35697.6,49727.5,61050.0,62355.0,62485.5,62498.55,62499.85
ACA,Construction,Building Products - Miscellaneous,0.65,30000.0,8. p75_trade_value,3.0,11,10__0,10,0.0,46575.0,60637.5,71887.5,74418.75,74671.88,74697.19,74699.72
ACM,Construction,Engineering - R and D Services,0.65,,,,37,15__0,15,0.0,8729.0,9721.0,24837.0,32183.7,32918.37,32991.84,32999.18
AGX,Construction,Building Products - Miscellaneous,0.65,220000.0,1. p999999_trade_value,1.0,459,25__0,25,0.0,13865.6,22506.0,42420.0,159773.0,213977.3,219397.73,219939.77
AMTM,Construction,Engineering - R and D Services,0.65,390000.0,1. p999999_trade_value,1.0,451,25__0,25,0.0,23400.0,51375.0,129000.0,312408.75,382240.87,389224.09,389922.41
ASPN,Construction,Building Products - Miscellaneous,0.65,,,,268,25__0,25,0.0,10000.0,14555.25,47325.0,198401.57,244372.16,248969.22,249428.92
AWI,Construction,Building Products - Miscellaneous,0.65,6250.0,8. p75_trade_value,5.0,18,15__0,15,0.0,15402.0,25976.0,29675.2,30507.52,30590.75,30599.08,30599.91
AZEK,Construction,Building Products - Air Conditioner and Heating,0.65,130000.0,1. p999999_trade_value,1.0,66,20__0,20,0.0,21424.0,53125.0,110500.0,128050.0,129805.0,129980.5,129998.05
BCC,Construction,Building Products - Wood,0.65,4500.0,8. p75_trade_value,2.0,7,10__0,10,0.0,4740.0,4920.0,5064.0,5096.4,5099.64,5099.96,5100.0
BLD,Construction,Building Products - Miscellaneous,0.65,,,,148,20__0,20,0.0,13763.4,20200.0,38286.0,58771.8,61497.18,61769.72,61796.97
BZH,Construction,Building Products - Home Builders,0.65,,,,48,15__0,15,0.0,14164.5,19535.25,32474.4,33523.44,33628.34,33638.83,33639.88
CARR,Construction,Building Products - Air Conditioner and Heating,0.65,364320.0,1. p999999_trade_value,1.0,402,25__2,25,2.0,20991.0,44219.0,258615.75,335736.72,361461.67,364034.17,364291.42
CCS,Construction,Building Products - Home Builders,0.65,60000.0,1. p999999_trade_value,1.0,25,15__0,15,0.0,8520.0,21720.0,51600.0,59160.0,59916.0,59991.6,59999.16
CHX,Construction,Engineering - R and D Services,0.65,3375.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0,3375.0
CRH,Construction,Building Products - Miscellaneous,0.65,1000000.0,4. p999_trade_value,2.0,1914,35__2,35,2.0,18068.1,45203.0,180326.25,817400.0,1202175.0,1245217.5,1249521.75
CVCO,Construction,Building Products - Mobile Homes and RV Builders,0.65,,,,51,15__0,15,0.0,12980.0,20820.0,123900.0,187530.0,193893.0,194529.3,194592.93
CX,Construction,Building Products - Concrete and Aggregates,0.65,8151.000000000001,8. p75_trade_value,6.0,23,15__0,15,0.0,16877.2,17960.0,62460.0,73746.0,74874.6,74987.46,74998.75
DFH,Construction,Building Products - Home Builders,0.65,,,,14,10__0,10,0.0,15540.0,21092.5,25018.5,25901.85,25990.18,25999.02,25999.9
DHI,Construction,Building Products - Home Builders,0.65,481500.0,1. p999999_trade_value,1.0,2492,35__0,35,0.0,15168.0,22928.0,63356.3,343467.44,480752.7,481425.27,481492.53
DY,Construction,Building Products - Heavy Construction,0.65,,,,297,25__0,25,0.0,11592.0,20130.0,172065.6,1081320.0,1269132.0,1287913.2,1289791.32
EME,Construction,Building Products - Heavy Construction,0.65,23375.0,6. p95_trade_value,20.0,392,25__0,25,0.0,16291.4,23190.75,45739.98,84414.6,91241.46,91924.15,91992.41
EXP,Construction,Building Products - Concrete and Aggregates,0.65,,,,45,15__0,15,0.0,12672.0,14782.0,16112.8,16461.28,16496.13,16499.61,16499.96
FIX,Construction,Building Products - Air Conditioner and Heating,0.65,274160.0,1. p999999_trade_value,1.0,413,25__0,25,0.0,18000.0,30504.0,54248.0,209809.72,267724.97,273516.5,274095.65
FLR,Construction,Engineering - R and D Services,0.65,25000.0,6. p95_trade_value,28.0,557,25__0,25,0.0,15516.0,24200.0,183842.8,610653.96,745056.4,758496.64,759840.66
FTDR,Construction,Building Products - Miscellaneous,0.65,,,,15,10__3,10,3.0,49427.6,64492.2,92578.44,98897.84,99529.78,99592.98,99599.3
GLDD,Construction,Building Products - Heavy Construction,0.65,5625.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,5503.5,5564.25,5612.85,5623.79,5624.88,5624.99,5625.0
GVA,Construction,Building Products - Heavy Construction,0.65,21560.0,1. p999999_trade_value,1.0,17,10__0,10,0.0,13700.0,20312.0,21310.4,21535.04,21557.5,21559.75,21559.98
IBP,Construction,Building Products - Miscellaneous,0.65,,,,19,15__0,15,0.0,7089.6,9750.0,15150.0,16365.0,16486.5,16498.65,16499.86
JCI,Construction,Building Products - Wood,0.65,,,,421,25__2,25,2.0,23100.0,48400.0,175800.0,358860.0,403086.0,407508.6,407950.86
JELD,Construction,Building Products - Wood,0.65,,,,3,5__0,5,0.0,3918.0,3939.0,3955.8,3959.58,3959.96,3960.0,3960.0
JHX,Construction,Building Products - Miscellaneous,0.65,14800.0,8. p75_trade_value,3.0,10,10__3,10,3.0,51000.0,78000.0,99600.0,104460.0,104946.0,104994.6,104999.46
KBH,Construction,Building Products - Home Builders,0.65,18500.0,6. p95_trade_value,38.0,473,25__0,25,0.0,15240.0,18500.0,76248.0,119068.8,128456.88,129395.69,129489.57
KBR,Construction,Engineering - R and D Services,0.65,12599.999999999998,8. p75_trade_value,18.0,72,20__0,20,0.0,37800.0,39956.0,54200.88,65748.89,66903.69,67019.17,67030.72
KNF,Construction,Building Products - Miscellaneous,0.65,95004.0,7. p90_trade_value,6.0,60,20__2,20,2.0,70250.4,110819.75,177300.0,193230.0,194823.0,194982.3,194998.23
LEN,Construction,Building Products - Home Builders,0.65,435659.99999999994,4. p999_trade_value,4.0,3587,35__1,35,1.0,15918.0,24189.8,78182.8,414468.48,2615772.9,3591577.29,3689157.73
