security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
CLH,Business Services,Waste Removal Services,20__0,20,2,0.0,1. p999999_trade_value,77400.0,77400.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
CLH,Business Services,Waste Removal Services,20__0,20,2,0.0,5. p99_trade_value,72000.0,72000.0,1.0,1.0,1.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
CLH,Business Services,Waste Removal Services,20__0,20,2,0.0,6. p95_trade_value,65319.99999999999,18550.0,3.0,6.0,0.5,0.55,2. BELOW BASELINE,4.0,8.0,0.5
CLH,Business Services,Waste Removal Services,20__0,20,2,0.0,7. p90_trade_value,16170.000000000002,9375.0,3.0,7.0,0.42857142857142855,0.55,2. BELOW BASELINE,7.0,15.0,0.4666666666666667
CLH,Business Services,Waste Removal Services,20__0,20,2,0.0,8. p75_trade_value,9280.000000000002,6050.0,17.0,21.0,0.8095238095238095,0.55,2. BELOW BASELINE,24.0,36.0,0.6666666666666666
PCT,Business Services,Waste Removal Services,30__2,30,2,2.0,1. p999999_trade_value,288810.0,288810.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
PCT,Business Services,Waste Removal Services,30__2,30,2,2.0,5. p99_trade_value,252000.0,125220.0,2.0,7.0,0.2857142857142857,0.55,2. BELOW BASELINE,2.0,8.0,0.25
PCT,Business Services,Waste Removal Services,30__2,30,2,2.0,6. p95_trade_value,110000.0,27360.000000000004,17.0,31.0,0.5483870967741935,0.55,2. BELOW BASELINE,19.0,39.0,0.48717948717948717
PCT,Business Services,Waste Removal Services,30__2,30,2,2.0,7. p90_trade_value,26500.0,15840.0,16.0,38.0,0.42105263157894735,0.55,2. BELOW BASELINE,35.0,77.0,0.45454545454545453
PCT,Business Services,Waste Removal Services,30__2,30,2,2.0,8. p75_trade_value,15750.0,8040.000000000001,70.0,115.0,0.6086956521739131,0.55,2. BELOW BASELINE,105.0,192.0,0.546875
PNR,Business Services,Waste Removal Services,20__3,20,2,3.0,1. p999999_trade_value,293287.5,293287.5,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
PNR,Business Services,Waste Removal Services,20__3,20,2,3.0,5. p99_trade_value,172499.99999999997,172499.99999999997,0.0,1.0,0.0,0.55,2. BELOW BASELINE,1.0,2.0,0.5
PNR,Business Services,Waste Removal Services,20__3,20,2,3.0,6. p95_trade_value,140000.0,60970.00000000001,4.0,5.0,0.8,0.55,2. BELOW BASELINE,5.0,7.0,0.7142857142857143
