security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
NXST,Consumer Discretionary,Media Conglomerates,0.75,60259.99999999999,5. p99_trade_value,2.0,105,20__0,20,0.0,23600.0,37701.6,60089.6,70779.04,71877.9,71987.79,71998.78
PARA,Consumer Discretionary,Media Conglomerates,0.75,,,,121,20__0,20,0.0,25000.0,44000.0,120000.0,138867.2,141182.72,141414.27,141437.43
