security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ONON,Retail-Wholesale,Retail - Apparel and Shoes,35__0,35,0.0,1. p999999_trade_value,654454.9999999999,654454.9999999999,O:ONON250404C00048000,ONON,C,48.0,2025-04-04,231,0,301,0.95,1742584158445000000,6889,654454.9999999999,2025-03-21,Single Leg Floor Trade,Retail-Wholesale,Retail - Apparel and Shoes,44.52,46.545,43.36,46.25,1,5.815879790040995,1,1,0,0,0
WING,Retail-Wholesale,Retail - Restaurants,35__4,35,4.0,4. p999_trade_value,670680.0,670680.0,O:WING250117P00280000,WING,P,280.0,2025-01-17,239,0,302,7.29,1735657745597000000,920,670680.0,2024-12-31,Multi Leg floor trade against single leg(s),Retail-Wholesale,Retail - Restaurants,287.37,287.37,281.365,284.2,2,5.82651535566353,1,1,1,1,0
WING,Retail-Wholesale,Retail - Restaurants,35__4,35,4.0,1. p999999_trade_value,2000000.0,2000000.0,O:WING250516P00220000,WING,P,220.0,2025-05-16,242,0,323,10.0,1745947774296000000,2000,2000000.0,2025-04-29,Stock Options floor trade,Retail-Wholesale,Retail - Restaurants,223.38,233.85,223.375,230.51,1,6.301029995663981,1,0,0,0,1
WSM,Retail-Wholesale,Retail - Home Furnishings,35__3,35,3.0,4. p999_trade_value,362000.0,380000.0,O:WSM241220P00185000,WSM,P,185.0,2024-12-20,235,0,313,3.62,1733510357393000000,1000,362000.0,2024-12-06,Multi Leg floor trade,Retail-Wholesale,Retail - Home Furnishings,186.62,190.08,185.4,188.82,3,5.558708570533166,1,1,1,1,0
WSM,Retail-Wholesale,Retail - Home Furnishings,35__3,35,3.0,4. p999_trade_value,362000.0,380000.0,O:WSM250417P00155000,WSM,P,155.0,2025-04-17,241,0,323,3.8,1742585860845000000,1000,380000.0,2025-03-21,Stock Options Cross,Retail-Wholesale,Retail - Home Furnishings,161.14,165.29,157.1412,163.65,2,5.57978359661681,1,1,1,1,0
WSM,Retail-Wholesale,Retail - Home Furnishings,35__3,35,3.0,1. p999999_trade_value,500000.0,500000.0,O:WSM250516C00155000,WSM,C,155.0,2025-05-16,241,0,323,5.0,1745512715489000000,1000,500000.0,2025-04-24,Stock Options Cross,Retail-Wholesale,Retail - Home Furnishings,145.82,151.69,144.98,151.4,1,5.698970004336019,1,1,1,1,0
LOW,Retail-Wholesale,Retail - Home Furnishings,35__0,35,0.0,6. p95_trade_value,20800.0,51479.99999999999,O:LOW240830C00252500,LOW,C,252.5,2024-08-30,209,0,303,2.0,1724434000536000000,188,37600.0,2024-08-23,Automatic Execution,Retail-Wholesale,Retail - Home Furnishings,241.645,251.23,240.84,250.07,57,4.575187844927661,1,1,0,0,0
LOW,Retail-Wholesale,Retail - Home Furnishings,35__0,35,0.0,6. p95_trade_value,20800.0,51479.99999999999,O:LOW240830C00252500,LOW,C,252.5,2024-08-30,209,0,320,1.92,1724442910838000000,188,36096.0,2024-08-23,Automatic Execution,Retail-Wholesale,Retail - Home Furnishings,241.645,251.23,240.84,250.07,60,4.55745907796723,1,1,0,0,0
LOW,Retail-Wholesale,Retail - Home Furnishings,35__0,35,0.0,6. p95_trade_value,20800.0,51479.99999999999,O:LOW240920C00257500,LOW,C,257.5,2024-09-20,232,0,312,2.63,1724431093146000000,95,24985.0,2024-08-23,Multi Leg auto-electronic trade,Retail-Wholesale,Retail - Home Furnishings,241.645,251.23,240.84,250.07,110,4.397679353778606,1,1,1,1,0
LOW,Retail-Wholesale,Retail - Home Furnishings,35__0,35,0.0,6. p95_trade_value,20800.0,51479.99999999999,O:LOW240920P00250000,LOW,P,250.0,2024-09-20,209,0,313,4.8,1724679290530000000,60,28800.0,2024-08-26,Automatic Execution,Retail-Wholesale,Retail - Home Furnishings,251.88,253.2,250.12,250.5,86,4.459392487759231,1,1,0,0,0
