security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAL,Transportation,Transportation - Airline,0.55,14807.000000000002,7. p90_trade_value,409.0,4084,35__4,35,4.0,14806.4,23795.0,87630.62,817008.0,1012610.4,1127261.04,1138726.1
AER,Transportation,Transportation - Equipment and Leasing,0.55,32130.0,6. p95_trade_value,12.0,240,25__1,25,1.0,14818.2,31887.75,209609.82,302452.5,313745.25,314874.53,314987.45
AIOT,Transportation,Transportation - Services,0.55,,,,22,15__0,15,0.0,79818.0,89526.0,107775.0,112027.5,112452.75,112495.28,112499.53
AL,Transportation,Transportation - Equipment and Leasing,0.55,16000.0,1. p999999_trade_value,1.0,26,15__0,15,0.0,9495.0,11062.5,14875.0,15887.5,15988.75,15998.88,15999.89
ALGT,Transportation,Transportation - Airline,0.55,9625.0,8. p75_trade_value,16.0,63,20__0,20,0.0,21861.0,25956.0,35995.6,37457.56,37603.76,37618.38,37619.84
ALK,Transportation,Transportation - Airline,0.55,,,,707,30__2,30,2.0,18576.0,38505.5,384199.2,1161902.0,1691190.2,1744119.02,1749411.9
ARCB,Transportation,Transportation - Truck,0.55,468000.0,1. p999999_trade_value,1.0,45,15__0,15,0.0,10788.0,28944.8,323680.0,453568.0,466556.8,467855.68,467985.57
ASC,Transportation,Transportation - Shipping,0.55,4428.0,8. p75_trade_value,3.0,10,10__0,10,0.0,4517.6,4758.8,4951.76,4995.18,4999.52,4999.95,5000.0
CAAP,Transportation,Transportation - Airline,0.55,6000.0,1. p999999_trade_value,2.0,5,5__0,5,0.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
CAR,Transportation,Transportation - Services,0.55,552500.0,4. p999_trade_value,4.0,3463,35__4,35,4.0,14070.0,23997.0,72140.48,493595.0,999875.8,1059387.58,1065338.76
CHRW,Transportation,Transportation - Services,0.55,229860.0,5. p99_trade_value,3.0,267,25__0,25,0.0,22491.0,35418.0,197586.0,670720.0,809572.0,823457.2,824845.72
CMBT,Transportation,Transportation - Shipping,0.55,3250.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0
CNI,Transportation,Transportation - Rail,0.55,,,,54,15__0,15,0.0,10168.2,12403.25,35894.15,53039.92,54754.49,54925.95,54943.09
CP,Transportation,Transportation - Rail,0.55,,,,321,25__1,25,1.0,12210.0,30096.0,134007.2,585871.0,647524.6,653689.96,654306.5
CPA,Transportation,Transportation - Airline,0.55,,,,65,20__0,20,0.0,11210.4,15266.0,30198.4,52915.84,55187.58,55414.76,55437.48
CSX,Transportation,Transportation - Rail,0.55,,,,231,25__1,25,1.0,19600.0,60637.5,98548.8,346350.0,399135.0,404413.5,404941.35
CYRX,Transportation,Transportation - Services,0.55,3690.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0
DAC,Transportation,Transportation - Shipping,0.55,5050.0,8. p75_trade_value,4.0,16,10__0,10,0.0,5250.0,6375.0,8715.0,9241.5,9294.15,9299.42,9299.94
DAL,Transportation,Transportation - Airline,0.55,,,,6930,40__0,40,0.0,15308.4,24873.1,83090.01,701119.4,1489257.3,1813788.93,1846242.09
DHT,Transportation,Transportation - Shipping,0.55,6275.0,8. p75_trade_value,12.0,48,15__0,15,0.0,9711.0,12325.0,14506.5,14950.65,14995.06,14999.51,14999.95
DSX,Transportation,Transportation - Shipping,0.55,,,,1,0__0,0,0.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0
EXPD,Transportation,Transportation - Services,0.55,,,,13,10__2,10,2.0,97392.0,130488.0,154185.6,159517.56,160050.76,160104.08,160109.41
FDX,Transportation,Transportation - Air Freight and Cargo,0.55,,,,16120,40__1,40,1.0,15000.0,22202.0,55634.4,275806.92,785203.0,1269010.68,1331101.07
FLNG,Transportation,Transportation - Shipping,0.55,,,,22,15__0,15,0.0,13614.8,18004.8,35362.16,39464.22,39874.42,39915.44,39919.54
FRO,Transportation,Transportation - Shipping,0.55,,,,266,25__1,25,1.0,17535.0,37831.25,144721.0,207350.0,209735.0,209973.5,209997.35
FWRD,Transportation,Transportation - Truck,0.55,,,,712,30__0,30,0.0,10615.5,17780.0,111715.04,329862.58,343441.26,344799.13,344934.91
GATX,Transportation,Transportation - Equipment and Leasing,0.55,3020.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0
GBX,Transportation,Transportation - Equipment and Leasing,0.55,50745.0,1. p999999_trade_value,1.0,17,10__0,10,0.0,8583.0,17541.0,44104.2,50080.92,50678.59,50738.36,50744.34
GNK,Transportation,Transportation - Shipping,0.55,,,,5,5__0,5,0.0,4380.0,4690.0,4938.0,4993.8,4999.38,4999.94,4999.99
GOGL,Transportation,Transportation - Shipping,0.55,11360.0,8. p75_trade_value,11.0,42,15__0,15,0.0,18225.0,20395.0,27478.7,29297.87,29479.79,29497.98,29499.8
GSL,Transportation,Transportation - Shipping,0.55,,,,7,10__0,10,0.0,35240.8,36049.9,36697.18,36842.82,36857.38,36858.84,36858.98
GXO,Transportation,Transportation - Air Freight and Cargo,0.55,,,,181,25__1,25,1.0,12000.0,19920.0,171037.0,180363.3,181386.33,181488.63,181498.86
HRI,Transportation,Transportation - Equipment and Leasing,0.55,,,,79,20__0,20,0.0,19480.0,22295.0,26145.6,28588.56,28832.86,28857.29,28859.73
