security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
BIP,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,8910.0,8910.0,O:BIP250417C00030000,BIP,C,30.0,2025-04-17,209,0,308,0.45,1742564145908000000,198,8910.0,2025-03-21,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Other,28.86,28.9,28.28,28.72,1,3.949877704036875,20,1,1,0,0,0
CPT,Finance,REIT and Equity Trust - Residential,5__0,5,0.0,1. p999999_trade_value,5220.0,5220.0,O:CPT250516C00115000,CPT,C,115.0,2025-05-16,209,0,320,1.8,1745260137438000000,29,5220.0,2025-04-21,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Residential,111.1,112.22,109.52,110.81,1,3.717670503002262,20,1,1,1,1,0
EFC,Finance,REIT and Equity Trust,5__3,5,3.0,1. p999999_trade_value,19980.0,19980.0,O:EFC250221P00012500,EFC,P,12.5,2025-02-21,209,0,308,0.2,1738247504353000000,999,19980.0,2025-01-30,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust,12.55,12.645,12.505,12.59,1,4.300595483889963,20,1,1,0,0,0
EGP,Finance,REIT and Equity Trust - Other,5__0,5,0.0,2. p99999_trade_value,5259.999999999999,5259.999999999999,O:EGP240920C00190000,EGP,C,190.0,2024-09-20,232,0,323,2.63,1725991759519000000,20,5259.999999999999,2024-09-10,3000.0,30,True,Multi Leg auto-electronic trade,Finance,REIT and Equity Trust - Other,186.82,187.41,183.585,185.94,1,3.720985744153739,20,1,1,1,0,0
KIM,Finance,REIT and Equity Trust - Retail,5__1,5,1.0,1. p999999_trade_value,90200.0,90200.0,O:KIM250417P00020000,KIM,P,20.0,2025-04-17,231,0,301,0.25,1742323488870000000,3608,90200.0,2025-03-18,3000.0,30,True,Single Leg Floor Trade,Finance,REIT and Equity Trust - Retail,20.69,21.155,20.59,20.95,1,4.955206537541942,20,1,1,0,0,0
NSA,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,10000.0,10000.0,O:NSA250321C00040000,NSA,C,40.0,2025-03-21,209,0,325,0.5,1740602296861000000,200,10000.0,2025-02-26,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Other,38.7,39.0,38.06,38.23,1,4.0,20,1,1,0,0,0
OUT,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,10125.0,10125.0,O:OUT241018C00019000,OUT,C,19.0,2024-10-18,209,0,308,0.45,1727189077960000000,225,10125.0,2024-09-24,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Other,18.53,18.87,18.53,18.77,1,4.005395031886706,20,1,1,1,1,0
PK,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,12060.0,12060.0,O:PK250516C00010000,PK,C,10.0,2025-05-16,209,0,325,0.45,1744912015306000000,268,12060.0,2025-04-17,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Other,9.58,9.91,9.58,9.83,1,4.0813473078041325,20,1,1,1,1,0
SBRA,Finance,REIT and Equity Trust - Other,5__0,5,0.0,1. p999999_trade_value,4620.0,4620.0,O:SBRA250417C00017500,SBRA,C,17.5,2025-04-17,227,0,309,0.42,1742585945507000000,110,4620.0,2025-03-21,3000.0,30,True,Single Leg Auction Non ISO,Finance,REIT and Equity Trust - Other,17.26,17.36,17.111,17.26,1,3.6646419755561257,20,1,1,1,1,0
SKT,Finance,REIT and Equity Trust - Retail,5__0,5,0.0,1. p999999_trade_value,12000.0,12000.0,O:SKT250117P00034000,SKT,P,34.0,2025-01-17,209,0,320,0.6,1734554304760000000,200,12000.0,2024-12-18,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Retail,35.41,35.82,34.26,34.58,1,4.079181246047625,20,1,1,1,1,0
UDR,Finance,REIT and Equity Trust - Residential,5__0,5,0.0,1. p999999_trade_value,5000.0,5000.0,O:UDR241115P00042500,UDR,P,42.5,2024-11-15,209,0,313,0.5,1729540481337000000,100,5000.0,2024-10-21,3000.0,30,True,Automatic Execution,Finance,REIT and Equity Trust - Residential,44.52,44.53,43.74,43.79,1,3.6989700043360187,20,1,1,0,0,0
