security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
CXT,Business Services,Technology Services,0.55,3600.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
DAO,Business Services,Technology Services,0.55,,,,4,5__0,5,3,0.0,5303.0,5571.5,5786.3,5834.63,5839.46,5839.95,5839.99
DSP,Business Services,Technology Services,0.55,,,,2,5__0,5,3,0.0,5871.5,5928.25,5973.65,5983.87,5984.89,5984.99,5985.0
FA,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
FRSX,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
GEN,Business Services,Technology Services,0.55,,,,23,15__0,15,3,0.0,19488.0,26286.0,45720.0,50472.0,50947.2,50994.72,50999.47
INGM,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,5016.0,5016.0,5016.0,5016.0,5016.0,5016.0,5016.0
INSE,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0
JAMF,Business Services,Technology Services,0.55,,,,6,10__0,10,3,0.0,5107.5,5403.75,5640.75,5694.08,5699.41,5699.94,5699.99
JBTM,Business Services,Technology Services,0.55,,,,11,10__0,10,3,0.0,55100.0,55825.0,56405.0,56535.5,56548.55,56549.86,56549.99
KIDZ,Business Services,Technology Services,0.55,,,,3,5__0,5,3,0.0,6288.0,6586.5,6825.3,6879.03,6884.4,6884.94,6884.99
LNZA,Business Services,Technology Services,0.55,,,,3,5__0,5,3,0.0,12654.0,12829.5,12969.9,13001.49,13004.65,13004.96,13005.0
MAPS,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0
MAX,Business Services,Technology Services,0.55,18000.0,1. p999999_trade_value,1.0,56,15__0,15,3,0.0,11775.0,13610.0,17051.25,17905.13,17990.51,17999.05,17999.91
MKTW,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
MOGO,Business Services,Technology Services,0.55,,,,1,0__2,0,3,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
NOTE,Business Services,Technology Services,0.55,12000.0,1. p999999_trade_value,1.0,6,10__0,10,3,0.0,8665.0,10332.5,11666.5,11966.65,11996.67,11999.67,11999.97
NVEE,Business Services,Technology Services,0.55,18000.0,1. p999999_trade_value,1.0,3,5__3,5,3,3.0,15663.8,16831.9,17766.38,17976.64,17997.66,17999.77,17999.98
OCFT,Business Services,Technology Services,0.55,,,,1,0__0,0,3,0.0,14550.0,14550.0,14550.0,14550.0,14550.0,14550.0,14550.0
PRTH,Business Services,Technology Services,0.55,4000.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
RAMP,Business Services,Technology Services,0.55,,,,50,15__0,15,3,0.0,11225.0,18045.0,71000.0,115100.0,119510.0,119951.0,119995.1
RXT,Business Services,Technology Services,0.55,9500.0,1. p999999_trade_value,1.0,1,0__0,0,3,0.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0
RZLV,Business Services,Technology Services,0.55,,,,6,10__0,10,3,0.0,6792.5,7813.75,8630.75,8814.58,8832.96,8834.8,8834.98
SPXC,Business Services,Technology Services,0.55,41720.0,1. p999999_trade_value,1.0,10,10__0,10,3,0.0,36644.0,39182.0,41212.4,41669.24,41714.92,41719.49,41719.95
TTEC,Business Services,Technology Services,0.55,,,,4,5__0,5,3,0.0,8106.0,8545.5,8897.1,8976.21,8984.12,8984.91,8984.99
UPXI,Business Services,Technology Services,0.55,,,,23,15__0,15,3,0.0,20400.0,38950.0,41000.0,41000.0,41000.0,41000.0,41000.0
VERI,Business Services,Technology Services,0.55,,,,5,5__0,5,3,0.0,4305.0,4340.0,4368.0,4374.3,4374.93,4374.99,4375.0
VMEO,Business Services,Technology Services,0.55,,,,6,10__0,10,3,0.0,6187.5,6793.75,7278.75,7387.88,7398.79,7399.88,7399.99
VNT,Business Services,Technology Services,0.55,,,,7,10__0,10,3,0.0,16952.0,18476.0,19695.2,19969.52,19996.95,19999.7,19999.97
VRAR,Business Services,Technology Services,0.55,4600.0,7. p90_trade_value,2.0,11,10__0,10,3,0.0,4600.0,4800.0,4960.0,4996.0,4999.6,4999.96,5000.0
VVX,Business Services,Technology Services,0.55,3800.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,3726.0,3763.0,3792.6,3799.26,3799.93,3799.99,3800.0
XPER,Business Services,Technology Services,0.55,,,,1,0__1,0,3,1.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
YEXT,Business Services,Technology Services,0.55,,,,36,15__0,15,3,0.0,62380.0,97831.25,139963.75,148996.38,149899.64,149989.96,149999.0
ZENA,Business Services,Technology Services,0.55,,,,15,10__0,10,3,0.0,18564.0,34821.0,53172.2,57301.22,57714.12,57755.41,57759.54
