security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAOI,Computer and Technology,Electronics - Semiconductors,0.65,278160.0,4. p999_trade_value,2.0,1826,35__0,35,0.0,18000.0,26803.75,51815.0,276394.5,365325.94,382839.09,384590.41
AAPL,Computer and Technology,Computer - Micro Computers,0.65,795832.0,3. p9999_trade_value,44.0,435787,55__0,55,0.0,16600.0,25350.0,64500.0,246036.17,787365.92,1645436.63,2375785.86
ABAT,Computer and Technology,Electronics - Miscellaneous Products,0.65,8000.0,1. p999999_trade_value,1.0,21,15__0,15,0.0,6895.0,7000.0,7800.0,7980.0,7998.0,7999.8,7999.98
ACIW,Computer and Technology,Computer - Software,0.65,5216.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,5044.4,5130.2,5198.84,5214.28,5215.83,5215.98,5216.0
ACLS,Computer and Technology,Electronics - Manufacturing Machinery,0.65,249000.0,1. p999999_trade_value,1.0,329,25__0,25,0.0,19848.0,38619.0,113942.6,233964.15,247496.42,248849.64,248984.96
ACMR,Computer and Technology,Semiconductor Equipment - Material Services,0.65,,,,490,25__0,25,0.0,17838.0,23416.5,48036.96,67034.2,72403.42,72940.34,72994.03
ACN,Computer and Technology,Computers - IT Services,0.65,,,,3962,35__0,35,0.0,13998.6,19799.0,52846.8,243553.17,672078.0,679207.8,679920.78
ADBE,Computer and Technology,Computer - Software,0.65,,,,47042,45__1,45,1.0,16214.2,25500.0,70424.45,252510.61,943595.35,1652566.59,1694761.66
ADI,Computer and Technology,Semiconductor - Analog and Mixed,0.65,,,,2514,35__2,35,2.0,20735.0,34823.25,90978.75,368288.22,452128.43,461012.84,461901.28
ADP,Computer and Technology,Internet - Software,0.65,,,,509,25__0,25,0.0,14278.2,20199.0,60245.28,155500.66,166750.07,167875.01,167987.5
ADSK,Computer and Technology,Internet - Software,0.65,,,,4163,35__0,35,0.0,13446.6,21223.5,51789.84,184574.91,344365.15,413381.52,420283.15
AEHR,Computer and Technology,Electronics - Measuring Instruments,0.65,26070.000000000004,1. p999999_trade_value,1.0,175,20__0,20,0.0,10000.0,11254.5,18399.9,25361.82,25999.18,26062.92,26069.29
AEIS,Computer and Technology,Semiconductor Equipment - Wafer Fabrication,0.65,13769.999999999998,8. p75_trade_value,34.0,136,20__2,20,2.0,19180.0,36675.0,243124.5,456358.05,484493.81,487307.38,487588.74
AEYE,Computer and Technology,Internet - Software,0.65,,,,22,15__0,15,0.0,9905.0,12037.75,15177.81,15903.38,15975.94,15983.19,15983.92
AFRM,Computer and Technology,Internet - Software,0.65,500000.0,4. p999_trade_value,21.0,20582,45__2,45,2.0,16335.0,25871.25,67018.05,494480.5,4323537.0,4545000.0,4545000.0
AGYS,Computer and Technology,Computer - Integrated Systems,0.65,,,,16,10__0,10,0.0,9000.0,17350.0,29230.0,31903.0,32170.3,32197.03,32199.7
AI,Computer and Technology,Computers - IT Services,0.65,,,,7850,40__2,40,2.0,18400.0,38877.6,322260.9,1250167.98,2362466.21,2453981.62,2463133.16
AIP,Computer and Technology,Internet - Software,0.65,8640.0,8. p75_trade_value,3.0,9,10__0,10,0.0,10792.0,11376.0,11843.2,11948.32,11958.83,11959.88,11959.99
AIRG,Computer and Technology,Communication - Components,0.65,,,,1,0__0,0,0.0,8680.0,8680.0,8680.0,8680.0,8680.0,8680.0,8680.0
AKAM,Computer and Technology,Internet - Services,0.65,,,,1416,30__1,30,1.0,17067.5,25425.0,124251.0,884902.5,1170342.0,1202434.2,1205643.42
ALAB,Computer and Technology,Internet - Software,0.65,715340.0,4. p999_trade_value,11.0,10290,40__4,40,4.0,17127.5,27033.0,105061.85,699197.33,1697866.69,3404509.0,3580450.9
ALGM,Computer and Technology,Electronics - Semiconductors,0.65,,,,317,25__0,25,0.0,15466.0,22636.0,80884.8,660780.0,673578.0,674857.8,674985.78
ALIT,Computer and Technology,Internet - Software,0.65,7500.0,8. p75_trade_value,19.0,76,20__0,20,0.0,14875.0,26246.25,59375.0,118437.5,124343.75,124934.38,124993.44
ALKT,Computer and Technology,Internet - Software,0.65,,,,53,15__0,15,0.0,9990.0,15078.0,48408.0,75715.8,78446.58,78719.66,78746.97
AMAT,Computer and Technology,Electronics - Semiconductors,0.65,922350.0,3. p9999_trade_value,2.0,14426,40__0,40,0.0,16000.0,24738.75,76442.25,211866.38,726610.13,993077.74,1003807.77
AMBA,Computer and Technology,Electronics - Semiconductors,0.65,7439.999999999999,8. p75_trade_value,135.0,540,25__0,25,0.0,12000.0,18505.65,31037.5,307489.8,482998.98,500549.9,502304.99
AMD,Computer and Technology,Computer - Integrated Systems,0.65,,,,229239,55__0,55,0.0,15000.0,23120.0,60098.62,325198.12,1162437.64,1921334.34,2576631.13
AME,Computer and Technology,Electronics - Testing Equipment,0.65,,,,92,20__0,20,0.0,20180.0,45375.0,107181.0,107918.1,107991.81,107999.18,107999.92
AMKR,Computer and Technology,Electronics - Semiconductors,0.65,,,,96,20__2,20,2.0,16450.0,33208.75,277180.0,311038.0,314423.8,314762.38,314796.24
