security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AFL,Finance,Insurance - Accident and Health,0.55,136375.0,5. p99_trade_value,3.0,208,25__1,25,1.0,14316.0,28629.65,132603.75,175395.83,181362.08,181958.71,182018.37
ALL,Finance,Insurance - Property and Casualty,0.55,,,,533,25__1,25,1.0,18992.2,27750.0,77755.0,253760.0,287276.0,290627.6,290962.76
AON,Finance,Insurance - Brokerage,0.55,520000.0,1. p999999_trade_value,1.0,451,25__1,25,1.0,15808.0,20250.0,190000.0,502000.0,518200.0,519820.0,519982.0
BHF,Finance,Insurance - Life Insurance,0.55,,,,313,25__1,25,1.0,21875.0,28346.0,74252.8,656296.0,857629.6,877762.96,879776.3
CRBG,Finance,Insurance - Multi line,0.55,,,,206,25__1,25,1.0,14747.5,24600.0,59625.0,356040.0,413604.0,419360.4,419936.04
EG,Finance,Insurance - Multi line,0.55,660000.0000000001,1. p999999_trade_value,1.0,229,25__1,25,1.0,14192.0,24105.0,62680.8,543720.0,648372.0,658837.2,659883.72
ETOR,Finance,Insurance - Brokerage,0.55,117000.0,1. p999999_trade_value,1.0,260,25__1,25,1.0,19159.0,34537.65,73314.56,116969.7,116996.97,116999.7,116999.97
GL,Finance,Insurance - Accident and Health,0.55,,,,235,25__1,25,1.0,21231.0,32640.0,61133.0,101512.06,107495.21,108093.52,108153.35
LNC,Finance,Insurance - Life Insurance,0.55,,,,202,25__1,25,1.0,12960.0,19237.5,39785.76,96981.63,108698.16,109869.82,109986.98
MCY,Finance,Insurance - Property and Casualty,0.55,,,,317,25__1,25,1.0,14464.0,27219.0,132025.6,360396.9,403689.69,408018.97,408451.9
MET,Finance,Insurance - Multi line,0.55,,,,215,25__1,25,1.0,15520.0,25411.0,38046.68,61397.31,64639.73,64963.97,64996.4
PRU,Finance,Insurance - Multi line,0.55,,,,241,25__1,25,1.0,15400.0,22701.0,45939.6,69210.12,71259.31,71464.23,71484.72
TRV,Finance,Insurance - Property and Casualty,0.55,17280.0,6. p95_trade_value,16.0,312,25__1,25,1.0,11484.0,17126.0,53713.1,144278.0,172827.8,175682.78,175968.28
WTW,Finance,Insurance - Brokerage,0.55,36946.0,6. p95_trade_value,13.0,256,25__1,25,1.0,15409.5,35861.5,163253.95,239328.2,259067.72,261041.67,261239.07
