security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACNT,Industrial Products,Manufacturing - General Industrial ,0.75,,,,1,0__2,0,2.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
AGCO,Industrial Products,Manufacturing - Farm Equipment,0.75,58800.0,1. p999999_trade_value,1.0,26,15__0,15,0.0,18750.0,29745.0,51765.0,58096.5,58729.65,58792.97,58799.3
AIT,Industrial Products,Manufacturing - General Industrial ,0.75,24100.0,1. p999999_trade_value,1.0,58,20__0,20,0.0,12348.0,13117.5,21763.0,23866.3,24076.63,24097.66,24099.77
ALTG,Industrial Products,Manufacturing - General Industrial ,0.75,10325.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,9889.5,10107.25,10281.45,10320.64,10324.56,10324.96,10325.0
AOS,Industrial Products,Manufacturing - Electronics,0.75,143550.0,6. p95_trade_value,4.0,65,20__1,20,1.0,21793.0,139082.0,214440.4,231945.04,233695.5,233870.55,233888.06
AZZ,Industrial Products,Manufacturing - Electronics,0.75,,,,35,15__0,15,0.0,8000.0,9029.1,11894.2,12772.42,12860.24,12869.02,12869.9
CAT,Industrial Products,Manufacturing - Construction and Mining,0.75,1337500.0,3. p9999_trade_value,2.0,10689,40__0,40,0.0,14900.0,23683.6,65714.0,349516.0,1301591.22,1571944.0,1597194.4
CMCO,Industrial Products,Manufacturing - Material Handling,0.75,,,,1,0__2,0,2.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0,5360.0
CNH,Industrial Products,Manufacturing - Farm Equipment,0.75,,,,6,10__0,10,0.0,15615.0,21007.5,25321.5,26292.15,26389.22,26398.92,26399.89
CNM,Industrial Products,Manufacturing - Tools & Related Products,0.75,,,,371,25__2,25,2.0,41030.0,82600.0,205796.2,465931.26,562968.13,572671.81,573642.18
CR,Industrial Products,Manufacturing - General Industrial ,0.75,742500.0,1. p999999_trade_value,1.0,222,25__2,25,2.0,49410.0,77070.0,190571.22,636420.0,731892.0,741439.2,742393.92
