security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,max_trade_value,min_trade_value,itm_total,total,itm_pct,itm_threshold,ab,itm_running_total,running_total,itm_running_pct
BIRK,Consumer Discretionary,Shoes and Retail Apparel ,25__2,25,2,2.0,1. p999999_trade_value,405000.00000000006,405000.00000000006,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
BIRK,Consumer Discretionary,Shoes and Retail Apparel ,25__2,25,2,2.0,5. p99_trade_value,240000.0,192942.0,0.0,3.0,0.0,0.55,2. BELOW BASELINE,1.0,4.0,0.25
BIRK,Consumer Discretionary,Shoes and Retail Apparel ,25__2,25,2,2.0,6. p95_trade_value,189000.0,68750.0,3.0,15.0,0.2,0.55,2. BELOW BASELINE,4.0,19.0,0.21052631578947367
BIRK,Consumer Discretionary,Shoes and Retail Apparel ,25__2,25,2,2.0,7. p90_trade_value,63000.0,30525.0,6.0,19.0,0.3157894736842105,0.55,2. BELOW BASELINE,10.0,38.0,0.2631578947368421
BIRK,Consumer Discretionary,Shoes and Retail Apparel ,25__2,25,2,2.0,8. p75_trade_value,30500.0,10080.0,21.0,55.0,0.38181818181818183,0.55,2. BELOW BASELINE,31.0,93.0,0.3333333333333333
CAL,Consumer Discretionary,Shoes and Retail Apparel ,20__0,20,2,0.0,1. p999999_trade_value,29160.000000000004,29160.000000000004,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CAL,Consumer Discretionary,Shoes and Retail Apparel ,20__0,20,2,0.0,6. p95_trade_value,25000.0,22000.000000000004,0.0,4.0,0.0,0.55,2. BELOW BASELINE,1.0,5.0,0.2
CAL,Consumer Discretionary,Shoes and Retail Apparel ,20__0,20,2,0.0,7. p90_trade_value,21780.0,19900.0,0.0,2.0,0.0,0.55,2. BELOW BASELINE,1.0,7.0,0.14285714285714285
CAL,Consumer Discretionary,Shoes and Retail Apparel ,20__0,20,2,0.0,8. p75_trade_value,18750.0,10500.0,3.0,9.0,0.3333333333333333,0.55,2. BELOW BASELINE,4.0,16.0,0.25
CRI,Consumer Discretionary,Shoes and Retail Apparel ,20__1,20,2,1.0,1. p999999_trade_value,763679.9999999999,763679.9999999999,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
CRI,Consumer Discretionary,Shoes and Retail Apparel ,20__1,20,2,1.0,5. p99_trade_value,750260.0,750260.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
CRI,Consumer Discretionary,Shoes and Retail Apparel ,20__1,20,2,1.0,6. p95_trade_value,499800.0,192500.0,3.0,5.0,0.6,0.55,1. ABOVE BASELINE,5.0,7.0,0.7142857142857143
CRI,Consumer Discretionary,Shoes and Retail Apparel ,20__1,20,2,1.0,7. p90_trade_value,165000.00000000003,74759.99999999999,4.0,7.0,0.5714285714285714,0.55,1. ABOVE BASELINE,9.0,14.0,0.6428571428571429
CRI,Consumer Discretionary,Shoes and Retail Apparel ,20__1,20,2,1.0,8. p75_trade_value,70472.0,16000.0,7.0,22.0,0.3181818181818182,0.55,2. BELOW BASELINE,16.0,36.0,0.4444444444444444
SKX,Consumer Discretionary,Shoes and Retail Apparel ,30__2,30,2,2.0,1. p999999_trade_value,408000.0,408000.0,0.0,1.0,0.0,0.55,2. BELOW BASELINE,0.0,1.0,0.0
SKX,Consumer Discretionary,Shoes and Retail Apparel ,30__2,30,2,2.0,5. p99_trade_value,228000.0,118000.0,3.0,5.0,0.6,0.55,2. BELOW BASELINE,3.0,6.0,0.5
SKX,Consumer Discretionary,Shoes and Retail Apparel ,30__2,30,2,2.0,6. p95_trade_value,115000.0,22500.0,12.0,24.0,0.5,0.55,2. BELOW BASELINE,15.0,30.0,0.5
SKX,Consumer Discretionary,Shoes and Retail Apparel ,30__2,30,2,2.0,7. p90_trade_value,22176.0,12995.999999999998,16.0,30.0,0.5333333333333333,0.55,2. BELOW BASELINE,31.0,60.0,0.5166666666666667
SKX,Consumer Discretionary,Shoes and Retail Apparel ,30__2,30,2,2.0,8. p75_trade_value,12220.0,6884.999999999999,43.0,90.0,0.4777777777777778,0.55,2. BELOW BASELINE,74.0,150.0,0.49333333333333335
WWW,Consumer Discretionary,Shoes and Retail Apparel ,20__3,20,2,3.0,1. p999999_trade_value,300000.0,300000.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,1.0,1.0,1.0
WWW,Consumer Discretionary,Shoes and Retail Apparel ,20__3,20,2,3.0,5. p99_trade_value,191760.0,191760.0,1.0,1.0,1.0,0.55,1. ABOVE BASELINE,2.0,2.0,1.0
WWW,Consumer Discretionary,Shoes and Retail Apparel ,20__3,20,2,3.0,6. p95_trade_value,150000.0,80000.0,4.0,5.0,0.8,0.55,1. ABOVE BASELINE,6.0,7.0,0.8571428571428571
WWW,Consumer Discretionary,Shoes and Retail Apparel ,20__3,20,2,3.0,7. p90_trade_value,77280.0,30000.0,4.0,6.0,0.6666666666666666,0.55,1. ABOVE BASELINE,10.0,13.0,0.7692307692307693
WWW,Consumer Discretionary,Shoes and Retail Apparel ,20__3,20,2,3.0,8. p75_trade_value,24000.0,9735.0,14.0,19.0,0.7368421052631579,0.55,1. ABOVE BASELINE,24.0,32.0,0.75
