security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
BLDR,Retail-Wholesale,Building Products - Retail,0.55,61294.99999999999,5. p99_trade_value,13.0,1247,30__2,30,2,2.0,15968.0,25354.0,58491.3,143155.0,411997.0,446199.7,449619.97
FAST,Retail-Wholesale,Building Products - Retail,0.55,,,,235,25__2,25,2,2.0,26438.4,52790.0,249288.78,509575.35,563957.53,569395.75,569939.58
