security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
PTC,Computer and Technology,Computer - Software,25__1,25,1.0,1. p999999_trade_value,430168.99999999994,430168.99999999994,O:PTC250516C00160000,PTC,C,160.0,2025-05-16,233,0,323,3.17,1745859129712000000,1357,430168.99999999994,2025-04-28,Multi Leg Auction,Computer and Technology,Computer - Software,153.95,155.81,151.34,151.83,1,5.633639109877489,1,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,6. p95_trade_value,25350.0,84000.0,O:CACI241115P00510000,CACI,P,510.0,2024-11-15,227,0,323,9.3,1729710805539000000,60,55800.0,2024-10-23,Single Leg Auction Non ISO,Computer and Technology,Computer - Services,523.41,527.23,522.3811,524.1,8,4.746634198937579,1,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI241115C00580000,CACI,C,580.0,2024-11-15,209,0,316,7.1,1729777230142000000,13,9230.0,2024-10-24,Automatic Execution,Computer and Technology,Computer - Services,541.0,570.275,540.74,552.55,37,3.965201701025912,4,1,0,0,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI241115C00570000,CACI,C,570.0,2024-11-15,209,0,322,9.4,1730311607669000000,10,9400.0,2024-10-30,Automatic Execution,Computer and Technology,Computer - Services,563.36,568.25,561.76,562.52,35,3.9731278535996988,4,1,0,0,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI241115P00560000,CACI,P,560.0,2024-11-15,209,0,313,8.1,1730311615795000000,12,9719.999999999998,2024-10-30,Automatic Execution,Computer and Technology,Computer - Services,563.36,568.25,561.76,562.52,34,3.9876662649262746,4,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI241220C00500000,CACI,C,500.0,2024-12-20,209,0,303,6.0,1732300306942000000,20,12000.0,2024-11-22,Automatic Execution,Computer and Technology,Computer - Services,475.8,483.82,466.53,468.78,23,4.079181246047625,3,0,0,0,1
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI241220C00500000,CACI,C,500.0,2024-12-20,232,0,313,5.95,1732549090569000000,15,8925.0,2024-11-25,Multi Leg auto-electronic trade,Computer and Technology,Computer - Services,468.83,472.602,463.83,464.35,42,3.9506082247842307,4,0,0,0,1
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI250117C00420000,CACI,C,420.0,2025-01-17,209,0,316,3.16,1735675012468000000,26,8216.0,2024-12-31,Automatic Execution,Computer and Technology,Computer - Services,402.62,408.2,400.74,404.06,47,3.9146604305892216,5,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI250221P00440000,CACI,P,440.0,2025-02-21,209,0,320,9.4,1737570300045000000,12,11280.000000000002,2025-01-22,Automatic Execution,Computer and Technology,Computer - Services,466.43,475.32,460.37,465.11,26,4.052309099647323,3,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI250221P00390000,CACI,P,390.0,2025-02-21,209,0,308,3.6,1737645936038000000,25,9000.0,2025-01-23,Automatic Execution,Computer and Technology,Computer - Services,443.55,453.7,417.03,421.64,40,3.9542425094393248,4,1,1,1,0
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI250221C00450000,CACI,C,450.0,2025-02-21,232,0,322,3.93,1738011455340000000,25,9825.0,2025-01-27,Multi Leg auto-electronic trade,Computer and Technology,Computer - Services,407.54,424.0,406.42,420.81,32,3.992332559047464,3,0,0,0,1
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,8. p75_trade_value,7950.0,12076.999999999998,O:CACI250221C00440000,CACI,C,440.0,2025-02-21,227,0,302,2.99,1738087015488000000,31,9269.000000000002,2025-01-28,Single Leg Auction Non ISO,Computer and Technology,Computer - Services,420.14,420.14,388.49,392.1,36,3.967032882158702,4,0,0,0,1
CACI,Computer and Technology,Computer - Services,25__1,25,1.0,6. p95_trade_value,25350.0,84000.0,O:CACI250221C00400000,CACI,C,400.0,2025-02-21,209,0,308,8.4,1738691666851000000,100,84000.0,2025-02-04,Automatic Execution,Computer and Technology,Computer - Services,387.97,394.0,383.515,386.36,4,4.924279286061882,1,0,0,0,1
