security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
BTI,Consumer Staples,Tobacco,25__0,25,0.0,1. p999999_trade_value,147600.0,147600.0,O:BTI241220P00037000,BTI,P,37.0,2024-12-20,235,0,323,0.6,1733506356647000000,2460,147600.0,2024-12-06,3000.0,30,True,Multi Leg floor trade,Consumer Staples,Tobacco,37.79,38.05,37.605,37.8,1,5.169086357487023,20,1,1,1,1,0
MO,Consumer Staples,Tobacco,30__2,30,2.0,1. p999999_trade_value,600000.0,600000.0,O:MO250131P00052000,MO,P,52.0,2025-01-31,241,0,323,0.4,1738077817200000000,15000,600000.0,2025-01-28,3000.0,30,True,Stock Options Cross,Consumer Staples,Tobacco,53.39,53.57,52.165,52.6,1,5.778151250383644,20,1,1,1,0,0
MO,Consumer Staples,Tobacco,30__2,30,2.0,4. p999_trade_value,360000.0,360000.0,O:MO250131P00052000,MO,P,52.0,2025-01-31,231,0,323,0.72,1738091322250000000,5000,360000.0,2025-01-28,3000.0,30,True,Single Leg Floor Trade,Consumer Staples,Tobacco,53.39,53.57,52.165,52.6,2,5.556302500767287,20,1,1,1,0,0
PM,Consumer Staples,Tobacco,35__1,35,1.0,1. p999999_trade_value,3721536.0,3721536.0,O:PM250417C00155000,PM,C,155.0,2025-04-17,235,0,301,1.42,1742843231664000000,26208,3721536.0,2025-03-24,3000.0,30,True,Multi Leg floor trade,Consumer Staples,Tobacco,152.0,152.98,150.7401,151.55,1,6.570722224463381,20,1,1,1,1,0
PM,Consumer Staples,Tobacco,35__1,35,1.0,1. p999999_trade_value,3721536.0,3721536.0,O:PM250417C00155000,PM,C,155.0,2025-04-17,235,0,301,1.42,1742844173113000000,26208,3721536.0,2025-03-24,3000.0,30,True,Multi Leg floor trade,Consumer Staples,Tobacco,152.0,152.98,150.7401,151.55,2,6.570722224463381,20,1,1,1,1,0
PM,Consumer Staples,Tobacco,35__1,35,1.0,4. p999_trade_value,2897388.0,2897388.0,O:PM250516C00165000,PM,C,165.0,2025-05-16,227,0,301,6.04,1745335043408000000,4797,2897388.0,2025-04-22,3000.0,30,True,Single Leg Auction Non ISO,Consumer Staples,Tobacco,163.29,164.69,161.925,164.11,3,6.462006657087029,20,1,1,1,1,0
TPB,Consumer Staples,Tobacco,15__0,15,0.0,8. p75_trade_value,19610.000000000004,29700.0,O:TPB250221C00060000,TPB,C,60.0,2025-02-21,209,0,308,1.25,1737655222441000000,200,25000.0,2025-01-23,3000.0,30,True,Automatic Execution,Consumer Staples,Tobacco,56.92,57.165,55.72,56.45,6,4.3979400086720375,20,3,1,1,1,0
TPB,Consumer Staples,Tobacco,15__0,15,0.0,8. p75_trade_value,19610.000000000004,29700.0,O:TPB250321C00070000,TPB,C,70.0,2025-03-21,209,0,308,3.1,1741207405490000000,69,21390.0,2025-03-05,3000.0,30,True,Automatic Execution,Consumer Staples,Tobacco,66.47,67.475,65.76,67.02,8,4.330210784571528,20,4,1,0,0,0
TPB,Consumer Staples,Tobacco,15__0,15,0.0,8. p75_trade_value,19610.000000000004,29700.0,O:TPB250321C00070000,TPB,C,70.0,2025-03-21,209,0,308,3.0,1741207740647000000,99,29700.0,2025-03-05,3000.0,30,True,Automatic Execution,Consumer Staples,Tobacco,66.47,67.475,65.76,67.02,5,4.472756449317212,20,3,1,0,0,0
TPB,Consumer Staples,Tobacco,15__0,15,0.0,8. p75_trade_value,19610.000000000004,29700.0,O:TPB250321P00060000,TPB,P,60.0,2025-03-21,209,0,302,1.85,1741201021188000000,106,19610.000000000004,2025-03-05,3000.0,30,True,Automatic Execution,Consumer Staples,Tobacco,66.47,67.475,65.76,67.02,9,4.292477593667784,20,5,1,1,1,0
TPB,Consumer Staples,Tobacco,15__0,15,0.0,6. p95_trade_value,52540.0,52540.0,O:TPB250321P00060000,TPB,P,60.0,2025-03-21,209,0,313,1.85,1741201035527000000,284,52540.0,2025-03-05,3000.0,30,True,Automatic Execution,Consumer Staples,Tobacco,66.47,67.475,65.76,67.02,2,4.720490068450052,20,1,1,1,1,0
