security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP241018C00155000,TRGP,C,155.0,2024-10-18,235,0,323,3.5,1726850474428000000,212,74200.0,2024-09-20,Multi Leg floor trade,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,149.3,154.4,148.29,152.83,7,4.870403905279027,1,1,1,1,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP241018C00155000,TRGP,C,155.0,2024-10-18,235,0,323,3.4,1726850474428000000,90,30600.0,2024-09-20,Multi Leg floor trade,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,149.3,154.4,148.29,152.83,17,4.48572142648158,1,1,1,1,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP241115C00175000,TRGP,C,175.0,2024-11-15,227,0,312,1.51,1729094258568000000,212,32012.0,2024-10-16,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,161.93,163.29,161.03,162.63,14,4.5053128082219205,1,1,1,1,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250117C00185000,TRGP,C,185.0,2025-01-17,227,0,308,2.25,1734626714372000000,589,132525.0,2024-12-19,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,174.41,176.94,171.19,172.53,5,5.122297812898464,1,1,1,1,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250117C00190000,TRGP,C,190.0,2025-01-17,237,0,304,1.7,1734713592048000000,175,29750.0,2024-12-20,Stock Options Auction,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,171.68,176.8,171.53,176.79,18,4.4734869700645685,1,1,1,1,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250321C00210000,TRGP,C,210.0,2025-03-21,209,0,308,3.0,1740068995959000000,150,45000.0,2025-02-20,Automatic Execution,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,201.77,205.81,195.42,204.7,8,4.653212513775344,1,0,0,0,1
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250321C00220000,TRGP,C,220.0,2025-03-21,237,0,304,1.76,1740158536832000000,160,28160.000000000004,2025-02-21,Stock Options Auction,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,203.81,204.63,198.5173,200.36,19,4.4496326504700745,1,0,0,0,1
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250321P00180000,TRGP,P,180.0,2025-03-21,235,0,313,1.4,1741035490873000000,750,105000.0,2025-03-03,Multi Leg floor trade,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,202.74,205.61,194.5,195.68,6,5.021189299069938,1,1,0,0,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,5. p99_trade_value,151712.0,288623.0,O:TRGP250417P00170000,TRGP,P,170.0,2025-04-17,227,0,304,3.49,1743710371245000000,827,288623.0,2025-04-03,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,192.74,196.33,180.01,180.72,2,5.460330936511727,1,1,0,0,0
TRGP,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,25__0,25,0.0,6. p95_trade_value,27500.0,132525.0,O:TRGP250417P00170000,TRGP,P,170.0,2025-04-17,227,0,304,3.49,1743710371245000000,122,42578.0,2025-04-03,Single Leg Auction Non ISO,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,192.74,196.33,180.01,180.72,10,4.629185257633928,1,1,0,0,0
