security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AXTI,Computer and Technology,Electronics - Semiconductors,0.75,4800.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
BELFB,Computer and Technology,Electronics - Miscellaneous Products,0.75,4440.000000000001,1. p999999_trade_value,1.0,1,0__2,0,2.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0
BW,Computer and Technology,Electronics - Power Generation,0.75,,,,1,0__2,0,2.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0
COHU,Computer and Technology,Electronics - Manufacturing Machinery,0.75,,,,1,0__2,0,2.0,5445.0,5445.0,5445.0,5445.0,5445.0,5445.0,5445.0
LASR,Computer and Technology,Electronics - Semiconductors,0.75,,,,1,0__2,0,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
NA,Computer and Technology,Electronics - Semiconductors,0.75,5000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
OSS,Computer and Technology,Electronics - Miscellaneous Products,0.75,,,,1,0__0,0,0.0,9950.0,9950.0,9950.0,9950.0,9950.0,9950.0,9950.0
RELL,Computer and Technology,Electronics - Parts Distribution,0.75,7000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
SGU,Computer and Technology,Electronics - Miscellaneous Products,0.75,,,,1,0__2,0,2.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0
SYPR,Computer and Technology,Electronics - Miscellaneous Services,0.75,,,,1,0__2,0,2.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
TTMI,Computer and Technology,Electronics - Miscellaneous Components,0.75,5070.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0
VLN,Computer and Technology,Electronics - Semiconductors,0.75,,,,1,0__2,0,2.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0
