security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR241115C00072500,KBR,C,72.5,2024-11-15,209,0,320,1.85,1729625775871000000,145,26825.0,2024-10-22,Automatic Execution,Construction,Engineering - R and D Services,71.08,71.38,70.37,70.4,11,4.428539730637989,3,1,0,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR241220C00062500,KBR,C,62.5,2024-12-20,209,0,300,1.1,1732218358756000000,159,17490.0,2024-11-21,Automatic Execution,Construction,Engineering - R and D Services,58.32,60.595,57.785,60.23,13,4.242789809478676,4,0,0,0,1
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,209,0,313,1.5,1734622092469000000,85,12750.0,2024-12-19,Automatic Execution,Construction,Engineering - R and D Services,57.54,59.765,56.92,57.36,17,4.105510184769974,5,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,1. p999999_trade_value,67032.0,67032.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,227,0,301,1.52,1734621523383000000,441,67032.0,2024-12-19,Single Leg Auction Non ISO,Construction,Engineering - R and D Services,57.54,59.765,56.92,57.36,1,4.826282177412611,1,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,7. p90_trade_value,38000.0,39920.00000000001,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,231,0,301,0.95,1734641909392000000,400,38000.0,2024-12-19,Single Leg Floor Trade,Construction,Engineering - R and D Services,57.54,59.765,56.92,57.36,7,4.57978359661681,2,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,7. p90_trade_value,38000.0,39920.00000000001,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,231,0,301,0.95,1734635929807000000,400,38000.0,2024-12-19,Single Leg Floor Trade,Construction,Engineering - R and D Services,57.54,59.765,56.92,57.36,8,4.57978359661681,2,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,209,0,320,1.0,1734623876368000000,139,13900.0,2024-12-19,Automatic Execution,Construction,Engineering - R and D Services,57.54,59.765,56.92,57.36,15,4.143014800254095,4,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,6. p95_trade_value,40000.0,48960.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,231,0,301,0.9,1734719240831000000,544,48960.0,2024-12-20,Single Leg Floor Trade,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,2,4.689841409137505,1,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,6. p95_trade_value,40000.0,48960.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,227,0,308,0.85,1734713289278000000,499,42415.0,2024-12-20,Single Leg Auction Non ISO,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,3,4.627519471337683,1,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,6. p95_trade_value,40000.0,48960.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,231,0,301,0.8,1734712267571000000,500,40000.0,2024-12-20,Single Leg Floor Trade,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,4,4.6020599913279625,1,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,7. p90_trade_value,38000.0,39920.00000000001,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,228,0,308,0.8,1734710483298000000,499,39920.00000000001,2024-12-20,Single Leg Auction ISO,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,5,4.601190532615334,2,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,7. p90_trade_value,38000.0,39920.00000000001,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,228,0,308,0.8,1734709583977000000,486,38880.0,2024-12-20,Single Leg Auction ISO,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,6,4.589726256254237,2,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR250117C00060000,KBR,C,60.0,2025-01-17,231,0,301,0.9,1734718556288000000,400,36000.0,2024-12-20,Single Leg Floor Trade,Construction,Engineering - R and D Services,56.67,57.96,56.57,56.99,9,4.556302500767287,3,1,1,0,0
KBR,Construction,Engineering - R and D Services,20__0,20,0.0,8. p75_trade_value,12599.999999999998,36000.0,O:KBR250321C00052500,KBR,C,52.5,2025-03-21,209,0,316,1.4,1740429267428000000,90,12599.999999999998,2025-02-24,Automatic Execution,Construction,Engineering - R and D Services,49.48,50.38,47.55,50.17,18,4.1003705451175625,5,1,0,0,0
